Date,Close,High,Volume,Open,Adj Close,Low
2015-01-02,146.89,149.23,2228883.0,148.59,145.8465,142.15
2015-01-05,144.39,146.17,1704950.0,145.72,143.3643,141.84
2015-01-06,141.31,144.34,1985276.0,143.5,140.3062,139.26
2015-01-07,145.46,147.21,1471957.0,144.22,144.4267,143.25
2015-01-08,147.21,149.03,1684100.0,147.06,146.1643,146.39
2015-01-09,149.05,151.62,2196400.0,150.05,147.9912,148.7
2015-01-12,148.46,149.5,1250395.0,149.03,147.4054,146.76
2015-01-13,149.81,153.53,1627717.0,150.22,148.7458,148.11
2015-01-14,148.6,149.33,1378827.0,147.75,147.5444,145.41
2015-01-15,147.65,151.0,1063990.0,149.4,146.6011,147.24
2015-01-16,146.99,147.87,957771.0,145.31,145.9458,144.3805
2015-01-20,142.03,146.9899,2526843.0,146.97,141.0211,138.11
2015-01-21,142.89,143.92,1606177.0,138.93,141.875,138.93
2015-01-22,147.23,147.65,1409401.0,144.13,146.1841,143.736
2015-01-23,146.01,147.47,964737.0,146.54,144.9728,144.82
2015-01-26,155.83,156.71,2587136.0,146.84,154.723,146.84
2015-01-27,155.04,157.75,1739645.0,155.8,153.9386,153.1
2015-01-28,153.48,156.75,1740603.0,156.45,152.3897,152.78
2015-01-29,152.97,157.23,1418508.0,154.19,151.8834,149.59
2015-01-30,147.95,151.33,1738138.0,150.89,146.899,147.66
2015-02-02,149.74,149.79,1211324.0,148.22,148.6763,145.44
2015-02-03,155.8,156.94,2386827.0,149.64,154.6933,148.1
2015-02-04,146.11,154.9,4808666.0,151.51,145.0721,144.19
2015-02-05,146.635,148.2,1759960.0,146.51,145.5934,144.45
2015-02-06,146.24,148.89,1464513.0,148.79,145.2012,145.59
2015-02-09,148.45,149.58,1295688.0,145.73,147.3955,145.51
2015-02-10,154.65,156.38,2354842.0,151.23,153.5514,150.78
2015-02-11,151.24,153.512,1126583.0,153.31,150.1656,150.5
2015-02-12,154.72,154.99,2591630.0,151.87,153.6209,150.64
2015-02-13,159.34,160.41,2153924.0,155.48,158.2081,154.73
2015-02-17,157.0,159.21,1810898.0,158.71,155.8847,154.82
2015-02-18,158.52,160.05,1282818.0,157.89,157.3939,156.92
2015-02-19,158.57,159.73,883799.0,158.73,157.4436,157.4
2015-02-20,158.47,158.49,920999.0,158.26,157.3443,156.25
2015-02-23,154.33,156.42,2322159.0,155.19,153.2337,152.9
2015-02-24,147.0,150.27,2772015.0,150.23,145.9558,146.85
2015-02-25,143.05,145.48,3620570.0,145.48,142.0338,140.96
2015-02-26,142.77,145.77,1856027.0,143.04,141.7558,142.27
2015-02-27,142.5,144.13,1120545.0,143.34,141.4877,141.59
2015-03-02,142.43,145.4,1431733.0,142.5,141.4182,142.311
2015-03-03,140.07,144.76,2146543.0,142.09,139.075,139.61
2015-03-04,138.815,139.0,2854038.0,138.69,137.8289,135.45
2015-03-05,139.0,139.25,2106061.0,138.26,138.0126,136.76
2015-03-06,137.0,138.07,2851622.0,137.63,136.0268,136.03
2015-03-09,132.84,136.18,5406859.0,135.5,131.8964,131.63
2015-03-10,129.51,132.46,3689615.0,130.96,128.59,129.48
2015-03-11,126.625,129.81,3130658.0,129.48,125.7255,126.17
2015-03-12,126.32,129.63,2443589.0,127.92,125.4227,125.12
2015-03-13,127.07,128.14,2613215.0,125.39,126.1673,124.41
2015-03-16,125.645,127.46,4333196.0,125.09,124.7525,122.5
2015-03-17,124.58,127.95,2490249.0,126.0,123.695,124.41
2015-03-18,122.92,124.14,4751644.0,123.64,122.0468,121.53
2015-03-19,130.11,130.4,3584025.0,125.01,129.1857,124.48
2015-03-20,129.98,133.25,2420936.0,131.78,129.0567,129.73
2015-03-23,132.04,136.3589,3274751.0,129.67,131.102,127.61
2015-03-24,129.5,132.26,2202668.0,132.12,128.5801,128.94
2015-03-25,129.22,130.04,1573793.0,130.01,128.3021,127.56
2015-03-26,126.855,128.53,1909030.0,127.89,125.9539,126.25
2015-03-27,126.25,127.04,976515.0,127.0,125.3532,125.83
2015-03-30,127.46,128.16,1160384.0,126.71,126.5546,125.67
2015-03-31,125.88,129.84,1362142.0,126.62,124.9858,125.8
2015-04-01,125.53,127.05,1711475.0,126.11,124.6383,123.69
2015-04-02,129.4,129.56,1346205.0,125.72,128.4808,125.0
2015-04-06,130.72,132.04,2053747.0,127.94,129.7914,127.421
2015-04-07,127.88,131.585,1612389.0,130.73,126.9716,127.88
2015-04-08,129.28,131.56,1666614.0,129.85,128.3616,127.84
2015-04-09,136.63,136.93,2568960.0,132.37,135.6594,132.05
2015-04-10,136.02,136.35,1774363.0,136.2,135.0538,133.3415
2015-04-13,133.6,135.49,1983725.0,135.0,132.651,133.34
2015-04-14,127.53,131.28,3139584.0,130.59,126.6241,126.69
2015-04-15,130.02,130.26,2204437.0,126.99,129.0964,125.6
2015-04-16,127.35,130.87,1337095.0,130.06,126.4453,127.2
2015-04-17,125.5,128.19,1533479.0,126.1,124.6085,124.51
2015-04-20,128.95,130.14,1645188.0,126.82,128.034,126.53
2015-04-21,126.77,129.5499,1419086.0,129.49,125.8695,126.4
2015-04-22,129.065,129.93,1585966.0,127.43,128.1482,125.71
2015-04-23,128.08,129.5481,1353527.0,126.92,127.1702,126.15
2015-04-24,130.09,131.3,1219496.0,129.39,129.1659,128.905
2015-04-27,128.83,131.0097,1355730.0,130.55,127.9148,128.55
2015-04-28,130.48,132.0,3966496.0,128.54,129.5531,127.62
2015-04-29,108.77,117.05,15694200.0,116.2,107.9973,108.27
2015-04-30,111.07,111.76,5447364.0,108.59,110.281,108.32
2015-05-01,112.71,113.31,2457868.0,111.64,111.9093,110.0
2015-05-04,117.18,118.9299,4627030.0,113.28,116.3476,113.15
2015-05-05,116.44,117.9,2304539.0,116.82,115.6129,115.33
2015-05-06,113.69,116.82,2542295.0,116.27,112.8824,113.17
2015-05-07,113.95,115.8,1598937.0,113.41,113.1405,113.19
2015-05-08,117.84,118.0,2746487.0,115.02,117.0029,114.8
2015-05-11,114.08,117.79,2324358.0,117.75,113.2696,114.0
2015-05-12,112.18,113.9795,1575124.0,113.63,111.3831,112.08
2015-05-13,110.97,112.8399,1417699.0,112.39,110.1817,110.76
2015-05-14,108.79,111.569,2043710.0,111.52,108.0172,108.55
2015-05-15,106.79,109.2299,2770247.0,107.98,106.0314,106.02
2015-05-18,106.86,107.22,2181501.0,106.29,106.1009,105.21
2015-05-19,106.34,107.05,2090649.0,106.8,105.5846,105.439
2015-05-20,107.69,109.201,2225299.0,106.81,106.925,106.34
2015-05-21,108.1,109.6875,1804579.0,107.51,107.3321,107.51
2015-05-22,106.54,108.81,1414648.0,108.36,105.7832,106.47
2015-05-26,104.12,106.2899,2635082.0,106.05,103.3804,103.75
2015-05-27,103.56,104.59,1905276.0,104.57,102.8243,102.92
2015-05-28,102.99,103.764,2378451.0,102.94,102.2584,102.4
2015-05-29,100.69,102.99,3005240.0,102.75,99.9747,100.45
2015-06-01,98.29,101.03,3830552.0,101.03,97.5918,97.89
2015-06-02,100.06,101.35,2309176.0,98.3,99.3492,98.05
2015-06-03,102.05,102.8,2582223.0,100.67,101.3251,100.27
2015-06-04,109.44,109.95,5914091.0,105.63,108.6626,105.5
2015-06-05,109.14,109.62,2433346.0,109.36,108.3647,107.3675
2015-06-08,102.4,106.26,4158318.0,105.97,101.6726,102.35
2015-06-09,102.28,103.25,2060133.0,102.2,101.5534,101.48
2015-06-10,103.22,103.93,1997695.0,102.54,102.4868,101.53
