Date,Low,High,Open,Close,Adj Close,Volume
2015-01-02,112.54,114.57,112.88,113.52,113.52,3825667.0
2015-01-05,111.66,114.0,113.1,111.93,111.93,4499914.0
2015-01-06,109.46,113.5,112.49,110.51,110.51,5638477.0
2015-01-07,111.3,114.91,111.52,114.55,114.55,4506671.0
2015-01-08,114.59,117.45,116.67,115.05,115.05,5978322.0
2015-01-09,111.93,115.4985,115.28,113.67,113.67,5064631.0
2015-01-12,114.03,118.34,115.07,117.0,117.0,9371635.0
2015-01-13,118.1801,123.81,118.55,119.98,119.98,11187136.0
2015-01-14,118.1,121.98,118.25,121.1,121.1,5806472.0
2015-01-15,117.62,122.55,122.17,118.27,118.27,5813932.0
2015-01-16,118.325,122.0,118.62,121.81,121.81,5314463.0
2015-01-20,120.541,123.54,122.75,123.25,123.25,4716759.0
2015-01-21,120.95,123.38,121.76,122.22,122.22,4195660.0
2015-01-22,120.5,123.87,122.65,123.71,123.71,4217703.0
2015-01-23,122.36,124.384,124.0,123.89,123.89,3510145.0
2015-01-26,122.54,124.6,123.55,124.12,124.12,3789927.0
2015-01-27,122.04,124.5699,123.01,122.36,122.36,3476422.0
2015-01-28,118.86,123.94,122.53,118.97,118.97,6685198.0
2015-01-29,116.55,121.09,119.58,120.87,120.87,4927992.0
2015-01-30,118.89,124.29,119.49,119.16,119.16,8129114.0
2015-02-02,116.5,120.35,119.57,118.57,118.57,5053996.0
2015-02-03,114.46,119.75,119.64,117.6,117.6,7146661.0
2015-02-04,112.78,117.552,115.65,116.57,116.57,7048177.0
2015-02-05,117.05,120.58,117.05,120.02,120.02,4595071.0
2015-02-06,118.216,121.75,120.04,118.75,118.75,4260598.0
2015-02-09,117.49,119.48,118.46,118.12,118.12,3578046.0
2015-02-10,118.63,120.79,119.03,120.16,120.16,3930246.0
2015-02-11,117.28,120.73,119.83,118.38,118.38,6553520.0
2015-02-12,114.7549,119.22,119.2,115.72,115.72,9808819.0
2015-02-13,113.5201,116.45,116.32,115.88,115.88,7604752.0
2015-02-17,115.5,117.0,115.76,116.32,116.32,4903983.0
2015-02-18,116.69,118.5,116.78,118.41,118.41,5466727.0
2015-02-19,118.33,120.94,118.33,120.21,120.21,4691025.0
2015-02-20,121.0,124.0,121.31,123.43,123.43,7864976.0
2015-02-23,123.296,125.45,124.0,123.82,123.82,5034730.0
2015-02-24,121.8,124.38,124.17,123.18,123.18,3045739.0
2015-02-25,122.02,123.98,123.46,123.1,123.1,3307813.0
2015-02-26,121.7,123.82,123.28,123.35,123.35,3336100.0
2015-02-27,120.77,123.14,122.81,121.53,121.53,4288968.0
2015-03-02,120.2,122.78,122.59,120.31,120.31,5197903.0
2015-03-03,116.34,120.19,120.0,118.47,118.47,6360692.0
2015-03-04,116.53,120.46,117.41,119.57,119.57,3888092.0
2015-03-05,119.76,121.76,120.48,120.71,120.71,3583196.0
2015-03-06,117.92,120.2852,120.03,118.03,118.03,4009504.0
2015-03-09,117.18,118.96,118.12,118.41,118.41,3449001.0
2015-03-10,117.35,119.9,117.5,118.33,118.33,4874775.0
2015-03-11,115.27,119.06,119.01,117.58,117.58,3729826.0
2015-03-12,117.52,119.07,118.18,118.82,118.82,3086669.0
2015-03-13,116.9,120.3699,118.29,117.73,117.73,3520191.0
2015-03-16,118.77,120.98,118.8,120.84,120.84,5017309.0
2015-03-17,119.67,121.3296,120.05,121.03,121.03,3026830.0
2015-03-18,120.21,123.69,121.17,122.68,122.68,4444689.0
2015-03-19,123.65,125.58,123.8,125.33,125.33,6037591.0
2015-03-20,124.51,129.06,127.81,128.5,128.5,14850559.0
2015-03-23,122.62,126.5,126.45,122.94,122.94,10004095.0
2015-03-24,121.78,124.5,123.23,122.15,122.15,4828819.0
2015-03-25,116.77,123.3699,122.13,116.99,116.99,8417915.0
2015-03-26,114.02,119.39,115.28,117.66,117.66,8126950.0
2015-03-27,118.02,120.0,118.11,118.68,118.68,5510401.0
2015-03-30,118.961,120.5,119.64,120.02,120.02,5209247.0
2015-03-31,114.97,119.28,118.88,115.28,115.28,11331811.0
2015-04-01,111.7,115.65,114.88,114.57,114.57,10650799.0
2015-04-02,113.75,115.56,115.0,114.31,114.31,4852469.0
2015-04-06,112.76,115.14,113.64,112.97,112.97,4769978.0
2015-04-07,112.5,115.49,113.09,112.72,112.72,5831896.0
2015-04-08,113.01,116.59,113.05,115.15,115.15,6259978.0
2015-04-09,114.33,116.6,115.37,115.58,115.58,4039244.0
2015-04-10,115.5,117.5,116.08,117.07,117.07,4505775.0
2015-04-13,116.37,118.22,116.99,116.44,116.44,3011827.0
2015-04-14,115.06,117.28,116.52,115.78,115.78,4232478.0
2015-04-15,115.84,118.61,115.93,118.23,118.23,5963171.0
2015-04-16,115.89,118.45,117.62,116.36,116.36,4344624.0
2015-04-17,113.1,115.61,115.01,113.47,113.47,6409704.0
2015-04-20,113.03,114.77,114.4,114.75,114.75,4487201.0
2015-04-21,114.52,116.25,115.32,114.82,114.82,3680454.0
2015-04-22,114.302,116.05,115.6,115.54,115.54,3134987.0
2015-04-23,114.68,116.565,115.0,116.09,116.09,3251041.0
2015-04-24,115.27,120.72,115.94,118.71,118.71,7681168.0
