Date,Open,Adj Close,Close,High,Volume,Low
2015-01-02,111.63,99.197,112.58,113.0,5906801.0,110.85
2015-01-05,110.96,95.2319,108.08,111.2,11758103.0,107.44
2015-01-06,107.87,95.1879,108.03,109.02,11584411.0,106.48
2015-01-07,109.25,95.1086,107.94,109.725,10353667.0,107.51
2015-01-08,109.19,97.2849,110.41,110.44,8637382.0,108.6
2015-01-09,110.14,95.3465,108.21,110.22,9485522.0,107.672
2015-01-12,107.47,93.2935,105.88,107.47,8911462.0,105.56
2015-01-13,106.92,91.8132,104.2,107.66,13319507.0,103.19
2015-01-14,103.2,91.5488,103.9,104.41,14116305.0,101.83
2015-01-15,104.41,90.465,102.67,104.94,9663794.0,102.53
2015-01-16,102.47,92.6238,105.12,105.14,12604555.0,102.47
2015-01-20,104.56,93.8133,106.47,106.58,10406060.0,103.81
2015-01-21,106.79,95.3024,108.16,108.27,8270724.0,106.35
2015-01-22,108.76,95.9721,108.92,109.12,7467982.0,106.99
2015-01-23,108.22,94.1481,106.85,108.75,7983811.0,106.73
2015-01-26,107.22,95.9368,108.88,109.35,7670219.0,106.32
2015-01-27,108.11,95.3905,108.26,108.812,6388680.0,107.63
2015-01-28,108.16,91.3814,103.71,108.17,10525515.0,103.42
2015-01-29,104.24,90.7558,103.0,104.63,13992966.0,101.66
2015-01-30,101.6,90.3417,102.53,103.28,20579444.0,98.88
2015-02-02,103.98,93.4521,106.06,106.13,11536211.0,102.97
2015-02-03,107.7,96.5096,109.53,110.11,14266747.0,107.67
2015-02-04,108.49,95.4698,108.35,109.28,10174745.0,107.392
2015-02-05,109.57,96.3157,109.31,110.11,7531907.0,108.57
2015-02-06,109.66,96.58,109.61,110.46,7655368.0,109.11
2015-02-09,109.84,97.3026,110.43,111.5,6402548.0,109.65
2015-02-10,110.52,97.0823,110.18,110.62,7033704.0,108.0852
2015-02-11,108.98,96.9061,109.98,110.18,8659281.0,108.29
2015-02-12,110.28,98.6243,110.86,111.05,6618029.0,109.82
2015-02-13,111.35,100.3323,112.78,112.84,7494358.0,111.1
2015-02-17,112.31,99.9943,112.4,112.93,7094870.0,111.52
2015-02-18,111.25,98.2506,110.44,111.65,6917707.0,110.37
2015-02-19,108.2,96.3913,108.35,109.58,9721024.0,107.24
2015-02-20,108.43,96.6137,108.6,108.87,7610556.0,107.5
2015-02-23,107.79,95.9554,107.86,108.5,6723605.0,107.35
2015-02-24,107.89,96.0443,107.96,108.24,5708397.0,107.34
2015-02-25,108.12,96.5959,108.58,108.78,4806459.0,107.76
2015-02-26,107.89,95.2437,107.06,107.92,5901499.0,106.6
2015-02-27,107.52,94.9056,106.68,107.73,6396479.0,106.57
2015-03-02,106.32,94.2117,105.9,106.34,7339697.0,104.93
2015-03-03,105.88,93.5534,105.16,106.215,6900015.0,104.8097
2015-03-04,105.64,93.5534,105.16,105.64,5784826.0,104.44
2015-03-05,105.01,93.1708,104.73,105.31,5156898.0,104.33
2015-03-06,104.22,92.1211,103.55,104.52,7213295.0,103.165
2015-03-09,103.6,92.4769,103.95,105.63,7506197.0,103.5
2015-03-10,103.79,91.5517,102.91,104.55,10679023.0,102.3301
2015-03-11,103.52,92.1122,103.54,103.89,8435424.0,102.45
2015-03-12,104.22,91.1158,102.42,104.51,5900575.0,102.3
2015-03-13,101.84,90.4041,101.62,101.84,8344541.0,100.66
2015-03-16,101.44,91.7474,103.13,103.27,6780218.0,101.0
2015-03-17,102.3,91.783,103.17,103.545,7096620.0,102.1
2015-03-18,102.61,94.9234,106.7,106.88,11054461.0,102.37
2015-03-19,105.1,93.1886,104.75,105.4,7833574.0,104.65
2015-03-20,105.29,95.217,107.03,107.26,14064856.0,105.11
2015-03-23,107.51,94.2295,105.92,107.69,6807643.0,105.92
2015-03-24,105.92,92.6993,104.2,106.19,6674140.0,104.16
2015-03-25,104.66,94.0071,105.67,106.195,9168995.0,104.33
2015-03-26,106.28,93.6334,105.25,106.52,7276811.0,104.16
2015-03-27,104.99,92.7705,104.28,104.99,5829975.0,103.67
2015-03-30,104.97,95.1013,106.9,107.21,7172401.0,104.97
2015-03-31,105.62,93.3932,104.98,106.07,7253907.0,104.88
2015-04-01,105.77,93.2242,104.79,106.22,7347231.0,104.5
2015-04-02,104.45,93.6601,105.28,105.6799,5123901.0,104.08
2015-04-06,106.03,95.1191,106.92,107.86,6723809.0,105.22
2015-04-07,106.97,96.5603,108.54,109.09,8535846.0,106.62
2015-04-08,108.86,94.8878,106.66,108.92,7894791.0,106.52
2015-04-09,106.8,95.1458,106.95,107.24,5760463.0,106.1801
2015-04-10,107.47,95.1102,106.91,107.66,5012169.0,106.81
2015-04-13,107.35,94.7455,106.5,107.9,4307219.0,106.44
2015-04-14,107.7,96.8272,108.84,109.0899,7262725.0,107.26
2015-04-15,109.59,98.2239,110.41,110.69,6703965.0,109.38
2015-04-16,109.9,98.0015,110.16,110.94,5904249.0,109.0
2015-04-17,109.36,97.0674,109.11,109.69,6546417.0,108.26
2015-04-20,109.57,98.1172,110.29,111.71,7148830.0,109.55
2015-04-21,110.05,97.619,109.73,110.74,5674862.0,109.31
2015-04-22,110.05,97.4144,109.5,110.44,5643072.0,109.21
2015-04-23,110.0,97.8325,109.97,110.648,6940005.0,109.6
2015-04-24,109.67,97.7435,109.87,110.04,4994970.0,109.03
2015-04-27,110.34,97.5923,109.7,110.74,4858692.0,109.54
2015-04-28,110.05,98.8556,111.12,111.24,5321604.0,109.65
2015-04-29,110.82,99.3982,111.73,111.99,5665796.0,110.68
2015-04-30,112.04,98.8022,111.06,112.2,6666042.0,110.44
2015-05-01,110.28,97.0051,109.04,110.8,10362711.0,108.3351
2015-05-04,109.38,96.3646,108.32,109.41,7659575.0,107.99
2015-05-05,109.24,96.0799,108.0,109.93,6462646.0,108.0
2015-05-06,109.24,96.0354,107.95,109.53,5819261.0,107.3
2015-05-07,107.69,95.6974,107.57,108.2,5791776.0,106.69
2015-05-08,108.29,96.6582,108.65,108.8,7078750.0,107.4
2015-05-11,108.65,95.5106,107.36,108.69,6003513.0,107.3
2015-05-12,107.44,95.6885,107.56,108.0,5017680.0,107.1
2015-05-13,107.98,95.813,107.7,108.47,5517559.0,107.3
2015-05-14,108.02,96.4803,108.45,109.3,9750909.0,108.02
2015-05-15,107.21,97.0585,108.03,108.33,5640513.0,106.94
2015-05-18,107.5,95.8187,106.65,107.51,6390004.0,106.58
2015-05-19,106.05,94.3542,105.02,106.31,7927644.0,105.0
2015-05-20,105.42,94.5608,105.25,105.9,6520972.0,104.76
2015-05-21,105.97,94.7765,105.49,106.27,6549281.0,105.3
2015-05-22,105.09,94.2374,104.89,105.55,4717179.0,104.86
2015-05-26,104.22,92.7999,103.29,104.44,8006802.0,102.93
2015-05-27,103.2,92.6382,103.11,103.78,5856312.0,102.73
2015-05-28,102.96,92.755,103.24,103.42,5099925.0,102.38
2015-05-29,103.14,92.5394,103.0,103.57,6673066.0,102.67
2015-06-01,103.47,92.2069,102.63,103.75,5412066.0,102.49
2015-06-02,102.65,92.162,102.58,103.11,5039992.0,102.11
2015-06-03,102.4,91.7936,102.17,103.38,5175666.0,102.12
2015-06-04,101.89,91.0929,101.39,102.37,6896416.0,100.98
2015-06-05,101.18,91.2726,101.59,103.1,6080925.0,100.99
2015-06-08,101.29,90.2214,100.42,101.39,8213862.0,99.95
2015-06-09,100.7,90.2214,100.42,101.25,7156959.0,100.22
2015-06-10,102.52,91.4882,101.83,102.58,7588426.0,101.52
2015-06-11,101.87,90.8503,101.12,102.2,5582880.0,100.94
2015-06-12,100.52,89.7272,99.87,100.69,6475549.0,99.63
2015-06-15,99.45,89.2061,99.29,100.0605,6178081.0,99.13
2015-06-16,99.2,89.88,100.04,100.445,8763706.0,98.81
2015-06-17,100.83,89.6284,99.76,101.17,8231073.0,99.52
2015-06-18,100.26,90.0686,100.25,100.9,7167579.0,100.15
2015-06-19,99.72,89.3679,99.47,100.17,10155340.0,99.46
2015-06-22,99.83,90.1046,100.29,100.366,6415473.0,99.37
2015-06-23,99.96,89.9249,100.09,100.43,5697930.0,99.5386
2015-06-24,99.98,89.1882,99.27,100.68,7451584.0,99.27
2015-06-25,99.45,88.3526,98.34,99.66,6058657.0,98.29
2015-06-26,98.24,88.5862,98.6,98.69,10014019.0,97.81
2015-06-29,97.5,86.8702,96.69,97.96,8763645.0,96.6
2015-06-30,97.45,86.6725,96.47,97.66,9925372.0,96.22
2015-07-01,96.3,86.3311,96.09,96.62,7295347.0,95.55
2015-07-02,96.36,86.1335,95.87,96.67,6419079.0,95.72
2015-07-06,95.06,85.1452,94.77,95.56,8340971.0,94.48
2015-07-07,94.41,85.5944,95.27,95.48,11771416.0,93.5
2015-07-08,94.59,84.0581,93.56,95.09,7719125.0,93.26
2015-07-09,94.9,84.2557,93.78,95.21,7908996.0,93.7601
2015-07-10,94.53,84.8218,94.41,94.95,5631857.0,94.07
2015-07-13,94.31,84.9925,94.6,94.89,5038824.0,94.15
2015-07-14,94.4,85.846,95.55,95.79,5218395.0,94.39
2015-07-15,95.04,84.669,94.24,95.7,6490360.0,93.89
2015-07-16,94.28,84.8846,94.48,94.73,6422701.0,93.9
2015-07-17,94.23,83.6897,93.15,94.39,8213010.0,92.9
2015-07-20,93.3,83.501,92.94,93.49,6017978.0,92.5901
2015-07-21,93.0,84.3635,93.9,94.14,7042284.0,93.0
2015-07-22,93.51,84.0132,93.51,94.33,9327396.0,93.29
2015-07-23,93.57,83.501,92.94,94.07,7360651.0,92.7
2015-07-24,92.78,81.3987,90.6,92.78,11156889.0,90.3503
2015-07-27,89.86,80.087,89.14,90.09,10342743.0,88.7401
2015-07-28,89.45,83.0159,92.4,92.69,11535254.0,89.432
2015-07-29,91.98,83.7796,93.25,93.4,9821523.0,91.44
2015-07-30,93.45,83.5819,93.03,93.81,6434925.0,92.75
2015-07-31,91.52,79.494,88.48,91.75,19063381.0,88.01
2015-08-03,87.28,76.9065,85.6,87.33,14141327.0,85.32
2015-08-04,85.74,76.5561,85.21,86.9,8537190.0,84.68
