Date,Open,Adj Close,High,Close,Volume,Low
2015-01-02,54.28,52.3987,54.6,53.91,10756705.0,53.07
2015-01-05,54.37,52.3647,54.54,53.875,11565004.0,53.34
2015-01-06,54.27,51.5531,54.43,53.04,13772171.0,52.13
2015-01-07,53.38,51.5239,53.65,53.01,10069816.0,52.12
2015-01-08,53.48,52.1557,54.28,53.66,9672064.0,53.25
2015-01-09,53.67,50.5617,53.91,52.02,12290046.0,51.82
2015-01-12,51.06,48.1901,51.45,49.58,18261336.0,49.2
2015-01-13,50.12,48.9871,51.43,50.4,12259271.0,49.46
2015-01-14,49.41,48.0248,50.23,49.41,15684697.0,48.1
2015-01-15,49.135,48.0248,50.4,49.41,10399684.0,48.58
2015-01-16,49.38,48.4136,49.97,49.81,12978011.0,48.27
2015-01-20,51.0,51.2712,52.83,52.75,15157342.0,49.9345
2015-01-21,52.65,52.1654,54.0,53.67,12882227.0,51.95
2015-01-22,54.52,54.0316,55.82,55.59,16201053.0,53.91
2015-01-23,55.4,54.1288,55.98,55.69,9488822.0,54.8
2015-01-26,55.89,53.8955,56.2,55.45,13353937.0,54.73
2015-01-27,53.99,51.2178,54.52,52.695,19810717.0,52.54
2015-01-28,52.79,49.2009,53.699,50.62,17064794.0,50.3
2015-01-29,51.045,50.7755,52.42,52.24,16618856.0,50.57
2015-01-30,52.02,47.7041,52.13,49.08,18473105.0,48.63
2015-02-02,48.58,47.3542,48.93,48.72,22413054.0,46.21
2015-02-03,47.3,46.1684,48.16,47.5,16678900.0,46.55
2015-02-04,48.62,48.0734,49.79,49.46,11836762.0,48.23
2015-02-05,49.46,47.5389,49.46,48.81,9220865.0,47.6
2015-02-06,48.84,46.8912,49.47,48.145,8650092.0,47.89
2015-02-09,46.41,45.3182,47.235,46.53,12961897.0,45.95
2015-02-10,47.4,46.7987,48.375,48.05,9085330.0,46.9
2015-02-11,48.79,46.3506,48.95,47.59,10060185.0,47.35
2015-02-12,46.75,46.6331,48.5,47.88,9542801.0,46.4
2015-02-13,47.53,47.1298,48.4,48.39,9895724.0,46.65
2015-02-17,48.77,46.7597,49.449,48.01,7260535.0,47.86
2015-02-18,48.6,48.0258,49.45,49.31,8752743.0,48.184
2015-02-19,50.78,48.4836,50.8,49.78,11462822.0,49.59
2015-02-20,49.81,49.6913,51.12,51.02,10537876.0,49.13
2015-02-23,51.75,49.9738,52.2,51.31,9508679.0,50.95
2015-02-24,50.29,50.1783,51.555,51.52,13916738.0,49.36
2015-02-25,51.3,48.4349,51.49,49.73,9577025.0,49.46
2015-02-26,50.38,48.0648,50.38,49.35,7577294.0,49.02
2015-02-27,49.0,46.6526,49.4,47.9,9396398.0,47.85
2015-03-02,48.2,47.0519,48.57,48.31,11482901.0,47.85
2015-03-03,47.9,47.4999,49.03,48.77,9051248.0,47.75
2015-03-04,48.85,47.6752,48.96,48.95,6711005.0,47.98
2015-03-05,49.19,47.1347,49.2,48.395,7041012.0,47.78
2015-03-06,48.33,46.7451,48.94,47.995,7002303.0,47.9
2015-03-09,48.05,46.672,48.58,47.92,7460205.0,47.58
2015-03-10,47.5,45.5179,47.58,46.735,9337145.0,46.47
2015-03-11,46.9,46.1558,47.89,47.39,6630302.0,46.58
2015-03-12,47.57,47.4122,48.72,48.68,7133511.0,47.56
2015-03-13,48.75,47.9382,49.49,49.22,9187991.0,48.28
2015-03-16,49.77,48.9121,50.45,50.22,10897774.0,49.45
2015-03-17,52.63,52.2918,54.18,53.69,41837891.0,52.5
2015-03-18,53.69,52.7203,54.6,54.13,21324978.0,53.34
2015-03-19,54.57,53.7527,55.24,55.19,18897709.0,54.45
2015-03-20,55.19,54.3079,56.05,55.76,137767165.0,54.86
2015-03-23,55.47,52.9784,55.93,54.395,19042013.0,54.37
2015-03-24,54.04,52.5255,54.41,53.93,11940800.0,53.66
2015-03-25,53.62,50.6555,53.78,52.01,14237851.0,51.93
2015-03-26,50.84,49.9299,51.685,51.265,14242731.0,50.25
2015-03-27,51.38,51.2886,52.85,52.66,9003971.0,51.38
2015-03-30,53.24,52.2431,53.84,53.64,8167282.0,53.05
2015-03-31,53.66,51.4055,53.73,52.78,8386414.0,52.68
2015-04-01,51.1,49.1264,51.38,50.44,15191509.0,50.11
2015-04-02,50.48,47.8944,50.85,49.175,14109775.0,49.15
2015-04-06,48.35,46.8279,48.69,48.08,13323351.0,47.67
2015-04-07,48.3,46.2581,48.8,47.495,9393200.0,47.49
2015-04-08,47.8,47.4707,49.0865,48.74,11180048.0,47.73
2015-04-09,48.86,46.5941,49.48,47.84,11576174.0,47.72
2015-04-10,48.16,46.487,48.79,47.73,11713378.0,47.72
2015-04-13,47.47,46.5454,48.59,47.79,9350279.0,47.47
2015-04-14,47.49,46.1851,47.78,47.42,9878409.0,46.88
2015-04-15,48.0,46.5065,48.72,47.75,9846675.0,47.67
2015-04-16,47.81,46.9837,48.91,48.24,7155874.0,47.75
2015-04-17,47.96,46.935,48.65,48.19,8659765.0,47.9451
2015-04-20,48.61,48.4641,49.78,49.76,9523520.0,47.91
2015-04-21,50.0,50.0225,51.42,51.36,10850327.0,49.46
2015-04-22,51.4,50.0614,51.54,51.4,7333255.0,50.4
2015-04-23,51.07,50.1101,51.72,51.45,9821775.0,50.7007
2015-04-24,51.98,51.3324,53.47,52.705,20248074.0,51.49
2015-04-27,52.68,50.5192,52.68,51.87,9843392.0,51.695
2015-04-28,51.7,49.8569,51.82,51.19,9235688.0,50.01
2015-04-29,50.58,47.607,50.8,48.88,18050280.0,47.66
2015-04-30,48.5,47.1249,49.46,48.285,9400367.0,48.01
2015-05-01,48.65,48.2034,49.83,49.39,8084568.0,48.51
2015-05-04,49.41,47.774,50.08,48.95,5589831.0,48.8
2015-05-05,48.21,45.8757,48.71,47.005,11384951.0,46.9
2015-05-06,46.78,45.9147,47.64,47.045,10116405.0,46.15
2015-05-07,47.4,47.8813,49.62,49.06,11427992.0,47.4
2015-05-08,49.23,47.8618,49.83,49.04,6478195.0,48.93
2015-05-11,49.0,48.4523,50.3,49.645,8036689.0,48.8
2015-05-12,49.11,47.6764,49.4,48.85,6820544.0,48.63
2015-05-13,49.27,47.325,49.85,48.49,8553119.0,48.4
2015-05-14,48.94,47.6422,49.09,48.815,7980104.0,48.5
2015-05-15,49.41,47.4958,49.45,48.665,6650381.0,48.56
2015-05-18,48.56,47.8228,49.17,49.0,6152250.0,48.38
2015-05-19,49.45,46.7004,49.68,47.85,14984942.0,47.7
2015-05-20,47.56,42.0255,47.56,43.06,51460347.0,42.97
2015-05-21,43.19,41.4496,43.39,42.47,23895773.0,42.4
2015-05-22,42.7,41.5863,42.93,42.61,16113065.0,42.02
2015-05-26,43.05,40.5566,43.09,41.555,17481066.0,41.36
2015-05-27,41.65,41.2252,42.45,42.24,13017827.0,41.6
2015-05-28,42.25,40.9617,42.5,41.97,9238835.0,41.77
2015-05-29,41.68,41.352,42.6,42.37,13236123.0,41.32
2015-06-01,42.61,43.1186,44.38,44.18,21917072.0,42.09
2015-06-02,43.3,42.7233,44.105,43.775,14832921.0,43.04
2015-06-03,43.35,42.0938,43.91,43.13,13272584.0,43.01
2015-06-04,43.05,41.1568,43.98,42.17,14128026.0,41.88
2015-06-05,42.13,40.7177,42.58,41.72,9951149.0,41.71
2015-06-08,41.07,38.9023,41.24,39.86,25757794.0,39.27
2015-06-09,38.8,39.3562,40.72,40.325,27024764.0,38.45
2015-06-10,40.21,39.4587,41.213,40.43,15731942.0,39.7
2015-06-11,40.79,39.0585,41.26,40.02,10116732.0,39.94
2015-06-12,39.84,39.727,40.995,40.705,10333824.0,39.76
2015-06-15,40.35,39.1073,41.0,40.07,8830268.0,40.01
2015-06-16,40.13,38.5315,40.3202,39.48,9212092.0,39.32
2015-06-17,39.27,38.9219,40.09,39.88,9567438.0,38.91
2015-06-18,39.8,39.0146,40.22,39.975,10647022.0,39.61
2015-06-19,40.3,40.5615,41.89,41.56,20198313.0,40.3
