Date,Open,Adj Close,High,Close,Volume,Low
2015-01-02,131.07,119.2343,131.84,129.95,4293748.0,129.09
2015-01-05,129.66,118.4085,129.9199,129.05,5024782.0,128.61
2015-01-06,129.05,117.0138,129.62,127.53,4992189.0,126.18
2015-01-07,128.74,118.8306,129.97,129.51,3573197.0,128.72
2015-01-08,130.6,120.9317,131.985,131.8,4498923.0,130.4
2015-01-09,131.59,120.6932,132.26,131.54,3038677.0,130.93
2015-01-12,132.24,120.0784,132.26,130.87,3552603.0,129.95
2015-01-13,132.0,120.3537,133.91,131.17,3473913.0,130.17
2015-01-14,129.03,119.6288,131.29,130.38,3554838.0,128.95
2015-01-15,130.25,119.4086,131.83,130.14,3901990.0,129.7
2015-01-16,129.75,119.9958,131.02,130.78,4425638.0,129.11
2015-01-20,131.45,120.3996,132.0,131.22,3143386.0,129.4501
2015-01-21,130.87,121.4914,132.87,132.41,2898621.0,130.5701
2015-01-22,133.38,124.4551,136.21,135.64,4971173.0,133.05
2015-01-23,135.57,123.5192,135.78,134.62,3827446.0,134.6
2015-01-26,135.0,123.0146,135.25,134.07,3900544.0,133.53
2015-01-27,132.4,121.5557,132.99,132.48,5243868.0,130.74
2015-01-28,136.3,128.1253,141.885,139.64,14353352.0,135.92
2015-01-29,139.69,135.594,148.25,147.78,15159340.0,139.63
2015-01-30,146.22,133.3828,146.85,145.37,11271047.0,144.37
2015-02-02,143.72,134.1994,146.59,146.26,6790894.0,143.05
2015-02-03,146.37,135.1903,148.0,147.34,5978190.0,146.18
2015-02-04,145.97,135.0802,148.39,147.22,4765618.0,145.93
2015-02-05,147.26,136.3464,148.87,148.6,4252565.0,146.46
2015-02-06,148.62,135.7959,148.89,148.0,4398747.0,147.7
2015-02-09,146.16,135.4105,148.16,147.58,4203129.0,145.63
2015-02-10,148.2,135.8326,148.71,148.04,4034851.0,147.503
2015-02-11,147.51,136.5574,148.38,147.92,3271169.0,147.09
2015-02-12,148.26,136.7144,148.57,148.09,2998941.0,147.68
2015-02-13,147.98,138.2284,149.8401,149.73,3418587.0,147.64
2015-02-17,148.72,138.4038,149.96,149.92,3622299.0,148.52
2015-02-18,149.7,139.5578,151.62,151.17,3722107.0,149.37
2015-02-19,151.05,141.9396,154.24,153.75,4383714.0,151.0
2015-02-20,153.8,146.1493,158.83,158.31,9362988.0,153.8
2015-02-23,155.0,142.8536,155.92,154.74,8625770.0,153.36
2015-02-24,153.5,142.5212,154.78,154.38,4391701.0,153.21
2015-02-25,154.305,141.2565,154.74,153.01,4800528.0,152.14
2015-02-26,152.31,140.0748,152.38,151.73,5149021.0,150.81
2015-02-27,151.0,139.2624,151.89,150.85,4330527.0,150.45
2015-03-02,150.75,141.9858,154.15,153.8,4622753.0,150.75
2015-03-03,154.71,143.6198,156.91,155.57,8655718.0,154.17
2015-03-04,154.62,142.4935,155.22,154.35,4476113.0,154.0
2015-03-05,154.86,142.6043,155.98,154.47,3327492.0,154.31
2015-03-06,153.92,141.358,155.03,153.12,3556216.0,152.81
2015-03-09,153.3,142.8628,155.61,154.75,3432956.0,153.15
2015-03-10,153.3,140.7118,154.13,152.42,3839572.0,152.42
