Date,Low,Close,High,Volume,Open,Adj Close
2015-05-28,66.63,67.47,67.53,12891458.0,67.42,61.1255
2015-05-29,66.39,66.59,67.515,9450784.0,67.22,60.3283
2015-06-01,66.26,66.93,67.26,12427034.0,66.8,60.6363
2015-06-02,66.33,66.62,67.23,11133752.0,66.7,60.3554
2015-06-03,66.62,67.01,67.3,20804007.0,66.9,60.7088
2015-06-04,66.52,67.42,67.87,10539019.0,66.55,61.0802
2015-06-05,66.62,67.4,67.755,8908863.0,66.98,61.0621
2015-06-08,67.53,67.79,68.2,10276716.0,67.86,61.4154
2015-06-09,67.51,67.67,68.08,8132783.0,67.52,61.3067
2015-06-10,67.54,68.24,68.44,7349344.0,67.66,61.8231
2015-06-11,67.65,68.04,68.67,7552238.0,68.67,61.6419
2015-06-12,66.59,67.05,67.93,8249850.0,67.89,60.745
2015-06-15,66.1,66.91,67.05,7028434.0,66.66,60.6182
2015-06-16,66.62,66.77,67.4,5201034.0,66.72,60.4913
2015-06-17,66.88,67.77,67.99,7377100.0,66.97,61.3973
2015-06-18,67.79,68.98,69.07,9078824.0,67.79,62.4935
2015-06-19,68.5,69.48,69.75,9960684.0,68.5,62.9465
2015-06-22,69.73,70.12,70.6,9907831.0,69.85,63.5263
2015-06-23,69.565,70.02,70.49,8720018.0,70.01,63.4357
2015-06-24,69.03,69.22,70.75,9308199.0,70.52,62.711
2015-06-25,69.29,69.82,70.38,6191194.0,69.67,63.2545
2015-06-26,69.68,70.46,70.6,9669293.0,69.95,63.8344
2015-06-29,67.08,67.18,70.02,12057061.0,69.27,60.8628
2015-06-30,66.66,67.19,68.22,11625858.0,68.0,60.8718
2015-07-01,67.68,68.51,68.6,7694912.0,67.9,62.0677
2015-07-02,67.79,68.21,68.9,6245709.0,68.68,61.7959
2015-07-06,67.49,68.22,69.001,17029081.0,67.53,61.805
2015-07-07,67.32,68.56,68.79,7821618.0,68.42,62.113
2015-07-08,67.58,67.66,68.44,5027199.0,67.79,61.2976
2015-07-09,67.8,67.97,68.92,6516775.0,68.48,61.5785
2015-07-10,68.53,69.23,69.5,6891365.0,68.94,62.72
2015-07-13,69.17,69.57,69.7,5507019.0,69.42,63.4901
2015-07-14,69.4,69.8,70.52,6628119.0,69.71,63.7
2015-07-15,69.31,69.75,70.04,16761434.0,69.81,63.6544
2015-07-16,69.83,69.99,70.3,6844740.0,70.14,63.8734
2015-07-17,69.7,69.99,70.125,6141226.0,69.99,63.8734
2015-07-20,69.86,70.8,71.11,9633007.0,70.0,64.6126
2015-07-21,70.22,70.54,71.6,5027443.0,70.81,64.3753
2015-07-22,70.03,70.56,70.65,5702116.0,70.26,64.3936
2015-07-23,70.135,70.52,70.93,5636576.0,70.25,64.3571
2015-07-24,67.35,68.08,69.015,13494900.0,67.53,62.1303
2015-07-27,68.46,69.34,70.96,12841481.0,68.46,63.2802
2015-07-28,69.08,71.23,71.44,10098080.0,69.5,65.005
2015-07-29,70.74,70.77,71.51,6793252.0,71.29,64.5852
2015-07-30,69.27,70.16,70.88,6820441.0,70.86,64.0285
2015-07-31,69.73,70.01,70.38,6181288.0,70.38,63.8916
2015-08-03,69.275,69.73,70.79,9872039.0,70.19,63.6361
2015-08-04,69.674,69.95,70.39,5410932.0,70.04,63.8369
2015-08-05,70.05,70.3,70.64,10048179.0,70.1,64.1563
2015-08-06,68.8,69.24,70.78,6172233.0,70.37,63.1889
2015-08-07,67.77,68.62,69.3,6214464.0,69.08,62.6231
2015-08-10,68.5003,69.21,69.43,8189425.0,68.92,63.1615
2015-08-11,67.94,68.25,69.29,7473179.0,68.5,62.2854
2015-08-12,67.24,68.75,68.92,8575110.0,67.83,62.7417
2015-08-13,68.21,68.54,69.09,7168834.0,68.68,62.5501
2015-08-14,68.4103,68.65,69.44,5864797.0,68.56,62.6505
2015-08-17,68.3001,69.37,69.82,17669881.0,68.71,63.3076
2015-08-18,68.67,68.86,69.74,6376384.0,69.42,62.8421
2015-08-19,68.21,68.59,69.0798,6270239.0,68.75,62.5957
2015-08-20,67.48,67.48,68.43,9600934.0,68.0,61.5827
2015-08-21,65.83,65.9,67.16,16276961.0,66.74,60.1408
2015-08-24,53.87,63.45,64.85,24292518.0,61.17,57.9049
2015-08-25,60.65,60.71,65.12,15264862.0,65.11,55.4044
2015-08-26,60.88,63.14,63.22,15276426.0,62.47,57.622
2015-08-27,63.0,64.51,64.6,12591626.0,64.03,58.8723
2015-08-28,63.44,63.98,64.78,7316211.0,63.91,58.3886
2015-08-31,62.2545,62.41,64.31,15580921.0,64.14,56.9558
2015-09-01,60.16,60.5,61.63,12703178.0,61.0,55.2127
2015-09-02,60.28,60.98,61.6,12044504.0,61.18,55.6508
2015-09-03,61.35,61.58,62.28,11777372.0,61.45,56.1984
2015-09-04,58.9638,59.77,60.8,9281556.0,60.65,54.5465
2015-09-08,59.91,60.57,60.94,9263153.0,60.22,55.2766
2015-09-09,59.11,59.26,61.52,8436873.0,61.52,54.0811
2015-09-10,58.89,59.58,60.13,9306601.0,59.36,54.3731
2015-09-11,58.97,59.35,59.76,9365126.0,59.62,54.1632
2015-09-14,57.54,58.94,59.62,9095647.0,59.43,53.7891
2015-09-15,58.37,59.2,59.44,10474719.0,58.98,54.0263
2015-09-16,58.625,59.51,59.64,8044172.0,59.5,54.3093
2015-09-17,59.39,59.86,60.92,10281713.0,59.56,54.6287
2015-09-18,58.97,61.22,61.83,28957042.0,59.42,55.8698
2015-09-21,59.285,59.39,61.74,11036805.0,61.24,54.1997
2015-09-22,56.91,57.74,58.26,14191808.0,58.17,52.6939
2015-09-23,57.15,57.43,58.4,9827049.0,57.9,52.411
2015-09-24,55.92,56.57,57.48,8625466.0,56.93,51.6262
2015-09-25,55.08,55.74,57.88,8673385.0,57.84,50.8687
2015-09-28,52.3401,52.5,55.43,15000639.0,55.39,47.9119
2015-09-29,51.88,52.79,54.19,12842820.0,53.1,48.1765
2015-09-30,53.36,54.41,54.5,11777177.0,53.54,49.655
2015-10-01,53.93,55.13,55.23,9255780.0,54.68,50.312
2015-10-02,53.72,55.82,55.85,6942567.0,53.87,50.9417
2015-10-05,55.44,56.68,56.95,9330952.0,56.39,51.7266
2015-10-06,53.96,55.08,56.67,9008241.0,56.26,50.2664
2015-10-07,53.91,55.63,56.55,11075147.0,54.85,50.7683
2015-10-08,54.8,56.04,56.16,6737334.0,55.13,51.1425
2015-10-09,55.47,55.64,56.5,7178537.0,56.18,50.7775
2015-10-12,55.52,55.77,56.27,6515047.0,55.8,50.8961
2015-10-13,53.705,53.8,55.36,9467938.0,55.17,49.5637
2015-10-14,53.565,53.94,54.62,8727377.0,54.09,49.6927
2015-10-15,53.85,56.14,56.2,7781605.0,54.32,51.7194
2015-10-16,55.7902,56.53,56.97,7342847.0,56.29,52.0787
2015-10-19,55.685,56.16,56.7,6463038.0,56.29,51.7379
2015-10-20,54.63,54.83,56.3799,6494588.0,56.15,50.5126
2015-10-21,53.07,53.83,55.61,11756513.0,55.28,49.5913
2015-10-22,45.45,48.27,54.44,46499249.0,53.88,44.4691
2015-10-23,48.64,50.34,51.73,26214800.0,49.41,46.3761
2015-10-26,49.35,51.87,52.4775,13890440.0,50.17,47.7857
2015-10-27,52.01,52.58,53.49,11710809.0,52.01,48.4398
2015-10-28,52.08,53.26,53.8414,7868971.0,52.82,49.0662
2015-10-29,53.02,54.1,55.18,9301078.0,53.2,49.8401
2015-10-30,57.66,59.55,60.73,27465631.0,57.87,54.8609
2015-11-02,61.44,63.38,64.2,17008651.0,61.6,58.3894
2015-11-03,61.92,62.43,63.72,8754366.0,63.12,57.5142
2015-11-04,62.3,63.8,64.15,10342539.0,62.43,58.7763
2015-11-05,61.69,62.77,64.18,10237169.0,63.7,57.8274
2015-11-06,62.13,64.13,64.3,7252142.0,62.25,59.0803
2015-11-09,63.11,63.23,64.13,8223290.0,63.62,58.2512
2015-11-10,62.2775,62.3,63.62,6897363.0,63.33,57.3944
2015-11-11,60.57,60.86,62.27,8212540.0,62.2,56.0678
2015-11-12,60.15,60.23,61.7297,7765449.0,60.79,55.4874
2015-11-13,58.89,59.86,60.97,7831816.0,60.01,55.1465
2015-11-16,59.56,60.01,60.81,6965093.0,59.74,55.2847
2015-11-17,59.73,60.38,61.73,8405288.0,60.1,55.6256
2015-11-18,59.8501,60.99,61.06,5470204.0,60.26,56.1875
2015-11-19,60.14,60.55,61.73,5571205.0,61.22,55.7822
2015-11-20,60.57,61.11,61.36,7489684.0,60.94,56.2981
2015-11-23,60.84,61.15,61.53,6404954.0,61.31,56.3349
2015-11-24,60.53,61.13,61.65,5214544.0,60.56,56.3165
2015-11-25,60.21,60.29,61.13,4879776.0,61.1,55.5427
2015-11-27,59.61,60.0,60.45,2404142.0,60.17,55.2755
2015-11-30,57.9601,58.15,60.21,12659111.0,59.96,53.5712
2015-12-01,57.16,59.02,59.095,11290185.0,58.23,54.3727
2015-12-02,57.37,57.72,59.39,7663000.0,59.17,53.175
2015-12-03,55.53,56.12,57.75,9700854.0,57.71,51.701
2015-12-04,56.2,57.18,57.48,6748111.0,56.5,52.6776
2015-12-07,55.76,56.27,57.99,7890533.0,57.9,51.8392
2015-12-08,55.51,56.67,56.87,6896158.0,55.56,52.2077
2015-12-09,55.72,56.03,57.44,6207923.0,56.28,51.6181
2015-12-10,55.65,55.78,56.65,6736772.0,56.0,51.3878
2015-12-11,53.85,54.04,55.39,9388615.0,55.17,49.7848
2015-12-14,53.24,55.44,55.475,9419071.0,53.71,51.0746
2015-12-15,55.91,56.39,57.0,6990048.0,56.15,51.9498
2015-12-16,56.2,57.63,57.69,6282513.0,56.67,53.0921
2015-12-17,56.35,56.38,57.93,7848920.0,57.66,51.9405
2015-12-18,55.36,55.74,56.1,13766238.0,55.9,51.3509
2015-12-21,55.7,56.2,56.26,4572059.0,56.0,51.7747
2015-12-22,56.42,57.59,57.985,8390761.0,56.54,53.0553
2015-12-23,57.61,58.58,58.61,6634423.0,57.88,53.9673
2015-12-24,58.0,58.46,58.73,2152905.0,58.38,53.8568
2015-12-28,57.76,58.75,58.97,5585803.0,58.27,54.1239
2015-12-29,59.02,59.45,59.7,5073292.0,59.02,54.7688
2015-12-30,59.31,59.8,60.12,5220318.0,59.4,55.0912
2015-12-31,59.2,59.24,59.93,6104841.0,59.5,54.5753
2016-01-04,56.4,57.61,58.32,10308397.0,58.06,53.0737
2016-01-05,56.815,57.37,58.25,7179634.0,57.99,52.8526
2016-01-06,56.18,57.38,57.56,8952688.0,56.37,52.8618
2016-01-07,56.34,57.21,57.84,9292584.0,56.52,52.7052
2016-01-08,55.48,55.65,57.81,7985156.0,57.55,51.268
2016-01-11,52.83,53.88,55.98,10483232.0,55.86,49.6374
2016-01-12,53.57,54.84,54.9701,6799265.0,54.47,50.5218
2016-01-13,50.98,51.18,54.62,10432227.0,54.55,47.6751
2016-01-14,50.71,54.56,56.8295,16704779.0,51.32,50.8237
2016-01-15,53.01,57.34,57.41,26727332.0,53.01,53.4133
2016-01-19,54.23,54.99,57.73,13643672.0,57.53,51.2242
2016-01-20,53.7,57.15,57.93,11993149.0,54.21,53.2363
2016-01-21,56.92,58.36,58.77,12096554.0,57.29,54.3634
2016-01-22,57.82,58.83,59.43,10383842.0,59.1,54.8012
2016-01-25,58.18,58.65,59.81,9680396.0,59.03,54.6336
2016-01-26,57.21,58.26,59.27,7421073.0,59.01,54.2703
2016-01-27,56.45,57.11,58.93,9075307.0,58.36,53.199
2016-01-28,54.78,55.85,57.73,10520645.0,57.23,52.0253
2016-01-29,53.42,54.9,55.31,17768483.0,53.42,51.1404
2016-02-01,52.51,54.39,54.88,11693273.0,54.16,50.6653
2016-02-02,53.32,53.95,54.78,7918204.0,53.64,50.2554
2016-02-03,54.05,56.84,57.18,16435661.0,54.53,52.9475
2016-02-04,55.355,56.76,57.31,10351220.0,56.74,52.873
2016-02-05,52.62,53.12,56.34,13262042.0,56.25,49.4823
2016-02-08,51.941,52.89,54.1,9369377.0,52.58,49.268
2016-02-09,52.06,53.48,53.94,7655796.0,52.31,49.8176
2016-02-10,52.55,52.72,54.69,9302456.0,54.11,49.1097
2016-02-11,51.8162,52.18,53.12,8551125.0,52.3,48.6066
2016-02-12,51.6,52.58,52.97,9976111.0,52.53,48.9792
2016-02-16,52.73,53.51,53.87,8312990.0,53.44,49.8456
2016-02-17,53.35,55.01,55.155,10005667.0,54.34,51.2428
2016-02-18,54.17,54.55,55.53,6553311.0,55.53,50.8143
2016-02-19,53.98,54.29,55.0,8532544.0,54.5,50.5721
2016-02-22,53.74,55.28,55.32,9381688.0,54.67,51.4943
2016-02-23,55.0,55.07,56.31,8629685.0,55.7,51.2987
2016-02-24,54.01,54.89,55.07,6633443.0,54.66,51.1311
2016-02-25,54.43,56.2,56.23,7076286.0,55.17,52.3513
2016-02-26,55.8,56.0,56.79,5297979.0,56.26,52.165
2016-02-29,54.47,54.61,56.0,8387319.0,55.87,50.8702
2016-03-01,54.24,56.34,56.34,7106044.0,54.78,52.4818
2016-03-02,55.4,55.7,56.43,7054840.0,56.17,51.8856
2016-03-03,55.15,55.93,56.0859,9283916.0,55.69,52.0998
2016-03-04,55.3,56.15,56.696,6439655.0,56.0,52.3048
2016-03-07,54.83,56.4,56.5,7741742.0,55.7,52.5376
2016-03-08,55.23,55.32,56.47,5127549.0,56.18,51.5316
2016-03-09,55.04,56.39,56.65,8402376.0,55.51,52.5283
2016-03-10,55.3188,56.23,57.37,5627812.0,56.56,52.3793
2016-03-11,56.35,57.73,57.87,6537430.0,56.4,53.7766
2016-03-14,56.97,57.21,57.73,4650827.0,57.67,53.2922
2016-03-15,55.128,55.62,56.93,5779576.0,56.65,51.8111
2016-03-16,55.25,56.31,56.54,6245419.0,55.58,52.4538
2016-03-17,54.41,55.32,56.46,8307931.0,56.46,51.5316
2016-03-18,54.8,56.57,56.6,11029792.0,55.59,52.696
2016-03-21,55.73,56.01,56.775,6632919.0,56.52,52.1744
2016-03-22,55.75,57.5,57.54,7660904.0,55.75,53.5623
2016-03-23,56.22,56.36,57.5,5116420.0,57.16,52.5004
2016-03-24,55.67,56.12,56.25,5278949.0,56.14,52.2768
2016-03-28,55.8,56.11,56.7,3803128.0,56.35,52.2675
2016-03-29,55.2169,57.05,57.1,4567919.0,56.1,53.1431
2016-03-30,56.72,57.0,57.53,3650279.0,57.43,53.0966
2016-03-31,56.82,57.12,57.46,4930321.0,57.02,53.2083
2016-04-01,56.36,57.42,57.57,4525718.0,56.58,53.4878
2016-04-04,57.49,59.21,59.4,8108130.0,57.64,55.1552
2016-04-05,58.085,58.54,59.56,6779355.0,58.54,54.5311
2016-04-06,58.52,59.89,59.9,6322768.0,58.52,55.7886
2016-04-07,58.76,59.3,59.9,7826557.0,59.42,55.239
2016-04-08,58.17,58.47,59.8,5749998.0,59.49,54.4659
2016-04-11,58.25,58.5,59.25,4893374.0,58.59,54.4938
2016-04-12,58.69,59.9,60.05,7242861.0,58.98,55.798
2016-04-13,58.7,59.06,60.0,7023002.0,59.87,55.5465
2016-04-14,59.0,59.28,59.49,5185595.0,59.15,55.7534
2016-04-15,58.78,59.51,59.74,4660835.0,59.55,55.9697
2016-04-18,59.3,59.88,60.32,6088517.0,59.5,56.3177
2016-04-19,59.67,60.17,61.23,6149273.0,60.09,56.5904
2016-04-20,59.96,60.48,61.11,4443645.0,60.17,56.882
2016-04-21,60.54,61.37,61.43,5702153.0,60.57,57.719
2016-04-22,60.96,61.42,61.99,5103024.0,61.3,57.7661
2016-04-25,60.75,60.97,61.3,4320521.0,61.13,57.3428
2016-04-26,60.53,60.93,61.29,4281312.0,60.96,57.3052
2016-04-27,60.25,60.7,61.48,6678443.0,60.93,57.0889
2016-04-28,57.53,61.2,62.1,16234770.0,58.56,57.5591
2016-04-29,60.48,61.0,61.445,13052678.0,61.03,57.371
2016-05-02,60.7,61.44,62.0,9512008.0,60.79,57.7849
2016-05-03,60.72,61.77,62.09,9316013.0,60.99,58.0952
2016-05-04,61.01,61.46,61.65,8691399.0,61.3,57.8037
2016-05-05,61.09,62.34,62.395,8645974.0,61.41,58.6313
2016-05-06,61.65,62.51,62.745,10880407.0,62.0,58.7912
2016-05-09,62.2802,63.7,63.87,9917401.0,62.36,59.9104
2016-05-10,63.3225,63.74,63.76,12103393.0,63.51,59.948
2016-05-11,62.64,62.7,63.825,9375138.0,63.77,58.9699
2016-05-12,62.389,62.49,63.07,9589470.0,62.86,58.7724
2016-05-13,61.8215,62.0,62.86,7339589.0,62.15,58.3115
2016-05-16,61.5,62.45,62.62,6707435.0,61.91,58.7348
2016-05-17,58.5,60.25,62.7899,31527592.0,62.44,56.6657
2016-05-18,59.56,60.46,60.8,10622035.0,59.87,56.8632
2016-05-19,58.9,59.28,60.35,9917904.0,60.06,55.7534
2016-05-20,59.03,59.69,60.05,11259353.0,59.63,56.139
2016-05-23,59.13,59.3,59.84,6468921.0,59.75,55.7722
2016-05-24,59.52,60.7,60.91,8888080.0,59.73,57.0889
2016-05-25,60.79,61.22,61.47,5857619.0,61.08,57.5779
2016-05-26,60.9,61.9,62.17,6536916.0,61.0,58.2175
2016-05-27,61.9,62.71,63.2,5768006.0,61.99,58.9793
2016-05-31,62.64,62.93,63.49,7147942.0,62.71,59.1862
2016-06-01,62.63,62.83,63.17,5284439.0,62.9,59.0922
2016-06-02,62.83,65.09,65.15,11628027.0,62.87,61.2177
2016-06-03,63.75,65.0,65.37,10621168.0,64.76,61.1331
2016-06-06,61.87,62.82,62.99,16403337.0,62.13,59.0828
2016-06-07,62.3,63.1,63.59,10980086.0,62.59,59.3461
2016-06-08,61.37,61.73,62.3,13172984.0,62.21,58.0576
2016-06-09,60.515,60.75,62.17,11503706.0,61.5,57.1359
2016-06-10,59.72,61.0,61.01,11052311.0,59.99,57.371
2016-06-13,59.85,59.93,61.39,11673171.0,60.46,56.3647
2016-06-14,59.16,59.9,60.38,11559797.0,59.46,56.3365
2016-06-15,60.01,60.4,61.27,7739270.0,60.29,56.8067
2016-06-16,59.91,60.9,60.94,7011206.0,59.93,57.277
2016-06-17,59.57,60.01,60.97,12574723.0,60.88,56.4399
2016-06-20,60.06,60.11,61.18,7076452.0,60.64,56.534
2016-06-21,59.75,59.98,60.4,6364629.0,60.2,56.4117
2016-06-22,59.92,60.39,61.18,6718704.0,60.0,56.7973
2016-06-23,60.62,61.31,61.32,5328036.0,60.86,57.6626
2016-06-24,59.18,59.86,60.6,9877986.0,59.26,56.2989
2016-06-27,58.329,58.68,59.68,7947017.0,59.38,55.1891
2016-06-28,59.15,59.99,60.13,9897535.0,59.28,56.4211
2016-06-29,60.23,61.81,62.03,9308022.0,60.58,58.1328
2016-06-30,61.14,61.91,62.02,7920605.0,61.79,58.2269
2016-07-01,61.83,62.71,63.22,6533694.0,61.98,58.9793
2016-07-05,61.77,61.92,62.71,6293627.0,62.5,58.2363
2016-07-06,61.8,63.37,63.76,9202126.0,61.84,59.6
2016-07-07,63.21,63.43,63.75,7081909.0,63.6,59.6565
2016-07-08,62.74,64.16,64.48,7921725.0,63.48,60.343
2016-07-11,64.07,64.35,64.985,9641282.0,64.25,60.5217
2016-07-12,64.32,65.51,65.81,11870483.0,64.67,61.6127
2016-07-13,64.25,64.77,65.04,7684151.0,64.81,61.4528
2016-07-14,62.94,63.62,64.14,12090057.0,63.7,60.3617
2016-07-15,63.13,63.32,64.17,8826486.0,63.82,60.0771
2016-07-18,63.18,63.56,63.77,6384655.0,63.23,60.3048
2016-07-19,63.09,63.32,63.97,5789488.0,63.41,60.0771
2016-07-20,63.3299,63.41,63.9,7502821.0,63.57,60.1625
2016-07-21,63.17,63.89,64.0,6515660.0,63.23,60.6179
2016-07-22,63.575,63.81,64.09,4972888.0,64.0,60.542
2016-07-25,63.71,64.32,64.5,7241174.0,63.91,61.0259
2016-07-26,63.96,64.45,64.73,4885138.0,64.41,61.1492
2016-07-27,64.32,64.9,65.115,6220302.0,64.42,61.5762
2016-07-28,63.93,64.72,65.06,6556138.0,64.79,61.4054
2016-07-29,65.15,66.23,66.4,10524966.0,65.27,62.8381
2016-08-01,66.23,66.94,67.08,7599007.0,66.23,63.5117
2016-08-02,66.051,66.78,67.06,8763200.0,66.93,63.3599
2016-08-03,66.225,66.57,67.0,6355050.0,66.81,63.1607
2016-08-04,66.08,66.1,66.98,4901851.0,66.58,62.7147
2016-08-05,66.12,66.54,66.6,5045559.0,66.15,63.1322
2016-08-08,65.75,66.34,66.67,5309293.0,66.38,62.9424
2016-08-09,66.25,66.76,67.25,5717281.0,66.34,63.3409
2016-08-10,66.19,66.43,66.96,4506059.0,66.7,63.0278
2016-08-11,66.7,66.95,67.11,4246610.0,66.86,63.5212
2016-08-12,66.55,67.19,67.39,5215441.0,66.86,63.7489
2016-08-15,67.32,67.39,68.1239,5215360.0,67.47,63.9387
2016-08-16,66.5,66.74,67.61,7147645.0,67.13,63.322
2016-08-17,66.35,66.83,67.35,7945418.0,66.69,63.4073
