Date,Low,Close,High,Volume,Open,Adj Close
2015-04-24,92.64,93.4,93.82,2250827.0,93.29,88.7994
2015-04-27,93.53,93.76,94.4,2156362.0,94.03,89.1417
2015-04-28,92.74,94.42,94.49,1976294.0,93.6,89.7692
2015-04-29,92.91,93.65,94.41,1701872.0,94.25,89.0371
2015-04-30,92.13,92.65,93.86,1804775.0,93.23,88.0864
2015-05-01,92.7,93.36,93.67,1852249.0,93.32,88.7614
2015-05-04,93.76,94.44,94.96,1991255.0,93.84,89.7882
2015-05-05,93.44,93.65,94.74,1769045.0,94.44,89.0371
2015-05-06,92.59,93.0,93.97,2386607.0,93.66,88.4191
2015-05-07,92.74,94.49,94.83,2466589.0,92.93,89.8357
2015-05-08,94.99,95.89,96.29,2411688.0,95.57,91.1668
2015-05-11,95.41,96.01,96.44,2838455.0,95.5,91.2809
2015-05-12,94.45,95.42,95.62,2065084.0,95.31,90.7199
2015-05-13,95.08,95.68,96.1,1785111.0,95.6,90.9671
2015-05-14,96.06,96.98,97.0,1504599.0,96.14,92.2031
2015-05-15,96.46,97.02,97.24,2578608.0,96.83,92.2411
2015-05-18,96.61,97.46,97.74,2110862.0,96.61,92.6594
2015-05-19,96.92,97.18,97.95,1672837.0,97.71,92.3932
2015-05-20,96.689,97.05,97.78,1441762.0,97.33,92.2696
2015-05-21,96.29,96.83,97.05,1677792.0,96.78,92.0605
2015-05-22,95.915,96.39,96.69,2083030.0,96.5,91.6422
2015-05-26,95.7401,96.09,97.17,2397376.0,96.87,91.3569
2015-05-27,95.94,96.77,96.95,1513593.0,96.31,92.0034
2015-05-28,96.08,96.91,97.02,1202657.0,96.7,92.1365
2015-05-29,95.795,96.04,96.97,1713707.0,96.78,91.3094
2015-06-01,95.61,96.19,96.6,1422131.0,96.18,91.452
2015-06-02,95.62,96.33,96.848,1152326.0,95.96,91.5851
2015-06-03,96.35,96.98,97.27,1322934.0,96.77,92.2031
2015-06-04,95.69,95.93,96.79,1535068.0,96.08,91.2048
2015-06-05,94.835,95.4,96.06,1753878.0,95.91,90.7009
2015-06-08,94.67,94.77,95.4,1450598.0,95.16,90.1019
2015-06-09,94.25,94.94,95.4,1284827.0,95.26,90.2636
2015-06-10,95.19,96.52,96.92,2131096.0,95.3,91.7658
2015-06-11,96.55,96.92,97.18,1857597.0,96.66,92.146
2015-06-12,95.93,96.1,96.7,2034662.0,96.31,91.3664
2015-06-15,94.69,95.79,95.95,1961533.0,95.09,91.0717
2015-06-16,95.61,96.7,96.926,1675336.0,95.88,91.9369
2015-06-17,96.03,96.93,97.31,1839895.0,96.99,92.1556
2015-06-18,96.79,97.31,97.7,2004051.0,97.06,92.5168
2015-06-19,96.79,97.02,97.66,2353884.0,96.98,92.2411
2015-06-22,97.54,98.59,99.06,3082833.0,97.63,93.7338
2015-06-23,97.73,98.25,99.435,2513631.0,99.04,93.4105
2015-06-24,96.79,97.77,98.4,2532361.0,98.01,92.9542
2015-06-25,99.16,99.48,100.47,5103246.0,100.205,94.58
2015-06-26,98.52,99.0,100.35,4990415.0,99.97,94.1236
2015-06-29,96.54,96.68,99.07,3024807.0,98.14,91.9179
2015-06-30,96.57,96.78,97.69,2572557.0,97.69,92.0129
2015-07-01,97.31,98.06,98.79,2259473.0,97.74,93.2299
2015-07-02,96.51,97.33,98.72,2456720.0,98.29,92.5359
2015-07-06,96.31,97.34,97.58,1817912.0,96.44,92.5454
2015-07-07,96.65,98.68,99.1,3090056.0,97.8,93.8194
2015-07-08,96.95,97.62,99.45,2623315.0,99.45,92.8116
2015-07-09,97.65,97.75,99.09,2734880.0,98.8,92.9352
2015-07-10,98.03,98.78,99.28,2536158.0,98.73,93.9144
2015-07-13,99.09,100.55,100.765,3488890.0,99.35,95.5972
2015-07-14,99.73,100.74,100.87,2394930.0,100.01,95.7779
2015-07-15,99.65,99.95,100.71,1858586.0,100.56,95.0268
2015-07-16,100.55,101.45,101.62,1859196.0,100.55,96.4529
2015-07-17,100.17,100.48,101.56,1544773.0,101.56,95.5307
2015-07-20,100.33,100.72,101.19,1579315.0,100.7,95.7589
2015-07-21,100.2,100.39,101.22,1534386.0,100.37,95.4451
2015-07-22,100.2507,102.33,102.5,2775882.0,100.31,97.2896
2015-07-23,102.17,102.42,103.31,2308125.0,102.5,97.3751
2015-07-24,100.88,101.17,102.8,2114999.0,102.17,96.1867
2015-07-27,100.04,100.39,101.01,1871573.0,100.66,95.4451
2015-07-28,100.45,101.69,101.76,1708434.0,100.91,96.6811
2015-07-29,101.52,102.45,102.71,2071718.0,101.69,97.4037
2015-07-30,101.61,102.66,102.99,1448084.0,102.06,97.6033
2015-07-31,102.93,103.11,103.99,2402146.0,103.0,98.0311
2015-08-03,102.385,103.21,103.78,2178411.0,103.17,98.1262
2015-08-04,103.11,103.42,104.6,2141286.0,103.21,98.3259
2015-08-05,104.13,104.5,105.33,2564959.0,105.0,99.3527
2015-08-06,103.0,103.1,104.855,1644171.0,104.3,98.0216
2015-08-07,102.63,103.74,103.83,1761581.0,103.03,98.6301
2015-08-10,104.14,105.2,105.37,1763819.0,104.31,100.0182
2015-08-11,103.41,103.58,104.95,1940018.0,104.79,98.478
2015-08-12,102.34,103.77,103.85,2386127.0,102.78,98.6586
2015-08-13,102.665,103.39,104.09,2358240.0,104.04,98.2974
2015-08-14,102.42,103.45,103.53,2055570.0,103.0,98.3544
2015-08-17,102.43,103.48,103.54,1875456.0,103.33,98.3829
2015-08-18,103.1,103.86,104.085,1952980.0,103.64,98.7442
2015-08-19,102.52,102.87,104.16,2082112.0,104.03,97.803
2015-08-20,99.87,99.97,103.66,3459881.0,102.18,95.0458
2015-08-21,97.09,97.13,99.76,3360583.0,99.37,92.3457
2015-08-24,88.43,92.67,95.8999,5216120.0,91.34,88.1054
2015-08-25,92.05,92.14,95.76,4313246.0,95.42,87.6015
2015-08-26,92.4,95.04,95.27,3998876.0,94.33,90.3587
2015-08-27,93.96,95.73,96.5,3993105.0,96.21,91.0147
2015-08-28,94.92,95.85,96.135,3222820.0,95.36,91.1288
2015-08-31,94.19,94.27,95.655,2725377.0,95.21,89.6266
2015-09-01,91.68,92.29,93.5,3869409.0,91.88,87.7441
2015-09-02,92.32,94.43,94.45,2539296.0,93.59,89.7787
2015-09-03,94.66,95.61,95.94,2816148.0,95.01,90.9006
2015-09-04,93.68,94.45,95.12,3421382.0,94.31,89.7977
2015-09-08,96.01,97.12,97.34,2508154.0,96.27,92.3362
2015-09-09,95.33,95.52,97.85,2099722.0,97.42,90.815
2015-09-10,95.36,96.81,97.36,3342070.0,95.39,92.0415
2015-09-11,96.0,97.35,97.448,1983394.0,96.59,92.5549
2015-09-14,96.4,96.51,97.5,2002466.0,97.41,91.7562
2015-09-15,96.14,98.24,98.62,2090803.0,97.0,93.401
2015-09-16,98.06,98.96,99.35,1742087.0,98.22,94.0856
2015-09-17,98.35,98.53,99.94,2397524.0,98.96,93.6767
2015-09-18,94.79,97.53,98.51,3629550.0,94.79,92.726
2015-09-21,97.66,98.43,99.13,2346721.0,98.05,93.5817
2015-09-22,96.15,97.67,97.83,2920518.0,97.13,92.8591
2015-09-23,97.32,97.86,98.36,2816461.0,97.82,93.0397
2015-09-24,95.67,97.77,98.0,4054561.0,95.77,92.9542
2015-09-25,96.37,96.94,98.41,3413410.0,98.36,92.1651
2015-09-28,95.8,95.95,97.32,3017447.0,96.53,91.2238
2015-09-29,95.53,96.6,96.775,3371595.0,96.09,91.8418
2015-09-30,97.352,98.26,98.38,3637884.0,97.64,93.42
2015-10-01,97.05,98.44,99.0,3222708.0,98.47,93.5912
2015-10-02,96.31,99.39,99.42,2610200.0,97.08,94.4944
2015-10-05,99.94,101.62,101.81,2228226.0,99.97,96.6145
2015-10-06,100.89,101.5,101.95,2460834.0,101.5,96.5005
2015-10-07,101.28,102.62,102.63,1955802.0,102.0,97.5653
2015-10-08,102.19,105.01,105.27,3450828.0,102.51,99.8376
2015-10-09,104.67,104.78,106.4813,3835738.0,105.11,99.6189
2015-10-12,104.61,105.05,105.22,2356728.0,104.69,99.8756
2015-10-13,102.73,103.48,104.62,2585608.0,103.0,98.3829
2015-10-14,101.2,102.43,102.95,2421141.0,102.22,98.4305
2015-10-15,102.145,102.3,103.05,2738312.0,103.05,98.3055
2015-10-16,102.18,103.01,103.01,2190492.0,103.0,98.9878
2015-10-19,102.59,103.1,103.32,2022762.0,102.78,99.0743
2015-10-20,102.84,103.47,103.64,2817870.0,103.34,99.4299
2015-10-21,102.4,102.52,104.42,1964609.0,103.97,98.5169
2015-10-22,102.9,106.46,106.61,2483489.0,102.9,102.3031
2015-10-23,106.27,107.99,108.23,2972631.0,107.3,103.7734
2015-10-26,107.4,107.97,108.44,1480012.0,107.87,103.7541
2015-10-27,107.29,107.87,108.21,1792656.0,107.55,103.658
2015-10-28,107.4,109.73,109.86,2910737.0,107.89,105.4454
2015-10-29,107.482,107.95,109.38,2484340.0,109.07,103.7349
2015-10-30,107.2,107.2,108.39,2529199.0,108.05,103.0142
2015-11-02,107.08,107.6,107.93,2484602.0,107.08,103.3986
2015-11-03,106.88,107.31,107.69,2443270.0,107.03,103.1199
2015-11-04,106.46,106.52,107.33,2625804.0,107.33,102.3608
2015-11-05,105.91,106.09,106.96,1842233.0,106.52,101.9476
2015-11-06,105.09,106.0,106.25,2205745.0,105.32,101.8611
2015-11-09,104.55,104.88,105.7292,2174141.0,105.23,100.7848
2015-11-10,104.5,105.07,105.2,1580864.0,104.58,100.9674
2015-11-11,105.04,105.1,105.61,1810224.0,105.3,100.9962
2015-11-12,104.16,104.32,105.23,1830696.0,104.82,100.2467
2015-11-13,103.02,103.15,104.5,2039342.0,104.0,99.1223
2015-11-16,103.56,106.33,106.42,4147913.0,103.69,102.1782
2015-11-17,105.375,106.29,106.95,2898809.0,106.4,102.1397
2015-11-18,106.29,107.88,108.0,2438944.0,106.91,103.6677
2015-11-19,107.04,107.28,108.43,2527800.0,107.88,103.0911
2015-11-20,107.58,107.97,108.31,3405358.0,107.58,103.7541
2015-11-23,107.55,107.84,108.41,2238838.0,107.97,103.6292
2015-11-24,106.71,107.35,107.74,2547662.0,107.39,103.1584
2015-11-25,107.02,107.1,107.74,1789282.0,107.69,102.9181
2015-11-27,106.93,107.46,107.755,995734.0,107.06,103.2641
2015-11-30,107.1,107.22,107.79,2866775.0,107.58,103.0334
2015-12-01,107.22,108.13,108.25,2433923.0,107.29,103.9079
2015-12-02,107.51,107.59,108.648,1780279.0,107.91,103.389
2015-12-03,105.37,105.93,108.17,2588317.0,107.54,101.7938
2015-12-04,106.25,109.1,109.26,1970356.0,106.29,104.84
2015-12-07,108.24,108.94,109.65,1618739.0,109.13,104.6863
2015-12-08,107.3916,108.91,109.24,2293488.0,107.47,104.6574
2015-12-09,106.74,107.29,109.63,1995155.0,108.56,103.1007
2015-12-10,106.84,107.6,108.5,2313170.0,107.29,103.3986
2015-12-11,105.02,105.3,106.72,3066827.0,106.46,101.1884
2015-12-14,105.37,106.36,107.11,3071572.0,105.69,102.207
2015-12-15,106.47,106.72,107.99,2859518.0,107.28,102.553
2015-12-16,106.84,109.08,109.22,3145065.0,107.32,104.8208
2015-12-17,103.24,103.26,107.15,7181260.0,107.0,99.2281
2015-12-18,101.91,101.93,103.13,5442112.0,103.13,97.95
2015-12-21,102.19,102.99,103.33,2176160.0,102.92,98.9686
2015-12-22,102.74,103.76,103.94,1815074.0,103.29,99.7085
2015-12-23,103.75,104.42,104.65,1491784.0,104.06,100.3428
2015-12-24,104.19,104.23,104.79,686248.0,104.22,100.1602
2015-12-28,103.4162,104.08,104.2,1400889.0,103.64,100.016
2015-12-29,104.5,105.32,105.597,1563016.0,104.5,101.2076
2015-12-30,104.91,105.86,106.386,2047439.0,105.3,101.7265
2015-12-31,104.38,104.5,105.93,1987700.0,105.4,100.4196
2016-01-04,100.97,101.83,102.65,2817024.0,102.62,97.8539
2016-01-05,101.47,102.36,102.87,2408961.0,101.97,98.3632
2016-01-06,100.54,102.16,103.06,3134204.0,100.81,98.171
2016-01-07,98.84,99.16,100.84,3194718.0,99.75,95.2881
2016-01-08,98.0,98.2,99.81,2330210.0,99.48,94.3656
2016-01-11,98.075,99.23,99.72,2734441.0,98.48,95.3554
2016-01-12,99.435,101.01,101.29,2811046.0,99.96,97.0659
2016-01-13,98.74,99.26,101.75,3160151.0,101.39,95.3842
2016-01-14,98.91,101.88,102.47,4285458.0,99.12,97.9019
2016-01-15,98.45,99.27,101.01,5184309.0,98.74,95.3938
2016-01-19,99.78,101.38,101.95,3478187.0,100.16,97.4215
2016-01-20,97.14,99.06,100.19,5245019.0,99.24,95.192
2016-01-21,98.0,98.29,99.91,4499267.0,99.04,94.4521
2016-01-22,99.56,102.24,102.36,3609669.0,99.79,98.2479
2016-01-25,101.24,101.75,103.15,2962051.0,102.21,97.777
2016-01-26,101.45,102.53,103.13,2925601.0,101.79,98.5266
2016-01-27,101.33,101.96,103.6,3044295.0,102.67,97.9788
2016-01-28,101.59,103.08,103.59,3378841.0,102.84,99.0551
2016-01-29,103.24,105.54,105.65,4878504.0,103.37,101.419
2016-02-01,104.73,106.28,106.8,3693811.0,104.75,102.1301
2016-02-02,103.45,103.82,105.62,2992925.0,105.27,99.7662
2016-02-03,100.62,102.1,104.68,4535928.0,104.45,98.1133
2016-02-04,101.38,102.73,103.02,3875394.0,102.22,98.7187
2016-02-05,98.58,98.97,102.5881,3894459.0,102.42,95.1056
2016-02-08,93.35,95.07,96.65,6681731.0,96.65,91.3578
2016-02-09,91.4,93.32,95.08,6679491.0,94.01,89.6762
2016-02-10,94.131,94.21,95.74,4649117.0,94.43,90.5314
2016-02-11,92.25,93.43,93.92,4202794.0,92.54,89.7819
2016-02-12,93.99,94.7,95.0,3122497.0,94.43,91.0023
2016-02-16,95.48,96.91,97.09,3808270.0,96.24,93.126
2016-02-17,97.73,99.01,99.91,3741673.0,97.74,95.144
2016-02-18,98.31,98.52,101.12,2740777.0,99.62,94.6731
2016-02-19,97.93,98.95,99.02,3229426.0,98.31,95.0863
2016-02-22,99.58,100.35,100.59,2126278.0,100.158,96.4317
2016-02-23,99.55,99.65,100.68,2359061.0,100.34,95.759
2016-02-24,97.92,99.55,99.62,2567838.0,98.65,95.6629
2016-02-25,99.16,100.91,100.93,2794525.0,99.96,96.9698
2016-02-26,100.95,101.12,102.1,2108002.0,101.48,97.1716
2016-02-29,100.14,100.26,101.73,2389291.0,100.68,96.3452
2016-03-01,101.0,103.45,103.45,2125536.0,101.38,99.4106
2016-03-02,101.98,102.66,103.48,2436007.0,103.48,98.6515
2016-03-03,101.18,102.8,102.85,2036237.0,102.45,98.786
2016-03-04,102.57,103.18,103.55,1581873.0,103.09,99.1512
2016-03-07,101.5,102.4,102.56,1835624.0,102.44,98.4016
2016-03-08,101.36,102.62,102.94,2319070.0,101.75,98.613
2016-03-09,102.62,103.4,103.42,2296742.0,102.93,99.3626
2016-03-10,102.1,103.58,104.4,2406897.0,103.64,99.5356
2016-03-11,104.16,105.68,105.8,2952712.0,104.49,101.5536
2016-03-14,104.97,106.32,106.7,2757854.0,105.1,102.1686
2016-03-15,105.4,107.07,107.29,2390970.0,106.06,102.8893
2016-03-16,106.26,107.59,107.9199,2332823.0,107.24,103.389
2016-03-17,107.19,108.56,108.67,2876720.0,107.59,104.3211
2016-03-18,107.19,107.77,108.73,8616844.0,108.73,103.562
2016-03-21,107.14,108.16,108.85,3472200.0,107.33,103.9367
2016-03-22,107.29,107.83,108.4299,2136170.0,107.72,103.6196
2016-03-23,107.21,107.66,108.36,3193264.0,107.38,103.4562
2016-03-24,108.68,114.3,114.435,6472639.0,108.79,109.837
2016-03-28,113.68,114.17,115.46,4214744.0,114.43,109.7121
2016-03-29,113.45,115.26,115.47,4033829.0,113.5,110.7595
2016-03-30,115.03,115.37,116.51,3182300.0,115.4,110.8652
2016-03-31,115.0,115.4,116.0,2740603.0,115.1,110.894
2016-04-01,114.7,116.35,116.52,2019197.0,114.76,111.8069
2016-04-04,114.92,115.5,116.2,2231897.0,116.08,110.9901
2016-04-05,113.9,114.13,115.145,2069676.0,114.49,109.6736
2016-04-06,113.74,114.67,114.95,2918856.0,113.99,110.1925
2016-04-07,111.79,112.1,114.02,3075910.0,113.73,107.7229
2016-04-08,111.85,112.83,113.23,1627345.0,112.92,108.4244
2016-04-11,112.8,113.1,114.0,2465290.0,112.94,108.6838
2016-04-12,112.916,114.4,114.5,2715537.0,113.33,109.9331
2016-04-13,113.47,114.96,115.02,4390457.0,113.87,111.5283
2016-04-14,114.14,114.75,115.27,2062235.0,115.0,111.3245
2016-04-15,114.34,114.82,115.31,2299687.0,114.76,111.3924
2016-04-18,113.95,115.59,115.68,2237540.0,114.27,112.1395
2016-04-19,114.38,115.1,115.83,1822998.0,115.61,111.6641
2016-04-20,115.09,115.54,116.178,2220911.0,115.5,112.0909
2016-04-21,114.44,114.48,116.1658,2327284.0,115.33,111.0626
2016-04-22,113.64,113.95,114.965,2634569.0,114.0,110.5484
2016-04-25,113.24,114.1,114.25,1805864.0,113.86,110.6939
2016-04-26,113.84,114.61,115.06,2177513.0,114.41,111.1887
2016-04-27,114.135,115.48,115.67,1990767.0,114.14,112.0327
2016-04-28,113.98,114.33,116.04,2028155.0,114.99,110.9171
2016-04-29,112.29,112.92,114.19,2451507.0,114.19,109.5492
2016-05-02,112.31,114.4,114.695,2293850.0,112.9,110.985
2016-05-03,112.25,113.3,113.88,2031649.0,113.48,109.9178
2016-05-04,112.26,113.55,113.91,1822137.0,112.26,110.1603
2016-05-05,113.47,114.08,114.43,1704623.0,113.65,110.6745
2016-05-06,113.35,115.55,115.67,1917602.0,113.82,112.1006
2016-05-09,115.0,115.47,116.23,1452862.0,115.28,112.023
2016-05-10,115.48,116.94,116.95,1622165.0,115.59,113.4492
2016-05-11,115.863,115.98,116.99,1582914.0,116.99,112.5178
2016-05-12,115.47,116.36,116.63,2114291.0,116.42,112.8865
2016-05-13,115.14,115.44,116.63,1803364.0,116.22,111.9939
2016-05-16,115.01,117.15,117.59,2609829.0,115.62,113.6529
2016-05-17,115.87,116.22,117.5,2136428.0,117.31,112.7506
2016-05-18,115.46,116.52,117.35,1367315.0,116.06,113.0417
2016-05-19,114.59,116.03,116.27,1752528.0,116.27,112.5663
2016-05-20,116.1,116.47,116.91,1538235.0,116.1,112.9932
2016-05-23,115.835,116.18,116.69,1256186.0,116.69,112.7118
2016-05-24,116.58,119.12,119.21,2066413.0,116.58,115.5641
2016-05-25,118.47,118.55,119.72,2123611.0,119.23,115.0111
2016-05-26,118.05,118.41,119.2,1435852.0,118.59,114.8753
2016-05-27,117.77,118.94,118.94,1317398.0,118.84,115.3894
2016-05-31,118.09,118.97,119.15,1955714.0,118.89,115.4186
2016-06-01,118.11,119.01,119.12,1202931.0,118.21,115.4574
2016-06-02,118.0,119.24,119.27,1605730.0,118.7,115.6805
2016-06-03,117.91,118.9,119.0,1196682.0,118.88,115.3506
2016-06-06,118.52,119.6,119.76,1202927.0,119.0,116.0297
2016-06-07,119.24,119.65,120.15,1317339.0,119.94,116.0783
2016-06-08,118.54,119.32,119.95,2072203.0,119.59,115.7581
2016-06-09,117.8,119.44,119.53,1197211.0,118.35,115.8745
2016-06-10,117.94,118.27,118.89,1452092.0,118.5,114.7394
2016-06-13,117.03,117.08,118.94,1992268.0,117.86,113.585
2016-06-14,116.75,118.09,118.32,1425344.0,117.08,114.5648
2016-06-15,117.33,117.45,118.39,1453226.0,118.3,113.9439
2016-06-16,116.63,118.3,118.52,1569607.0,116.82,114.7686
2016-06-17,116.79,117.57,118.11,2216526.0,118.09,114.0603
2016-06-20,118.895,119.05,120.33,2092724.0,119.1,115.4962
2016-06-21,119.2,119.43,119.84,2040194.0,119.61,115.8648
2016-06-22,118.92,119.03,120.78,3274740.0,119.94,115.4768
2016-06-23,116.5,118.91,118.91,2858758.0,118.54,115.3603
2016-06-24,110.93,111.45,114.9,6814235.0,112.77,108.123
2016-06-27,108.66,109.29,110.75,3648356.0,110.34,106.0275
2016-06-28,109.58,110.56,111.0,2873002.0,110.6,107.2596
2016-06-29,110.9,111.76,112.02,3603021.0,111.67,108.4238
2016-06-30,112.11,113.29,113.31,3682559.0,112.32,109.9081
2016-07-01,113.29,113.52,114.23,2195489.0,113.66,110.1312
2016-07-05,112.625,113.1,113.56,2041071.0,113.51,109.7238
2016-07-06,111.96,113.52,113.52,2667246.0,112.63,110.1312
2016-07-07,112.51,112.7,113.9,2050523.0,113.51,109.3357
2016-07-08,113.17,115.11,115.24,1962819.0,113.73,111.6738
2016-07-11,115.13,115.46,115.98,1523057.0,115.7,112.0133
2016-07-12,115.6,116.5,117.42,2435689.0,115.9,113.0223
2016-07-13,116.29,116.83,117.16,1537156.0,117.0,113.3424
2016-07-14,116.66,116.77,118.0,1502076.0,117.5,113.2842
2016-07-15,114.25,115.09,116.64,2749041.0,116.48,111.6544
2016-07-18,113.91,114.14,115.32,2388982.0,115.18,110.7327
2016-07-19,113.04,113.37,114.04,1826968.0,113.65,109.9857
2016-07-20,113.87,115.45,116.05,2665657.0,113.87,112.0036
2016-07-21,111.97,112.36,115.286,2482538.0,115.07,109.0059
2016-07-22,111.85,112.86,113.13,1982764.0,112.78,109.4909
2016-07-25,112.06,113.07,113.11,1833853.0,112.78,109.6947
2016-07-26,112.96,114.26,114.42,2796082.0,113.4,110.8492
2016-07-27,113.21,113.71,114.45,2275836.0,114.45,110.3156
2016-07-28,111.92,112.08,113.93,2224616.0,113.93,108.7342
2016-07-29,111.33,112.81,113.12,2678733.0,112.4,109.4424
2016-08-01,112.3,112.88,113.55,2235284.0,112.58,109.5103
2016-08-02,112.08,112.83,112.99,2120103.0,112.64,109.4618
2016-08-03,112.59,113.61,113.61,1601604.0,112.81,110.2186
2016-08-04,112.69,113.71,113.99,2215283.0,113.17,110.3156
2016-08-05,112.54,114.6,114.74,2746681.0,113.2,111.179
2016-08-08,113.49,113.68,114.75,1481921.0,114.6,110.2865
2016-08-09,112.75,112.88,113.81,1820130.0,113.47,109.5103
2016-08-10,112.7701,113.22,113.48,1498624.0,113.19,109.8402
2016-08-11,113.38,113.39,113.99,1297603.0,113.53,110.0051
2016-08-12,112.67,113.03,113.55,1414708.0,113.2,109.6559
2016-08-15,112.75,113.6,114.11,2284399.0,113.0,110.2089
2016-08-16,112.34,112.98,113.26,1998463.0,113.1,109.6074
2016-08-17,112.41,112.93,113.7199,1566925.0,113.09,109.5589
2016-08-18,111.92,112.35,113.1325,2406432.0,112.74,108.9962
