,date,SMA
318,2001-05-04,1216.939
319,2001-05-07,1223.693
320,2001-05-08,1229.8735
321,2001-05-09,1234.2315
322,2001-05-10,1238.696
323,2001-05-11,1241.8045
324,2001-05-14,1245.2665
325,2001-05-15,1248.148
326,2001-05-16,1250.4895
327,2001-05-17,1252.2295
328,2001-05-18,1254.6785
329,2001-05-21,1259.102
330,2001-05-22,1264.0975
331,2001-05-23,1267.1125
332,2001-05-24,1270.045
333,2001-05-25,1271.287
334,2001-05-29,1272.2105
335,2001-05-30,1271.2925
336,2001-05-31,1270.712
337,2001-06-01,1271.3165
338,2001-06-04,1271.3415
339,2001-06-05,1272.3445
340,2001-06-06,1272.786
341,2001-06-07,1273.857
342,2001-06-08,1274.346
343,2001-06-11,1274.782
344,2001-06-12,1275.1285
345,2001-06-13,1274.7365
346,2001-06-14,1271.4805
347,2001-06-15,1267.774
348,2001-06-18,1263.5975
349,2001-06-19,1258.585
350,2001-06-20,1254.273
351,2001-06-21,1251.6725
352,2001-06-22,1248.2815
353,2001-06-25,1245.317
354,2001-06-26,1242.7585
355,2001-06-27,1240.908
356,2001-06-28,1239.427
357,2001-06-29,1237.6125
358,2001-07-02,1236.093
359,2001-07-03,1233.637
360,2001-07-05,1231.0975
361,2001-07-06,1226.779
362,2001-07-09,1223.47
363,2001-07-10,1219.8265
364,2001-07-11,1216.043
365,2001-07-12,1214.37
366,2001-07-13,1214.1605
367,2001-07-16,1213.565
368,2001-07-17,1213.8655
369,2001-07-18,1213.622
370,2001-07-19,1213.216
371,2001-07-20,1211.9065
372,2001-07-23,1210.1905
373,2001-07-24,1207.843
374,2001-07-25,1206.5295
375,2001-07-26,1206.1225
376,2001-07-27,1205.1035
377,2001-07-30,1204.1105
378,2001-07-31,1202.836
379,2001-08-01,1201.91
380,2001-08-02,1201.9855
381,2001-08-03,1203.1735
382,2001-08-06,1203.2585
383,2001-08-07,1204.4025
384,2001-08-08,1204.57
385,2001-08-09,1203.3345
386,2001-08-10,1202.0585
387,2001-08-13,1201.5005
388,2001-08-14,1200.115
389,2001-08-15,1198.6305
390,2001-08-16,1196.9625
391,2001-08-17,1194.5185
392,2001-08-20,1193.5375
393,2001-08-21,1192.818
394,2001-08-22,1191.559
395,2001-08-23,1189.517
396,2001-08-24,1188.4725
397,2001-08-27,1187.207
398,2001-08-28,1184.721
399,2001-08-29,1181.3525
400,2001-08-30,1176.7665
401,2001-08-31,1172.728
402,2001-09-04,1169.351
403,2001-09-05,1165.718
404,2001-09-06,1161.8615
405,2001-09-07,1156.979
406,2001-09-10,1152.098
407,2001-09-17,1144.472
408,2001-09-18,1136.7725
409,2001-09-19,1128.6765
410,2001-09-20,1118.8205
411,2001-09-21,1109.012
412,2001-09-24,1100.614
413,2001-09-25,1093.3645
414,2001-09-26,1085.451
415,2001-09-27,1078.277
416,2001-09-28,1071.0775
417,2001-10-01,1064.0445
418,2001-10-02,1058.5355
419,2001-10-03,1054.7215
420,2001-10-04,1051.7515
421,2001-10-05,1048.6415
422,2001-10-08,1045.1165
423,2001-10-09,1041.367
424,2001-10-10,1040.0965
425,2001-10-11,1040.679
426,2001-10-12,1040.6345
427,2001-10-15,1043.195
428,2001-10-16,1046.435
429,2001-10-17,1049.4845
430,2001-10-18,1053.688
431,2001-10-19,1059.072
432,2001-10-22,1063.3945
433,2001-10-23,1067.02
434,2001-10-24,1070.928
435,2001-10-25,1075.002
436,2001-10-26,1078.1855
437,2001-10-29,1080.173
438,2001-10-30,1080.596
439,2001-10-31,1079.971
440,2001-11-01,1080.6945
441,2001-11-02,1081.4855
442,2001-11-05,1083.5055
443,2001-11-06,1086.611
444,2001-11-07,1088.3515
445,2001-11-08,1089.407
446,2001-11-09,1090.84
447,2001-11-12,1092.2575
448,2001-11-13,1094.335
449,2001-11-14,1097.541
450,2001-11-15,1101.2225
451,2001-11-16,1104.481
452,2001-11-19,1107.539
453,2001-11-20,1110.433
454,2001-11-21,1113.0245
455,2001-11-23,1115.537
456,2001-11-26,1118.1775
457,2001-11-27,1121.7375
458,2001-11-28,1125.174
459,2001-11-29,1129.195
460,2001-11-30,1131.9625
461,2001-12-03,1134.0975
462,2001-12-04,1136.1955
463,2001-12-05,1138.77
464,2001-12-06,1141.335
465,2001-12-07,1143.3235
466,2001-12-10,1144.3045
467,2001-12-11,1145.226
468,2001-12-12,1145.125
469,2001-12-13,1144.0335
470,2001-12-14,1143.076
471,2001-12-17,1142.8615
472,2001-12-18,1142.4545
473,2001-12-19,1142.7995
474,2001-12-20,1142.9445
475,2001-12-21,1142.672
476,2001-12-24,1142.0335
477,2001-12-26,1142.027
478,2001-12-27,1143.4575
479,2001-12-28,1144.4985
480,2001-12-31,1144.93
481,2002-01-02,1146.1685
482,2002-01-03,1147.192
483,2002-01-04,1147.3
484,2002-01-07,1147.1895
485,2002-01-08,1147.3095
486,2002-01-09,1148.07
487,2002-01-10,1149.0595
488,2002-01-11,1149.486
489,2002-01-14,1150.4375
490,2002-01-15,1151.5925
491,2002-01-16,1151.253
492,2002-01-17,1151.051
493,2002-01-18,1149.952
494,2002-01-22,1148.921
495,2002-01-23,1148.0855
496,2002-01-24,1147.4605
497,2002-01-25,1146.656
498,2002-01-28,1145.4525
499,2002-01-29,1142.4335
500,2002-01-30,1140.708
501,2002-01-31,1139.4845
502,2002-02-01,1137.331
503,2002-02-04,1133.4275
504,2002-02-05,1129.684
505,2002-02-06,1125.824
506,2002-02-07,1122.0755
507,2002-02-08,1119.059
508,2002-02-11,1117.376
509,2002-02-12,1115.8305
510,2002-02-13,1114.4465
511,2002-02-14,1113.892
512,2002-02-15,1112.157
513,2002-02-19,1109.945
514,2002-02-20,1108.8785
515,2002-02-21,1106.517
516,2002-02-22,1104.4015
517,2002-02-25,1103.209
518,2002-02-26,1102.025
519,2002-02-27,1102.4875
520,2002-02-28,1102.1455
521,2002-03-01,1102.2245
522,2002-03-04,1103.8065
523,2002-03-05,1106.3915
524,2002-03-06,1110.029
525,2002-03-07,1113.7305
526,2002-03-08,1117.9375
527,2002-03-11,1121.5395
528,2002-03-12,1124.2215
529,2002-03-13,1126.551
530,2002-03-14,1128.2775
531,2002-03-15,1130.7615
532,2002-03-18,1133.83
533,2002-03-19,1138.1775
534,2002-03-20,1140.871
535,2002-03-21,1144.503
536,2002-03-22,1147.446
537,2002-03-25,1148.568
538,2002-03-26,1150.0235
539,2002-03-27,1151.758
540,2002-03-28,1153.791
541,2002-04-01,1154.529
542,2002-04-02,1153.675
543,2002-04-03,1152.638
544,2002-04-04,1150.8165
545,2002-04-05,1149.076
546,2002-04-08,1147.125
547,2002-04-09,1144.602
548,2002-04-10,1142.8465
549,2002-04-11,1140.3265
550,2002-04-12,1138.225
551,2002-04-15,1135.0445
552,2002-04-16,1133.1855
553,2002-04-17,1130.9745
554,2002-04-18,1129.6055
555,2002-04-19,1128.1845
556,2002-04-22,1126.141
557,2002-04-23,1124.5955
558,2002-04-24,1122.328
559,2002-04-25,1119.673
560,2002-04-26,1116.1195
561,2002-04-29,1112.065
562,2002-04-30,1109.073
563,2002-05-01,1107.126
564,2002-05-02,1105.037
565,2002-05-03,1102.572
566,2002-05-06,1098.941
567,2002-05-07,1095.5255
568,2002-05-08,1093.4445
569,2002-05-09,1091.9105
570,2002-05-10,1089.1095
571,2002-05-13,1087.71
572,2002-05-14,1086.1555
573,2002-05-15,1084.4055
574,2002-05-16,1083.0935
575,2002-05-17,1082.1645
576,2002-05-20,1081.367
577,2002-05-21,1080.313
578,2002-05-22,1079.957
579,2002-05-23,1080.237
580,2002-05-24,1080.612
581,2002-05-28,1081.067
582,2002-05-29,1080.604
583,2002-05-30,1079.514
584,2002-05-31,1078.643
585,2002-06-03,1077.0055
586,2002-06-04,1076.4065
587,2002-06-05,1076.427
588,2002-06-06,1073.442
589,2002-06-07,1071.168
590,2002-06-10,1069.9555
591,2002-06-11,1066.9075
592,2002-06-12,1063.0565
593,2002-06-13,1058.981
594,2002-06-14,1054.433
595,2002-06-17,1050.912
596,2002-06-18,1048.175
597,2002-06-19,1045.1805
598,2002-06-20,1041.194
599,2002-06-21,1035.797
600,2002-06-24,1031.242
601,2002-06-25,1026.3215
602,2002-06-26,1021.615
603,2002-06-27,1017.914
604,2002-06-28,1014.048
605,2002-07-01,1010.4465
606,2002-07-02,1005.8165
607,2002-07-03,1001.021
608,2002-07-05,999.015
609,2002-07-08,996.4875
610,2002-07-09,992.592
611,2002-07-10,987.9355
612,2002-07-11,983.291
613,2002-07-12,978.8825
614,2002-07-15,974.4155
615,2002-07-16,967.654
616,2002-07-17,961.099
617,2002-07-18,954.1775
618,2002-07-19,946.2505
619,2002-07-22,937.786
620,2002-07-23,928.035
621,2002-07-24,921.3995
622,2002-07-25,914.657
623,2002-07-26,907.767
624,2002-07-29,903.224
625,2002-07-30,899.9305
626,2002-07-31,898.107
627,2002-08-01,894.6405
628,2002-08-02,888.401
629,2002-08-05,881.282
630,2002-08-06,876.619
631,2002-08-07,874.434
632,2002-08-08,873.3385
633,2002-08-09,872.701
634,2002-08-12,871.9945
635,2002-08-13,871.158
636,2002-08-14,871.837
637,2002-08-15,874.2715
638,2002-08-16,878.3225
639,2002-08-19,884.865
640,2002-08-20,891.8515
641,2002-08-21,897.148
642,2002-08-22,903.349
643,2002-08-23,907.75
644,2002-08-26,910.1995
645,2002-08-27,911.8015
646,2002-08-28,912.114
647,2002-08-29,913.771
648,2002-08-30,916.3625
649,2002-09-03,918.5335
650,2002-09-04,920.225
651,2002-09-05,920.344
652,2002-09-06,919.767
653,2002-09-09,919.483
654,2002-09-10,919.772
655,2002-09-11,921.034
656,2002-09-12,919.3985
657,2002-09-13,917.3765
658,2002-09-16,915.493
659,2002-09-17,911.634
660,2002-09-18,908.2355
661,2002-09-19,902.9335
662,2002-09-20,897.068
663,2002-09-23,891.71
664,2002-09-24,885.277
665,2002-09-25,880.519
666,2002-09-26,877.373
667,2002-09-27,872.8515
668,2002-09-30,867.812
669,2002-10-01,866.3065
670,2002-10-02,863.032
671,2002-10-03,860.022
672,2002-10-04,855.355
673,2002-10-07,849.471
674,2002-10-08,843.9195
675,2002-10-09,837.285
676,2002-10-10,833.1355
677,2002-10-11,830.411
678,2002-10-14,827.928
679,2002-10-15,828.3155
680,2002-10-16,827.8435
681,2002-10-17,829.6375
682,2002-10-18,831.5875
683,2002-10-21,834.8885
684,2002-10-22,838.432
685,2002-10-23,841.256
686,2002-10-24,842.6335
687,2002-10-25,846.1475
688,2002-10-28,849.895
689,2002-10-29,851.607
690,2002-10-30,854.747
691,2002-10-31,858.0875
692,2002-11-01,863.1065
693,2002-11-04,869.26
694,2002-11-05,875.102
695,2002-11-06,882.452
696,2002-11-07,887.3885
697,2002-11-08,890.3595
698,2002-11-11,892.097
699,2002-11-12,892.181
700,2002-11-13,893.3065
701,2002-11-14,894.56
702,2002-11-15,895.832
703,2002-11-18,895.864
704,2002-11-19,896.193
705,2002-11-20,897.0935
706,2002-11-21,899.6565
707,2002-11-22,901.3015
708,2002-11-25,903.4335
709,2002-11-26,904.9915
710,2002-11-27,907.3995
711,2002-11-29,909.927
712,2002-12-02,911.6055
713,2002-12-03,912.2255
714,2002-12-04,912.335
715,2002-12-05,911.4745
716,2002-12-06,911.9535
717,2002-12-09,911.8165
718,2002-12-10,913.2295
719,2002-12-11,914.33
720,2002-12-12,915.2825
721,2002-12-13,914.543
722,2002-12-16,914.5715
723,2002-12-17,914.703
724,2002-12-18,914.422
725,2002-12-19,912.927
726,2002-12-20,911.027
727,2002-12-23,909.3685
728,2002-12-24,907.3485
729,2002-12-26,906.166
730,2002-12-27,902.9925
731,2002-12-30,900.1465
732,2002-12-31,897.411
733,2003-01-02,896.825
734,2003-01-03,896.3755
735,2003-01-06,897.4985
736,2003-01-07,898.0335
737,2003-01-08,898.93
738,2003-01-09,900.086
739,2003-01-10,901.2165
740,2003-01-13,902.4505
741,2003-01-14,904.5595
742,2003-01-15,904.9505
743,2003-01-16,905.531
744,2003-01-17,906.064
745,2003-01-21,906.2325
746,2003-01-22,905.3625
747,2003-01-23,904.8605
748,2003-01-24,903.307
749,2003-01-27,901.198
750,2003-01-28,900.355
751,2003-01-29,899.6035
752,2003-01-30,897.843
753,2003-01-31,895.1765
754,2003-02-03,892.763
755,2003-02-04,888.7225
756,2003-02-05,884.7555
757,2003-02-06,881.1665
758,2003-02-07,876.2725
759,2003-02-10,871.6925
760,2003-02-11,866.8395
761,2003-02-12,861.1905
762,2003-02-13,856.148
763,2003-02-14,852.1625
764,2003-02-18,849.632
765,2003-02-19,847.5075
766,2003-02-20,845.4445
767,2003-02-21,843.486
768,2003-02-24,842.045
769,2003-02-25,841.5995
770,2003-02-26,840.05
771,2003-02-27,838.696
772,2003-02-28,838.523
773,2003-03-03,837.4785
774,2003-03-04,835.562
775,2003-03-05,834.6445
776,2003-03-06,833.57
777,2003-03-07,833.107
778,2003-03-10,831.9965
779,2003-03-11,830.2345
780,2003-03-12,828.984
781,2003-03-13,829.645
782,2003-03-14,830.44
783,2003-03-17,831.835
784,2003-03-18,832.599
785,2003-03-19,834.0435
786,2003-03-20,835.972
787,2003-03-21,838.353
788,2003-03-24,839.9355
789,2003-03-25,841.744
790,2003-03-26,843.864
791,2003-03-27,845.426
792,2003-03-28,846.5435
793,2003-03-31,847.212
794,2003-04-01,849.0365
795,2003-04-02,851.589
796,2003-04-03,854.3065
797,2003-04-04,856.8045
798,2003-04-07,860.427
799,2003-04-08,864.305
800,2003-04-09,867.395
801,2003-04-10,869.379
802,2003-04-11,871.1305
803,2003-04-14,872.2525
804,2003-04-15,873.4705
805,2003-04-16,873.765
806,2003-04-17,874.6605
807,2003-04-21,874.4715
808,2003-04-22,876.8285
809,2003-04-23,879.0425
810,2003-04-24,881.1165
811,2003-04-25,882.631
812,2003-04-28,885.198
813,2003-04-29,888.681
814,2003-04-30,891.603
815,2003-05-01,893.373
816,2003-05-02,896.0545
817,2003-05-05,898.4395
818,2003-05-06,901.1625
819,2003-05-07,903.729
820,2003-05-08,906.443
821,2003-05-09,909.5345
822,2003-05-12,913.375
823,2003-05-13,916.2285
824,2003-05-14,918.652
825,2003-05-15,921.99
826,2003-05-16,924.526
827,2003-05-19,925.964
828,2003-05-20,926.382
829,2003-05-21,926.602
830,2003-05-22,927.624
831,2003-05-23,929.3445
832,2003-05-27,931.1765
833,2003-05-28,932.9455
834,2003-05-29,934.5815
835,2003-05-30,936.946
836,2003-06-02,938.792
837,2003-06-03,941.0425
838,2003-06-04,943.635
839,2003-06-05,946.661
840,2003-06-06,950.0355
841,2003-06-09,952.1615
842,2003-06-10,954.148
843,2003-06-11,956.907
844,2003-06-12,959.8685
845,2003-06-13,961.9655
846,2003-06-16,965.2875
847,2003-06-17,969.832
848,2003-06-18,974.35
849,2003-06-19,977.914
850,2003-06-20,981.105
851,2003-06-23,983.526
852,2003-06-24,985.1245
853,2003-06-25,986.2295
854,2003-06-26,988.0385
855,2003-06-27,988.67
856,2003-06-30,989.045
857,2003-07-01,989.583
858,2003-07-02,989.9585
859,2003-07-03,989.7365
860,2003-07-07,990.5695
861,2003-07-08,992.165
862,2003-07-09,993.0335
863,2003-07-10,992.5945
864,2003-07-11,992.576
865,2003-07-14,993.3385
866,2003-07-15,992.8225
867,2003-07-16,991.944
868,2003-07-17,990.526
869,2003-07-18,990.457
870,2003-07-21,989.6125
871,2003-07-22,989.936
872,2003-07-23,990.194
873,2003-07-24,990.508
874,2003-07-25,991.151
875,2003-07-28,992.166
876,2003-07-29,992.905
877,2003-07-30,993.1635
878,2003-07-31,992.9915
879,2003-08-01,992.714
880,2003-08-04,991.634
881,2003-08-05,989.515
882,2003-08-06,987.7585
883,2003-08-07,987.0295
884,2003-08-08,986.002
885,2003-08-11,984.8385
886,2003-08-12,984.335
887,2003-08-13,983.832
888,2003-08-14,984.271
889,2003-08-15,984.1385
890,2003-08-18,985.1855
891,2003-08-19,985.8975
892,2003-08-20,986.482
893,2003-08-21,987.5655
894,2003-08-22,987.2845
895,2003-08-25,987.144
896,2003-08-26,987.5165
897,2003-08-27,987.9815
898,2003-08-28,988.608
899,2003-08-29,990.001
900,2003-09-02,991.9595
901,2003-09-03,995.0
902,2003-09-04,998.0445
903,2003-09-05,1000.408
904,2003-09-08,1003.1105
905,2003-09-09,1005.2395
906,2003-09-10,1006.268
907,2003-09-11,1007.8875
908,2003-09-12,1009.2935
909,2003-09-15,1010.5005
910,2003-09-16,1011.9795
911,2003-09-17,1013.1605
912,2003-09-18,1015.1245
913,2003-09-19,1016.776
914,2003-09-22,1018.264
915,2003-09-23,1020.03
916,2003-09-24,1020.6625
917,2003-09-25,1020.9865
918,2003-09-26,1020.687
919,2003-09-29,1020.6155
920,2003-09-30,1019.3145
921,2003-10-01,1018.912
922,2003-10-02,1018.5255
923,2003-10-03,1018.9485
924,2003-10-06,1019.084
925,2003-10-07,1019.888
926,2003-10-08,1021.031
927,2003-10-09,1022.1465
928,2003-10-10,1023.118
929,2003-10-13,1024.645
930,2003-10-14,1025.653
931,2003-10-15,1026.6925
932,2003-10-16,1027.217
933,2003-10-17,1027.368
934,2003-10-20,1028.461
935,2003-10-21,1029.311
936,2003-10-22,1030.36
937,2003-10-23,1031.885
938,2003-10-24,1033.488
939,2003-10-27,1034.7155
940,2003-10-28,1037.2565
941,2003-10-29,1038.751
942,2003-10-30,1040.086
943,2003-10-31,1041.129
944,2003-11-03,1042.3625
945,2003-11-04,1043.0625
946,2003-11-05,1043.964
947,2003-11-06,1044.93
948,2003-11-07,1045.6875
949,2003-11-10,1045.7755
950,2003-11-11,1045.63
951,2003-11-12,1046.2185
952,2003-11-13,1046.6355
953,2003-11-14,1047.187
954,2003-11-17,1047.1345
955,2003-11-18,1046.5405
956,2003-11-19,1047.1445
957,2003-11-20,1047.1385
958,2003-11-21,1047.457
959,2003-11-24,1048.5045
960,2003-11-25,1048.8595
961,2003-11-26,1049.3765
962,2003-11-28,1049.9395
963,2003-12-01,1050.91
964,2003-12-02,1051.29
965,2003-12-03,1051.864
966,2003-12-04,1052.7595
967,2003-12-05,1052.932
968,2003-12-08,1053.7365
969,2003-12-09,1054.39
970,2003-12-10,1055.014
971,2003-12-11,1055.648
972,2003-12-12,1056.4345
973,2003-12-15,1057.319
974,2003-12-16,1058.894
975,2003-12-17,1061.0105
976,2003-12-18,1063.3475
977,2003-12-19,1066.098
978,2003-12-22,1068.981
979,2003-12-23,1071.178
980,2003-12-24,1073.1855
981,2003-12-26,1075.0575
982,2003-12-29,1077.6215
983,2003-12-30,1079.5975
984,2003-12-31,1081.8625
985,2004-01-02,1084.05
