Date,Volume,Adj Close,High,Low,Close,Open
2016-01-04,750606.0,62.735,63.91,63.34,63.76,63.6
2016-01-05,835078.0,62.9712,64.08,63.57,64.0,63.75
2016-01-06,487401.0,62.8236,63.98,63.69,63.85,63.82
2016-01-07,562013.0,62.4103,63.83,63.19,63.43,63.73
2016-01-08,721658.0,62.1545,63.66,63.07,63.17,63.45
2016-01-11,431855.0,62.7154,63.86,63.17,63.74,63.17
2016-01-12,784340.0,62.5481,63.9,63.37,63.57,63.8
2016-01-13,740400.0,62.3611,63.71,63.3,63.38,63.71
2016-01-14,832591.0,62.5383,63.75,63.29,63.56,63.43
2016-01-15,840071.0,62.5579,63.66,63.2,63.58,63.56
2016-01-19,926408.0,62.922,64.095,63.61,63.95,63.61
2016-01-20,1064152.0,62.5973,63.98,63.24,63.62,63.92
2016-01-21,530219.0,62.4989,63.9,63.39,63.52,63.65
2016-01-22,656360.0,62.8039,63.92,63.41,63.83,63.55
2016-01-25,844525.0,62.4202,63.82,63.43,63.44,63.82
2016-01-26,640836.0,62.4694,63.93,63.455,63.49,63.6
2016-01-27,623278.0,62.6071,63.69,63.3,63.63,63.57
2016-01-28,717305.0,63.3648,64.86,63.52,64.4,63.71
2016-01-29,1365647.0,62.5383,64.68,63.53,63.56,64.68
2016-02-01,926500.0,63.4041,64.59,63.74,64.44,63.8
2016-02-02,1066354.0,63.6107,64.75,64.22,64.65,64.22
2016-02-03,953591.0,63.4139,64.86,64.23,64.45,64.62
2016-02-04,902569.0,63.6107,64.93,64.31,64.65,64.41
2016-02-05,637776.0,63.473,64.86,64.42,64.51,64.56
2016-02-08,1144625.0,63.5025,64.69,64.3,64.54,64.51
2016-02-09,1629053.0,63.6206,64.99,64.41,64.66,64.41
2016-02-10,754246.0,63.7288,64.86,64.45,64.77,64.65
2016-02-11,679815.0,63.6403,64.88,64.51,64.68,64.51
2016-02-12,625725.0,63.5911,64.81,64.31,64.63,64.71
2016-02-16,675262.0,63.5714,64.9,64.24,64.61,64.83
2016-02-17,638023.0,63.9945,64.51,64.02,64.51,64.32
2016-02-18,1280585.0,63.7961,64.71,63.8,64.31,64.38
2016-02-19,574742.0,64.2325,64.855,64.26,64.75,64.45
2016-02-22,733022.0,64.2325,64.88,64.56,64.75,64.79
2016-02-23,601227.0,64.0937,64.82,64.6,64.61,64.69
2016-02-24,755231.0,64.3516,64.92,64.4,64.87,64.4
2016-02-25,697402.0,64.6194,65.16,64.73,65.14,64.85
2016-02-26,661589.0,64.2921,65.1,64.8,64.81,65.01
2016-02-29,675295.0,64.1333,64.91,64.58,64.65,64.85
2016-03-01,823692.0,64.0242,64.82,64.33,64.54,64.7
2016-03-02,693278.0,64.2821,64.94,64.3,64.8,64.56
2016-03-03,583550.0,64.1234,64.8,64.4,64.64,64.8
2016-03-04,872008.0,64.2821,64.97,64.43,64.8,64.52
2016-03-07,690089.0,64.3615,64.9,64.53,64.88,64.62
2016-03-08,610531.0,64.1631,64.9,64.52,64.68,64.65
2016-03-09,827803.0,64.2325,64.79,64.4599,64.75,64.79
2016-03-10,853557.0,64.1333,64.8,64.58,64.65,64.78
2016-03-11,794881.0,64.1829,64.75,64.49,64.7,64.69
2016-03-14,592533.0,63.8953,64.74,64.4,64.41,64.6
2016-03-15,747050.0,64.0242,64.68,63.94,64.54,64.35
2016-03-16,1012456.0,64.3516,64.91,64.2,64.87,64.37
2016-03-17,777514.0,64.4508,65.08,64.75,64.97,64.86
2016-03-18,2182337.0,63.9845,65.05,64.42,64.5,65.02
