Date,Open,Adj Close,Close,High,Volume,Low
2015-01-02,161.31,145.5303,162.06,163.31,5525341.0,161.0
2015-01-05,161.27,143.2404,159.51,161.27,4880389.0,159.19
2015-01-06,159.67,140.1513,156.07,159.96,6145670.0,155.17
2015-01-07,157.2,139.2353,155.05,157.2,4701015.0,154.03
2015-01-08,156.24,142.2616,158.42,159.044,4240585.0,155.55
2015-01-09,158.42,142.8812,159.11,160.34,4472701.0,157.25
2015-01-12,159.0,140.4836,156.44,159.25,4187588.0,155.76
2015-01-13,157.26,140.8158,156.81,159.97,4386989.0,155.68
2015-01-14,154.86,139.9088,155.8,156.49,4689740.0,153.74
2015-01-15,156.69,138.8043,154.57,156.97,4251698.0,154.16
2015-01-16,153.82,141.1122,157.14,157.63,5756041.0,153.82
2015-01-20,156.7,140.9415,156.95,157.33,8380815.0,154.03
2015-01-21,153.03,136.5772,152.09,154.5,11896012.0,151.07
2015-01-22,151.94,139.5407,155.39,155.72,6119523.0,151.76
2015-01-23,155.03,139.9717,155.87,157.6,4834447.0,154.89
2015-01-26,158.26,140.4117,156.36,159.46,7888037.0,155.77
2015-01-27,154.94,137.9961,153.67,155.09,5659568.0,152.59
2015-01-28,154.0,136.0923,151.55,154.53,4495633.0,151.55
2015-01-29,151.38,139.6215,155.48,155.58,8320622.0,149.52
2015-01-30,153.91,137.6728,153.31,155.24,6563447.0,153.04
2015-02-02,154.0,138.8851,154.66,154.66,4712017.0,151.51
2015-02-03,154.75,142.3065,158.47,158.6,5539406.0,154.75
2015-02-04,157.21,140.9505,156.96,158.71,3678339.0,156.7
2015-02-05,157.29,141.8036,157.91,158.59,5253628.0,157.1501
2015-02-06,157.34,141.7228,156.72,158.08,3256440.0,156.23
2015-02-09,156.0,140.8456,155.75,157.5,3057502.0,155.4
2015-02-10,156.74,143.3867,158.56,158.56,4440614.0,155.08
2015-02-11,157.76,143.0612,158.2,159.09,3626658.0,157.17
2015-02-12,158.72,143.3506,158.52,159.5,3333063.0,158.09
2015-02-13,158.78,145.0506,160.4,160.8,3706919.0,158.64
2015-02-17,159.75,145.5571,160.96,161.41,2893590.0,159.73
2015-02-18,161.86,146.6694,162.19,162.47,4358252.0,160.64
2015-02-19,162.05,148.2067,163.89,164.49,3504269.0,161.44
2015-02-20,163.64,147.9896,163.65,164.34,3352781.0,162.09
2015-02-23,164.23,147.3205,162.91,164.4,2714434.0,162.5
2015-02-24,162.49,149.0567,164.83,164.99,4701626.0,161.51
2015-02-25,164.94,147.23,162.81,164.96,4004559.0,162.58
2015-02-26,163.74,145.4757,160.87,164.14,7110571.0,159.77
2015-02-27,161.05,146.4433,161.94,162.29,4410037.0,160.16
2015-03-02,161.68,145.123,160.48,161.89,5917812.0,159.8101
2015-03-03,160.27,145.6204,161.03,161.75,3234068.0,160.0
2015-03-04,160.54,144.1644,159.42,160.56,3633335.0,158.72
2015-03-05,159.86,145.756,161.18,161.5,3791660.0,159.703
2015-03-06,160.19,143.3325,158.5,161.44,4540174.0,158.06
2015-03-09,158.2,145.3852,160.77,161.15,5193874.0,158.2
2015-03-10,159.6,142.7085,157.81,160.23,4600968.0,157.81
2015-03-11,158.57,141.7951,156.8,159.14,5709290.0,155.935
2015-03-12,156.27,142.8622,157.98,158.72,4567346.0,156.27
2015-03-13,157.46,139.5163,154.28,157.52,6063970.0,153.4
2015-03-16,155.05,142.0484,157.08,157.09,3749638.0,154.8
2015-03-17,156.2,141.9398,156.96,157.29,3311792.0,155.37
2015-03-18,156.85,144.5171,159.81,160.7,5738466.0,155.8
2015-03-19,159.7,144.5171,159.81,160.92,3878559.0,158.81
2015-03-20,160.95,147.2933,162.88,163.0,9006417.0,160.35
2015-03-23,162.77,148.8759,164.63,165.35,5929927.0,162.73
2015-03-24,164.79,147.4018,163.0,164.89,4336706.0,162.9
2015-03-25,163.08,143.9655,159.2,163.08,5428730.0,159.2
2015-03-26,159.27,145.2225,160.59,161.25,4396024.0,158.91
2015-03-27,160.79,145.0506,160.4,160.9,3477826.0,159.23
2015-03-30,161.31,147.1034,162.67,163.6,4138018.0,161.25
2015-03-31,161.08,145.1411,160.5,162.33,4255158.0,160.4
2015-04-01,160.23,143.9474,159.18,160.62,3700791.0,158.39
2015-04-02,159.52,145.0959,160.45,162.54,4671578.0,158.89
2015-04-06,159.69,146.5337,162.04,162.8,3465681.0,158.702
2015-04-07,161.67,146.5608,162.07,163.84,3147966.0,161.62
2015-04-08,161.72,146.3619,161.85,163.55,2524323.0,161.01
2015-04-09,161.7,146.805,162.34,162.47,2263490.0,160.72
2015-04-10,162.34,147.2752,162.86,163.33,2515603.0,161.25
2015-04-13,162.37,146.8412,162.38,164.0,3868911.0,162.36
2015-04-14,162.42,146.7688,162.3,162.7352,2719287.0,160.79
2015-04-15,162.63,148.4237,164.13,164.96,3498756.0,162.5
2015-04-16,163.31,147.5194,163.13,163.98,3136947.0,162.54
2015-04-17,161.75,145.2948,160.67,161.86,4308880.0,160.03
2015-04-20,162.1,150.2594,166.16,166.64,9609204.0,161.9
2015-04-21,166.07,148.5413,164.26,167.38,9683592.0,164.05
2015-04-22,164.39,149.536,165.36,166.0,4024674.0,162.89
2015-04-23,165.23,153.949,170.24,171.91,8230392.0,165.14
2015-04-24,170.23,153.533,169.78,170.85,3888439.0,168.74
2015-04-27,170.89,154.3921,170.73,171.49,3166588.0,170.3
2015-04-28,170.83,157.2769,173.92,174.69,5816308.0,170.02
2015-04-29,173.4,157.7109,174.4,175.1303,4517190.0,172.8
2015-04-30,173.77,154.8985,171.29,174.28,5062613.0,170.3
2015-05-01,173.2,157.0508,173.67,174.0,3312052.0,172.42
2015-05-04,174.47,157.3221,173.97,176.3,4023850.0,173.7
2015-05-05,173.51,156.5172,173.08,174.23,3593465.0,171.96
2015-05-06,172.9,154.9528,170.05,174.05,3610900.0,168.86
2015-05-07,169.63,155.8093,170.99,171.98,2472627.0,169.04
2015-05-08,172.94,157.3493,172.68,173.33,3092599.0,172.24
2015-05-11,172.65,155.9278,171.12,172.99,2661030.0,170.86
2015-05-12,170.55,155.4084,170.55,171.4899,2961739.0,168.84
2015-05-13,171.24,156.9848,172.28,172.74,2457521.0,170.75
2015-05-14,173.5,158.5977,174.05,174.4,2438669.0,173.22
2015-05-15,173.91,157.8778,173.26,174.41,2916115.0,172.6
2015-05-18,173.44,157.6956,173.06,173.49,1970630.0,172.3
2015-05-19,172.97,158.0783,173.48,173.75,2523002.0,171.93
2015-05-20,173.33,158.3334,173.76,174.44,2300693.0,172.46
2015-05-21,173.32,157.9507,173.34,174.14,2295590.0,173.035
2015-05-22,173.04,156.9301,172.22,173.39,2849692.0,172.19
2015-05-26,172.11,155.0257,170.13,172.12,3848738.0,169.13
2015-05-27,171.16,156.7297,172.0,172.48,2764378.0,170.49
2015-05-28,171.45,156.4654,171.71,171.84,1731372.0,170.66
2015-05-29,171.35,154.5883,169.65,171.35,4091431.0,169.65
2015-06-01,170.21,155.0713,170.18,171.04,2985479.0,169.03
2015-06-02,169.66,154.5883,169.65,170.45,2571762.0,168.43
2015-06-03,170.5,154.8343,169.92,171.5601,2131031.0,169.63
2015-06-04,169.53,153.4311,168.38,170.6,3079334.0,167.93
2015-06-05,168.25,152.5381,167.4,168.9103,3100505.0,167.2
2015-06-08,167.17,150.661,165.34,167.28,3758726.0,165.02
2015-06-09,165.34,150.9708,165.68,166.02,3395901.0,163.37
2015-06-10,166.49,153.9231,168.92,169.39,4680545.0,166.06
2015-06-11,169.26,153.7955,168.78,170.44,3464013.0,168.54
2015-06-12,168.23,152.1645,166.99,168.3,3065085.0,166.69
2015-06-15,165.33,151.4993,166.26,166.44,4245657.0,164.25
2015-06-16,166.33,152.0278,166.84,167.4,3249842.0,165.91
2015-06-17,167.0,152.3285,167.17,167.8476,2862993.0,166.1
2015-06-18,167.05,153.3126,168.25,168.72,3330864.0,167.05
2015-06-19,167.62,152.1645,166.99,168.42,7072020.0,166.77
2015-06-22,167.65,152.8388,167.73,168.34,2335796.0,167.2
2015-06-23,168.38,153.6498,168.62,169.97,3701637.0,167.573
2015-06-24,168.71,152.1462,166.97,168.84,3548079.0,166.8301
2015-06-25,167.8,151.3353,166.08,168.13,2408780.0,166.08
2015-06-26,166.23,150.7703,165.46,166.8116,8945485.0,165.23
2015-06-29,163.92,148.5014,162.97,165.35,3314679.0,162.89
2015-06-30,163.99,148.2189,162.66,164.0,3597288.0,162.12
2015-07-01,163.97,149.8864,164.49,165.61,3214547.0,163.6
2015-07-02,165.05,150.4332,165.09,165.32,2852696.0,164.42
2015-07-06,163.83,150.1051,164.73,165.23,3079782.0,163.52
2015-07-07,164.94,150.3511,165.0,165.35,3549861.0,162.2317
2015-07-08,164.0,148.6745,163.16,164.94,2776286.0,162.68
2015-07-09,165.34,149.3032,163.85,165.51,4199708.0,163.7
2015-07-10,165.66,152.128,166.95,167.4,4538349.0,165.515
2015-07-13,167.93,154.3423,169.38,169.89,4228963.0,167.52
2015-07-14,169.43,153.6406,168.61,169.54,3025263.0,168.24
2015-07-15,168.48,153.5677,168.53,169.27,1998004.0,168.0
2015-07-16,169.47,155.8185,171.0,171.09,3529874.0,169.16
2015-07-17,170.33,157.1944,172.51,172.52,4356391.0,170.1
2015-07-20,172.79,157.8414,173.22,173.78,7335491.0,172.14
2015-07-21,164.34,148.5925,163.07,166.35,13747503.0,162.02
2015-07-22,162.73,146.114,160.35,163.0695,7180385.0,159.7
2015-07-23,160.27,147.3715,161.73,162.75,5034246.0,159.83
2015-07-24,161.29,145.5672,159.75,161.93,3777631.0,159.41
2015-07-27,159.0,144.9476,159.07,160.18,3706240.0,158.6
2015-07-28,159.91,145.8406,160.05,160.19,2720890.0,158.5
2015-07-29,160.0,146.7883,161.09,161.5,3378396.0,159.39
2015-07-30,160.5,146.6698,160.96,161.4,1994660.0,159.75
2015-07-31,161.4,147.6084,161.99,162.06,3580226.0,160.63
2015-08-03,161.7,144.6196,158.71,161.85,4615511.0,157.9
2015-08-04,158.4,143.6081,157.6,158.82,5260575.0,156.87
2015-08-05,159.1,143.8815,157.9,159.54,3463034.0,157.48
2015-08-06,157.13,143.6263,156.32,157.54,3004487.0,156.18
2015-08-07,155.89,142.5238,155.12,156.25,3794897.0,154.335
2015-08-10,156.77,144.0214,156.75,157.4652,4613371.0,156.12
2015-08-11,155.96,142.8821,155.51,155.99,3167111.0,154.86
2015-08-12,154.26,143.4793,156.16,156.52,3624852.0,153.95
2015-08-13,156.06,142.4778,155.07,156.09,2533318.0,154.3171
2015-08-14,155.0,143.1026,155.75,156.21,3226434.0,154.58
2015-08-17,155.2,143.6172,156.31,156.69,2249554.0,154.7
2015-08-18,155.51,143.3415,156.01,156.52,2018337.0,155.25
2015-08-19,155.15,141.4396,153.94,155.67,4205904.0,153.41
2015-08-20,152.74,140.2635,152.66,153.91,4011514.0,152.5
2015-08-21,151.5,136.7629,148.85,153.19,7360898.0,148.7
2015-08-24,143.47,131.8198,143.47,147.76,10186817.0,142.32
2015-08-25,146.94,129.5136,140.96,147.11,7071869.0,140.62
2015-08-26,144.09,134.7875,146.7,146.98,6197229.0,142.14
2015-08-27,148.5,136.4781,148.54,148.97,4975966.0,145.66
2015-08-28,147.75,135.9636,147.98,148.2,4076211.0,147.18
2015-08-31,147.38,135.8809,147.89,148.4,4093078.0,146.26
2015-09-01,144.91,131.094,142.68,144.98,5271696.0,141.85
2015-09-02,144.92,133.2715,145.05,145.08,4251778.0,143.18
2015-09-03,146.05,134.861,146.78,148.03,3603518.0,145.77
2015-09-04,144.57,132.0311,143.7,145.4,4201068.0,143.32
2015-09-08,145.86,135.2745,147.23,147.34,3933010.0,145.66
2015-09-09,148.74,133.2715,145.05,149.04,3407761.0,144.85
2015-09-10,145.85,134.3281,146.2,147.16,3461658.0,144.51
2015-09-11,145.91,135.4031,147.37,147.5,3113953.0,145.67
2015-09-14,147.37,133.8228,145.65,147.37,3226747.0,145.41
2015-09-15,146.6,135.5501,147.53,147.93,2717060.0,145.76
2015-09-16,147.84,136.3587,148.41,148.89,2799222.0,147.54
2015-09-17,148.1,136.1106,148.14,149.68,4002952.0,147.3
2015-09-18,146.05,132.7754,144.51,146.385,7975845.0,143.98
2015-09-21,145.39,134.5854,146.48,146.98,3824858.0,144.92
2015-09-22,144.62,132.7018,144.43,145.06,3564015.0,143.7699
2015-09-23,144.21,131.9944,143.66,144.57,2674225.0,142.75
2015-09-24,142.6,132.6835,144.41,145.07,3278207.0,141.95
2015-09-25,145.55,133.6115,145.42,146.27,3474279.0,144.53
2015-09-28,144.42,130.9469,142.52,145.38,4292421.0,142.47
2015-09-29,141.99,130.901,142.47,142.66,4763509.0,141.1501
2015-09-30,143.69,133.198,144.97,145.71,3923866.0,143.66
2015-10-01,145.31,131.9301,143.59,145.67,3880747.0,141.59
