Date,Open,Adj Close,Close,High,Volume,Low
2015-01-02,119.97,123.07,123.07,123.68,1442665.0,118.3
2015-01-05,122.27,121.03,121.03,122.78,1684426.0,119.34
2015-01-06,121.31,117.36,117.36,122.58,2289743.0,116.8
2015-01-07,118.82,120.66,120.66,120.77,1219866.0,117.63
2015-01-08,122.0,123.97,123.97,124.0,1358285.0,121.14
2015-01-09,123.75,122.21,122.21,125.29,1061145.0,122.0
2015-01-12,123.01,118.31,118.31,124.4,2783167.0,117.73
2015-01-13,120.4,120.6,120.6,123.85,1631808.0,119.7
2015-01-14,118.42,120.38,120.38,121.2199,1224932.0,118.42
2015-01-15,120.78,117.78,117.78,121.3899,1052322.0,117.68
2015-01-16,117.4,122.86,122.86,123.08,1424710.0,117.145
2015-01-20,123.14,124.74,124.74,125.26,1102897.0,121.03
2015-01-21,123.71,125.085,125.085,126.21,1196838.0,123.71
2015-01-22,125.41,127.3,127.3,127.69,1579283.0,122.01
2015-01-23,126.72,125.57,125.57,127.015,977026.0,125.02
2015-01-26,125.86,125.12,125.12,126.825,1203838.0,124.44
2015-01-27,123.91,123.67,123.67,126.54,1103818.0,123.51
2015-01-28,124.76,121.26,121.26,124.99,1830552.0,120.88
2015-01-29,112.4,114.14,114.14,115.941,4027048.0,111.28
2015-01-30,113.17,110.14,110.14,116.19,3027762.0,110.0
2015-02-02,110.31,111.18,111.18,111.362,1797560.0,107.08
2015-02-03,111.18,108.72,108.72,111.66,2205090.0,106.62
2015-02-04,107.5,109.27,109.27,110.64,2302622.0,103.75
2015-02-05,109.42,111.59,111.59,111.86,1099180.0,108.27
2015-02-06,107.12,108.66,108.66,112.87,1718740.0,106.8
2015-02-09,108.29,107.88,107.88,109.5999,1183820.0,107.16
2015-02-10,108.34,108.43,108.43,109.78,1282335.0,107.43
2015-02-11,108.68,108.62,108.62,110.22,990870.0,107.23
2015-02-12,109.43,109.63,109.63,109.97,1328765.0,108.065
