,date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
22,2000-02-03,19648.3496,19878.8301,19648.3496,19786.4199,19786.4199,0.0,0.0,1.0
23,2000-02-04,19866.1895,20011.9102,19752.1191,19763.1309,19763.1309,0.0,0.0,1.0
24,2000-02-07,19832.7598,19948.5996,19780.5605,19945.4297,19945.4297,0.0,0.0,1.0
25,2000-02-08,19955.3008,19983.4395,19834.8105,19868.8809,19868.8809,0.0,0.0,1.0
26,2000-02-09,19930.4102,20046.1406,19925.6406,20007.7695,20007.7695,0.0,0.0,1.0
27,2000-02-10,19915.5293,19915.5605,19710.0195,19710.0195,19710.0195,0.0,0.0,1.0
28,2000-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,2000-02-14,19698.5703,19748.4199,19556.4609,19556.4609,19556.4609,0.0,0.0,1.0
30,2000-02-15,19587.8203,19689.1602,19331.0508,19367.8301,19367.8301,0.0,0.0,1.0
31,2000-02-16,19418.5605,19612.5996,19300.1406,19599.1797,19599.1797,0.0,0.0,1.0
32,2000-02-17,19646.3691,19803.6895,19518.0801,19791.4004,19791.4004,0.0,0.0,1.0
33,2000-02-18,19852.1797,19862.9395,19670.0508,19789.0293,19789.0293,0.0,0.0,1.0
34,2000-02-21,19736.1504,19763.5098,19543.75,19543.75,19543.75,0.0,0.0,1.0
35,2000-02-22,19553.6191,19712.3691,19353.4004,19390.5801,19390.5801,0.0,0.0,1.0
36,2000-02-23,19439.1699,19527.7891,19373.0391,19519.5508,19519.5508,0.0,0.0,1.0
37,2000-02-24,19616.2598,19698.9492,19558.0391,19571.4395,19571.4395,0.0,0.0,1.0
38,2000-02-25,19623.3809,19817.8809,19539.0,19817.8809,19817.8809,0.0,0.0,1.0
39,2000-02-28,19783.4395,19904.8594,19713.8594,19720.0996,19720.0996,0.0,0.0,1.0
40,2000-02-29,19761.5195,19978.75,19747.0195,19959.5195,19959.5195,0.0,0.0,1.0
41,2000-03-01,20030.0801,20165.5098,20007.6406,20081.6699,20081.6699,0.0,0.0,1.0
42,2000-03-02,20097.5898,20202.9609,19903.2891,20065.1094,20065.1094,0.0,0.0,1.0
43,2000-03-03,20023.0391,20034.5996,19859.4199,19927.5391,19927.5391,0.0,0.0,1.0
44,2000-03-06,20041.4805,20160.0293,19742.5801,19796.3496,19796.3496,0.0,0.0,1.0
45,2000-03-07,19802.5391,19944.2402,19704.2305,19944.2402,19944.2402,0.0,0.0,1.0
46,2000-03-08,19856.3691,19856.3691,19692.0391,19766.8008,19766.8008,0.0,0.0,1.0
47,2000-03-09,19751.7207,19885.5391,19614.8203,19662.3301,19662.3301,0.0,0.0,1.0
48,2000-03-10,19734.8398,19982.4395,19686.5,19750.4004,19750.4004,0.0,0.0,1.0
49,2000-03-13,19731.5,19760.3496,19060.0801,19189.9297,19189.9297,0.0,0.0,1.0
50,2000-03-14,19139.5703,19335.2207,18956.25,19141.8398,19141.8398,0.0,0.0,1.0
51,2000-03-15,19120.0605,19120.0605,18765.8809,19078.5996,19078.5996,0.0,0.0,1.0
52,2000-03-16,19095.6309,19313.1797,18892.2598,19253.2305,19253.2305,0.0,0.0,1.0
53,2000-03-17,19335.5996,19573.4805,19335.5996,19566.3203,19566.3203,0.0,0.0,1.0
54,2000-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,2000-03-21,19598.5293,19602.3594,19455.1094,19602.3594,19602.3594,0.0,0.0,1.0
56,2000-03-22,19612.2305,19734.4297,19602.8809,19733.5898,19733.5898,0.0,0.0,1.0
57,2000-03-23,19749.5098,19762.3008,19568.7695,19704.5996,19704.5996,0.0,0.0,1.0
58,2000-03-24,19752.1602,20012.4102,19697.5703,19958.0801,19958.0801,0.0,0.0,1.0
59,2000-03-27,19976.1406,20295.6895,19880.1094,20281.0293,20281.0293,0.0,0.0,1.0
60,2000-03-28,20273.6797,20388.1797,20014.0801,20374.3398,20374.3398,0.0,0.0,1.0
61,2000-03-29,20406.5605,20809.1797,20406.5605,20706.6504,20706.6504,0.0,0.0,1.0
62,2000-03-30,20706.4492,20809.7891,20439.4395,20441.5,20441.5,0.0,0.0,1.0
63,2000-03-31,20371.0703,20550.0996,20259.3496,20337.3203,20337.3203,0.0,0.0,1.0
64,2000-04-03,20327.7891,20726.9902,20271.9199,20726.9902,20726.9902,0.0,0.0,1.0
65,2000-04-04,20747.8203,20747.8203,20536.3301,20594.9297,20594.9297,0.0,0.0,1.0
66,2000-04-05,20546.5996,20654.6309,20311.7891,20462.7695,20462.7695,0.0,0.0,1.0
67,2000-04-06,20476.2305,20556.9707,20171.6191,20223.6094,20223.6094,0.0,0.0,1.0
68,2000-04-07,20269.5898,20463.6699,20252.8105,20252.8105,20252.8105,0.0,0.0,1.0
69,2000-04-10,20368.8105,20640.1094,20368.8105,20619.0605,20619.0605,0.0,0.0,1.0
70,2000-04-11,20544.4004,20656.8691,20516.9395,20522.5195,20522.5195,0.0,0.0,1.0
71,2000-04-12,20475.9609,20833.2109,20436.7402,20833.2109,20833.2109,0.0,0.0,1.0
72,2000-04-13,20736.4004,20736.4004,20385.1602,20526.4199,20526.4199,0.0,0.0,1.0
73,2000-04-14,20456.4805,20604.3691,20330.8906,20434.6797,20434.6797,0.0,0.0,1.0
74,2000-04-17,20341.5,20341.5,18603.8691,19008.6406,19008.6406,0.0,0.0,1.0
75,2000-04-18,19089.0,19330.4004,18547.3809,18969.5195,18969.5195,0.0,0.0,1.0
76,2000-04-19,18998.0605,19192.6309,18794.4805,19086.6191,19086.6191,0.0,0.0,1.0
77,2000-04-20,19041.5293,19382.4395,18959.3203,18959.3203,18959.3203,0.0,0.0,1.0
78,2000-04-21,19050.6797,19269.0605,18091.0996,18252.6797,18252.6797,0.0,0.0,1.0
79,2000-04-24,18247.4805,18987.3398,18247.4805,18480.1504,18480.1504,0.0,0.0,1.0
80,2000-04-25,18433.3008,18630.3008,18176.8301,18272.3301,18272.3301,0.0,0.0,1.0
81,2000-04-26,18326.9004,18439.1797,17948.3594,18134.3105,18134.3105,0.0,0.0,1.0
82,2000-04-27,18122.6992,18245.4395,18012.4102,18019.1699,18019.1699,0.0,0.0,1.0
83,2000-04-28,18035.5391,18137.0098,17926.4297,17973.6992,17973.6992,0.0,0.0,1.0
84,2000-05-01,17979.25,18403.0801,17979.25,18403.0801,18403.0801,0.0,0.0,1.0
85,2000-05-02,18497.5195,18586.1602,18428.9199,18439.3594,18439.3594,0.0,0.0,1.0
86,2000-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,2000-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,2000-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,2000-05-08,18465.7109,18475.4492,18189.8008,18199.9609,18199.9609,0.0,0.0,1.0
90,2000-05-09,18152.3691,18152.3691,17804.0391,17844.5391,17844.5391,0.0,0.0,1.0
91,2000-05-10,17799.2109,17803.4395,17393.5898,17701.4707,17701.4707,0.0,0.0,1.0
92,2000-05-11,17605.6504,17605.6504,16779.4199,16882.4609,16882.4609,0.0,0.0,1.0
93,2000-05-12,16963.8691,17362.1992,16963.8691,17357.8594,17357.8594,0.0,0.0,1.0
94,2000-05-15,17396.4492,17396.4492,17192.7109,17313.6895,17313.6895,0.0,0.0,1.0
95,2000-05-16,17342.8398,17558.5098,17283.5195,17551.25,17551.25,0.0,0.0,1.0
96,2000-05-17,17588.8105,17691.3906,17348.8809,17404.0293,17404.0293,0.0,0.0,1.0
97,2000-05-18,17365.0898,17365.0898,16971.8203,17031.6309,17031.6309,0.0,0.0,1.0
98,2000-05-19,16960.2891,16960.2891,16572.0508,16858.1699,16858.1699,0.0,0.0,1.0
99,2000-05-22,16802.6602,16802.6602,16174.4004,16386.0098,16386.0098,0.0,0.0,1.0
100,2000-05-23,16345.2598,16493.6992,16169.9297,16318.7305,16318.7305,0.0,0.0,1.0
101,2000-05-24,16237.8799,16261.3301,15876.3398,16044.4404,16044.4404,0.0,0.0,1.0
102,2000-05-25,16090.3604,16374.0596,16090.3604,16247.8203,16247.8203,0.0,0.0,1.0
103,2000-05-26,16219.0195,16219.0195,15870.25,16008.1396,16008.1396,0.0,0.0,1.0
104,2000-05-29,16028.7598,16245.4404,16028.7598,16245.4404,16245.4404,0.0,0.0,1.0
105,2000-05-30,16275.96,16485.5391,16210.04,16228.9004,16228.9004,0.0,0.0,1.0
106,2000-05-31,16274.1396,16538.6699,16224.0596,16332.4502,16332.4502,0.0,0.0,1.0
107,2000-06-01,16320.0801,16694.3008,16320.0801,16694.3008,16694.3008,0.0,0.0,1.0
108,2000-06-02,16682.25,16941.4199,16682.25,16800.0605,16800.0605,0.0,0.0,1.0
109,2000-06-05,16842.0391,17261.8691,16842.0391,17201.7891,17201.7891,0.0,0.0,1.0
110,2000-06-06,17163.3906,17207.1504,17064.9199,17170.0801,17170.0801,0.0,0.0,1.0
111,2000-06-07,17134.1406,17206.9805,17019.25,17144.9609,17144.9609,0.0,0.0,1.0
112,2000-06-08,17177.4492,17250.8301,16979.3008,17004.3398,17004.3398,0.0,0.0,1.0
113,2000-06-09,17004.7207,17004.7207,16785.7695,16861.9102,16861.9102,0.0,0.0,1.0
114,2000-06-12,16876.6797,17018.6406,16791.8691,16980.6094,16980.6094,0.0,0.0,1.0
115,2000-06-13,16950.9297,16950.9297,16768.8594,16914.9492,16914.9492,0.0,0.0,1.0
116,2000-06-14,16920.2109,16920.2109,16477.9805,16654.4199,16654.4199,0.0,0.0,1.0
117,2000-06-15,16635.2402,16635.2402,16334.96,16338.7002,16338.7002,0.0,0.0,1.0
118,2000-06-16,16358.71,16480.0801,16289.9199,16318.3096,16318.3096,0.0,0.0,1.0
119,2000-06-19,16382.1104,16627.5391,16359.96,16591.3496,16591.3496,0.0,0.0,1.0
120,2000-06-20,16645.9902,16907.5508,16645.9902,16907.5508,16907.5508,0.0,0.0,1.0
121,2000-06-21,16922.25,17212.3809,16854.2109,17210.0801,17210.0801,0.0,0.0,1.0
122,2000-06-22,17228.8496,17364.2598,17092.4395,17106.0098,17106.0098,0.0,0.0,1.0
123,2000-06-23,17055.6699,17214.4707,16899.0,16963.2109,16963.2109,0.0,0.0,1.0
124,2000-06-26,16927.2695,16975.0703,16761.5898,16925.4004,16925.4004,0.0,0.0,1.0
125,2000-06-27,16969.4805,17285.4707,16969.4805,17279.0605,17279.0605,0.0,0.0,1.0
126,2000-06-28,17289.3105,17421.0703,17230.0391,17370.1699,17370.1699,0.0,0.0,1.0
127,2000-06-29,17448.3496,17511.3203,17383.0098,17475.9004,17475.9004,0.0,0.0,1.0
128,2000-06-30,17482.0898,17510.0703,17305.8105,17411.0508,17411.0508,0.0,0.0,1.0
129,2000-07-03,17451.6504,17636.6699,17451.6504,17614.6602,17614.6602,0.0,0.0,1.0
130,2000-07-04,17655.5703,17661.1094,17434.0703,17470.1504,17470.1504,0.0,0.0,1.0
131,2000-07-05,17473.7598,17576.2793,17364.6992,17435.9492,17435.9492,0.0,0.0,1.0
132,2000-07-06,17402.7109,17402.7109,17154.5801,17282.3691,17282.3691,0.0,0.0,1.0
133,2000-07-07,17290.4609,17483.4707,17290.4609,17398.2402,17398.2402,0.0,0.0,1.0
134,2000-07-10,17421.5605,17594.6602,17421.5605,17572.6797,17572.6797,0.0,0.0,1.0
135,2000-07-11,17567.5,17573.6895,17436.5801,17504.3594,17504.3594,0.0,0.0,1.0
136,2000-07-12,17519.0391,17541.9805,17210.1797,17342.1309,17342.1309,0.0,0.0,1.0
137,2000-07-13,17348.3398,17348.3398,17009.6504,17036.9004,17036.9004,0.0,0.0,1.0
138,2000-07-14,17136.6992,17176.1992,17019.5,17142.9004,17142.9004,0.0,0.0,1.0
139,2000-07-17,17188.9805,17476.8594,17150.1699,17286.8301,17286.8301,0.0,0.0,1.0
140,2000-07-18,17261.0801,17349.5898,16834.0195,16945.0703,16945.0703,0.0,0.0,1.0
141,2000-07-19,16905.3398,17015.4707,16703.0098,16983.5703,16983.5703,0.0,0.0,1.0
142,2000-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,2000-07-21,17025.6602,17098.7402,16800.5898,16811.4902,16811.4902,0.0,0.0,1.0
144,2000-07-24,16767.1992,16767.1992,16370.5,16547.1191,16547.1191,0.0,0.0,1.0
145,2000-07-25,16506.1504,16573.5898,16341.5195,16573.5898,16573.5898,0.0,0.0,1.0
146,2000-07-26,16553.5703,16563.7109,16400.2207,16502.6094,16502.6094,0.0,0.0,1.0
147,2000-07-27,16457.6992,16457.6992,16027.3398,16182.0098,16182.0098,0.0,0.0,1.0
148,2000-07-28,16134.1904,16134.1904,15815.5303,15838.5703,15838.5703,0.0,0.0,1.0
149,2000-07-31,15821.3096,15854.6602,15394.71,15727.4902,15727.4902,0.0,0.0,1.0
150,2000-08-01,15784.5996,16099.6699,15773.7197,16099.6699,16099.6699,0.0,0.0,1.0
151,2000-08-02,16118.7998,16211.5498,16054.6602,16206.1904,16206.1904,0.0,0.0,1.0
152,2000-08-03,16185.7197,16185.7197,15725.9805,15814.4404,15814.4404,0.0,0.0,1.0
153,2000-08-04,15799.9902,15897.25,15557.3301,15667.3604,15667.3604,0.0,0.0,1.0
154,2000-08-07,15666.8096,16039.4004,15666.8096,16002.71,16002.71,0.0,0.0,1.0
155,2000-08-08,16044.8096,16073.2002,15755.2197,15820.1104,15820.1104,0.0,0.0,1.0
156,2000-08-09,15873.4199,16034.5996,15778.8604,16034.5996,16034.5996,0.0,0.0,1.0
157,2000-08-10,16050.8701,16053.6104,15946.5996,15975.6504,15975.6504,0.0,0.0,1.0
158,2000-08-11,16008.0596,16125.6602,15888.5596,16117.5,16117.5,0.0,0.0,1.0
159,2000-08-14,16109.9502,16227.3496,16055.0703,16153.9102,16153.9102,0.0,0.0,1.0
160,2000-08-15,16181.5,16309.5,16131.4805,16298.29,16298.29,0.0,0.0,1.0
161,2000-08-16,16300.4902,16409.1309,16249.9404,16356.0303,16356.0303,0.0,0.0,1.0
162,2000-08-17,16356.1396,16356.1396,16079.7402,16161.0303,16161.0303,0.0,0.0,1.0
163,2000-08-18,16156.6396,16280.4902,16118.8896,16280.4902,16280.4902,0.0,0.0,1.0
164,2000-08-21,16249.9404,16257.3398,15945.9199,16040.1797,16040.1797,0.0,0.0,1.0
165,2000-08-22,16075.5195,16454.7402,15985.2002,16454.7402,16454.7402,0.0,0.0,1.0
166,2000-08-23,16446.4707,16544.8008,16351.4199,16436.6504,16436.6504,0.0,0.0,1.0
167,2000-08-24,16433.3594,16778.0195,16433.3594,16670.8203,16670.8203,0.0,0.0,1.0
168,2000-08-25,16718.5391,16926.2207,16603.6895,16911.3301,16911.3301,0.0,0.0,1.0
169,2000-08-28,16895.5508,17209.1602,16840.5098,17181.1191,17181.1191,0.0,0.0,1.0
170,2000-08-29,17165.9102,17210.8008,17004.0098,17141.75,17141.75,0.0,0.0,1.0
171,2000-08-30,17131.3594,17131.3594,16895.3594,16901.6699,16901.6699,0.0,0.0,1.0
172,2000-08-31,16918.0293,17056.5391,16769.4902,16861.2598,16861.2598,0.0,0.0,1.0
173,2000-09-01,16915.0391,17018.5195,16700.3594,16739.7793,16739.7793,0.0,0.0,1.0
174,2000-09-04,16764.3301,16883.3105,16661.4805,16688.2109,16688.2109,0.0,0.0,1.0
175,2000-09-05,16677.7891,16712.3301,16401.2793,16452.2695,16452.2695,0.0,0.0,1.0
176,2000-09-06,16433.8496,16531.8105,16364.9502,16399.8691,16399.8691,0.0,0.0,1.0
177,2000-09-07,16394.3906,16397.0996,16243.1797,16300.46,16300.46,0.0,0.0,1.0
178,2000-09-08,16370.2305,16540.9199,16239.2598,16501.5508,16501.5508,0.0,0.0,1.0
179,2000-09-11,16467.6895,16477.5293,16089.0,16130.9004,16130.9004,0.0,0.0,1.0
180,2000-09-12,16111.9697,16133.1904,15885.3203,16040.2305,16040.2305,0.0,0.0,1.0
181,2000-09-13,16080.5703,16306.4004,16080.5703,16190.5195,16190.5195,0.0,0.0,1.0
182,2000-09-14,16208.3301,16311.04,16144.1104,16213.2803,16213.2803,0.0,0.0,1.0
183,2000-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,2000-09-18,16174.9199,16174.9199,15965.71,16061.1602,16061.1602,0.0,0.0,1.0
185,2000-09-19,16013.3301,16124.1904,15774.7197,16124.1904,16124.1904,0.0,0.0,1.0
186,2000-09-20,16146.04,16523.2695,16146.04,16458.3105,16458.3105,0.0,0.0,1.0
187,2000-09-21,16422.4902,16460.4902,16290.79,16311.0498,16311.0498,0.0,0.0,1.0
188,2000-09-22,16268.9404,16270.4199,15785.6299,15818.25,15818.25,0.0,0.0,1.0
189,2000-09-25,15850.5596,16144.1904,15850.5596,15992.9004,15992.9004,0.0,0.0,1.0
190,2000-09-26,15992.8604,16038.0703,15905.3701,15928.6201,15928.6201,0.0,0.0,1.0
191,2000-09-27,15907.1904,15907.1904,15621.8799,15639.9502,15639.9502,0.0,0.0,1.0
192,2000-09-28,15642.8398,15888.3496,15625.8701,15626.96,15626.96,0.0,0.0,1.0
193,2000-09-29,15663.71,15898.0703,15663.71,15747.2598,15747.2598,0.0,0.0,1.0
194,2000-10-02,15735.71,15902.5098,15514.04,15902.5098,15902.5098,0.0,0.0,1.0
195,2000-10-03,15905.25,15956.4502,15779.54,15912.0898,15912.0898,0.0,0.0,1.0
196,2000-10-04,15906.1797,16153.6699,15808.6602,16149.0801,16149.0801,0.0,0.0,1.0
197,2000-10-05,16157.2002,16192.7803,16052.1201,16099.2598,16099.2598,0.0,0.0,1.0
198,2000-10-06,16084.0498,16084.0498,15884.6504,15994.2402,15994.2402,0.0,0.0,1.0
199,2000-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,2000-10-10,15958.1201,15958.1201,15792.3604,15827.7197,15827.7197,0.0,0.0,1.0
201,2000-10-11,15795.1504,15795.1504,15424.71,15513.5703,15513.5703,0.0,0.0,1.0
202,2000-10-12,15491.7998,15580.3203,15392.7402,15550.6396,15550.6396,0.0,0.0,1.0
203,2000-10-13,15516.1504,15516.1504,15101.6396,15330.3096,15330.3096,0.0,0.0,1.0
204,2000-10-16,15366.8096,15688.1699,15366.8096,15512.3203,15512.3203,0.0,0.0,1.0
205,2000-10-17,15526.9902,15545.0596,15340.2197,15340.2197,15340.2197,0.0,0.0,1.0
206,2000-10-18,15324.3496,15324.3496,14832.9697,14872.4805,14872.4805,0.0,0.0,1.0
207,2000-10-19,14901.1104,15027.1299,14707.8799,14811.0801,14811.0801,0.0,0.0,1.0
208,2000-10-20,14842.8096,15314.9697,14842.8096,15198.7305,15198.7305,0.0,0.0,1.0
209,2000-10-23,15197.9297,15224.8096,15035.2402,15097.96,15097.96,0.0,0.0,1.0
210,2000-10-24,15100.0801,15229.46,15066.5996,15148.1904,15148.1904,0.0,0.0,1.0
211,2000-10-25,15108.46,15108.46,14840.4697,14840.4697,14840.4697,0.0,0.0,1.0
212,2000-10-26,14787.3799,14858.4297,14577.2002,14858.4297,14858.4297,0.0,0.0,1.0
213,2000-10-27,14852.79,14989.4102,14582.2002,14582.2002,14582.2002,0.0,0.0,1.0
214,2000-10-30,14607.0195,14715.6602,14425.2197,14464.5596,14464.5596,0.0,0.0,1.0
215,2000-10-31,14475.9805,14566.0498,14333.1602,14539.5996,14539.5996,0.0,0.0,1.0
216,2000-11-01,14557.4502,14888.0303,14557.4502,14872.3896,14872.3896,0.0,0.0,1.0
217,2000-11-02,14857.3604,14961.6904,14767.96,14837.7803,14837.7803,0.0,0.0,1.0
218,2000-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
219,2000-11-06,14904.29,15371.4404,14887.3604,15371.4404,15371.4404,0.0,0.0,1.0
220,2000-11-07,15356.9404,15422.1504,15259.7803,15340.3301,15340.3301,0.0,0.0,1.0
221,2000-11-08,15256.1602,15602.3896,15219.1104,15399.6396,15399.6396,0.0,0.0,1.0
222,2000-11-09,15270.1602,15270.1602,14997.9102,15060.0498,15060.0498,0.0,0.0,1.0
223,2000-11-10,14952.1797,15015.1904,14873.5195,14988.54,14988.54,0.0,0.0,1.0
224,2000-11-13,14824.71,14824.71,14461.1602,14664.6396,14664.6396,0.0,0.0,1.0
225,2000-11-14,14680.54,14685.0195,14549.7305,14660.04,14660.04,0.0,0.0,1.0
226,2000-11-15,14812.3896,14958.3301,14769.2598,14799.1396,14799.1396,0.0,0.0,1.0
227,2000-11-16,14852.2402,14857.4805,14551.6602,14587.0303,14587.0303,0.0,0.0,1.0
228,2000-11-17,14510.2197,14601.1699,14420.3604,14544.2998,14544.2998,0.0,0.0,1.0
229,2000-11-20,14510.3896,14577.7305,14450.6299,14531.6504,14531.6504,0.0,0.0,1.0
230,2000-11-21,14413.1299,14414.5898,14211.0303,14408.46,14408.46,0.0,0.0,1.0
231,2000-11-22,14420.04,14464.0,14172.6396,14301.3096,14301.3096,0.0,0.0,1.0
232,2000-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,2000-11-24,14247.3096,14430.1104,14229.6504,14315.3496,14315.3496,0.0,0.0,1.0
234,2000-11-27,14422.25,14746.8799,14412.4297,14720.3896,14720.3896,0.0,0.0,1.0
235,2000-11-28,14664.8799,14788.4102,14573.2695,14658.8701,14658.8701,0.0,0.0,1.0
236,2000-11-29,14606.3604,14606.3604,14438.5596,14507.6396,14507.6396,0.0,0.0,1.0
237,2000-11-30,14449.7402,14683.5,14385.1602,14648.5098,14648.5098,0.0,0.0,1.0
238,2000-12-01,14600.5303,14984.3701,14596.3896,14835.3301,14835.3301,0.0,0.0,1.0
239,2000-12-04,14922.6699,15067.1904,14899.0898,14954.7305,14954.7305,0.0,0.0,1.0
240,2000-12-05,15068.9697,15068.9697,14695.0498,14695.0498,14695.0498,0.0,0.0,1.0
241,2000-12-06,14842.9502,15109.6396,14842.9502,14889.3701,14889.3701,0.0,0.0,1.0
242,2000-12-07,14825.6201,14834.4199,14720.3604,14720.3604,14720.3604,0.0,0.0,1.0
243,2000-12-08,14663.8604,14769.4404,14622.8301,14696.5098,14696.5098,0.0,0.0,1.0
244,2000-12-11,14775.9297,15051.3398,14775.9297,15015.7002,15015.7002,0.0,0.0,1.0
245,2000-12-12,15097.29,15270.8896,15071.7002,15114.6396,15114.6396,0.0,0.0,1.0
246,2000-12-13,15086.25,15273.4004,14989.8496,15168.6797,15168.6797,0.0,0.0,1.0
247,2000-12-14,15097.0,15117.6904,14883.3496,14927.1904,14927.1904,0.0,0.0,1.0
248,2000-12-15,14832.3896,14832.3896,14552.29,14552.29,14552.29,0.0,0.0,1.0
249,2000-12-18,14462.3496,14566.21,14384.5996,14483.9004,14483.9004,0.0,0.0,1.0
250,2000-12-19,14461.6396,14461.6396,14132.3701,14132.3701,14132.3701,0.0,0.0,1.0
251,2000-12-20,14052.6201,14082.6396,13801.9805,13914.4297,13914.4297,0.0,0.0,1.0
252,2000-12-21,13768.0303,13780.71,13182.5098,13423.21,13423.21,0.0,0.0,1.0
253,2000-12-22,13469.9902,13517.2305,13338.1104,13427.0801,13427.0801,0.0,0.0,1.0
254,2000-12-25,13597.5703,13931.6104,13597.5703,13931.6104,13931.6104,0.0,0.0,1.0
255,2000-12-26,13878.5195,14019.7305,13794.4297,14007.8496,14007.8496,0.0,0.0,1.0
256,2000-12-27,13935.2598,13981.4902,13797.7402,13981.4902,13981.4902,0.0,0.0,1.0
257,2000-12-28,13966.9502,13990.2695,13866.1797,13946.96,13946.96,0.0,0.0,1.0
258,2000-12-29,13899.4902,13966.8203,13781.1201,13785.6904,13785.6904,0.0,0.0,1.0
259,2001-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,2001-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,2001-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,2001-01-04,13898.0898,13990.5703,13667.6797,13691.4902,13691.4902,0.0,0.0,1.0
263,2001-01-05,13763.2197,13947.0596,13725.46,13867.6104,13867.6104,0.0,0.0,1.0
264,2001-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265,2001-01-09,13732.8496,13732.8496,13460.8203,13610.5098,13610.5098,0.0,0.0,1.0
266,2001-01-10,13593.1602,13593.1602,13349.1504,13432.6504,13432.6504,0.0,0.0,1.0
267,2001-01-11,13433.0898,13436.6104,13123.8096,13201.0703,13201.0703,0.0,0.0,1.0
268,2001-01-12,13246.2002,13451.9502,13246.2002,13347.7402,13347.7402,0.0,0.0,1.0
269,2001-01-15,13450.2803,13573.5498,13441.5195,13506.2305,13506.2305,0.0,0.0,1.0
270,2001-01-16,13561.7305,13598.2002,13442.0898,13584.4502,13584.4502,0.0,0.0,1.0
271,2001-01-17,13593.8301,13688.9004,13476.5498,13667.6299,13667.6299,0.0,0.0,1.0
272,2001-01-18,13734.79,13931.9102,13723.21,13873.9199,13873.9199,0.0,0.0,1.0
273,2001-01-19,13956.3398,14186.6201,13947.9199,13989.1201,13989.1201,0.0,0.0,1.0
274,2001-01-22,14010.0703,14039.4004,13841.0303,14032.4199,14032.4199,0.0,0.0,1.0
275,2001-01-23,13966.6396,14060.2305,13913.0996,13984.6602,13984.6602,0.0,0.0,1.0
276,2001-01-24,14020.6104,14034.1104,13857.8301,13893.5801,13893.5801,0.0,0.0,1.0
277,2001-01-25,13879.8301,13879.8301,13730.1699,13803.3799,13803.3799,0.0,0.0,1.0
