Date,Low,High,Open,Close,Adj Close,Volume
2015-01-02,282.41,288.93,288.62,285.37,282.0853,357326.0
2015-01-05,279.99,288.18,286.58,281.4,278.161,293459.0
2015-01-06,273.11,283.04,282.0,277.82,274.6222,483153.0
2015-01-07,278.4,281.765,280.59,279.95,276.7277,302084.0
2015-01-08,282.98,288.13,284.57,287.93,284.6158,361878.0
2015-01-09,286.5,291.25,287.93,290.75,287.4034,379668.0
2015-01-12,289.62,291.76,290.66,291.36,288.0064,598868.0
2015-01-13,284.83,296.918,293.19,287.55,284.2402,486482.0
2015-01-14,279.26,287.82,285.92,281.37,278.1313,615493.0
2015-01-15,279.25,286.98,281.95,279.65,276.4311,345092.0
2015-01-16,279.04,290.0,279.71,289.55,286.2172,440151.0
2015-01-20,286.21,293.84,289.61,293.28,289.9043,375091.0
2015-01-21,292.21,297.09,293.27,294.92,291.5254,542728.0
2015-01-22,289.91,295.4925,295.0,294.43,291.041,487176.0
2015-01-23,292.23,300.0,294.35,298.54,295.1037,430698.0
2015-01-26,295.46,301.18,297.36,300.65,297.1894,432892.0
2015-01-27,293.81,299.45,297.96,294.75,291.3573,351165.0
2015-01-28,289.88,297.68,297.65,290.1,286.7609,304007.0
2015-01-29,286.15,292.93,289.71,292.93,289.5583,328105.0
2015-01-30,288.03,292.79,290.61,288.83,285.5055,397527.0
2015-02-02,281.49,291.75,289.34,291.52,288.1645,507151.0
2015-02-03,290.62,295.55,292.85,295.28,291.8812,365027.0
2015-02-04,287.9,295.59,293.79,292.32,288.9553,854703.0
2015-02-05,268.93,289.73,288.85,279.73,276.5102,1853220.0
2015-02-06,273.29,279.87,279.18,274.41,271.2515,734017.0
2015-02-09,271.67,275.965,273.93,273.12,269.9763,685001.0
2015-02-10,275.32,280.22,276.45,279.44,276.2236,606406.0
2015-02-11,277.79,281.424,279.35,279.65,276.4311,471053.0
2015-02-12,280.09,285.01,280.39,284.91,281.6306,374840.0
2015-02-13,284.09,288.77,285.82,286.61,283.311,351139.0
2015-02-17,281.9,290.07,290.07,284.23,280.9584,443616.0
2015-02-18,282.07,285.63,283.82,282.87,279.6141,414623.0
2015-02-19,280.9,283.34,281.92,281.93,278.6849,491738.0
2015-02-20,281.03,283.16,281.92,282.4,279.1495,459413.0
2015-02-23,278.8,284.27,281.7,279.62,276.4015,462851.0
2015-02-24,274.87,279.4099,278.23,276.19,273.011,656016.0
2015-02-25,275.36,278.14,276.64,276.46,273.2779,338051.0
2015-02-26,275.06,279.69,276.0,279.4,276.184,345188.0
2015-02-27,277.1,280.42,279.43,278.51,275.3043,430600.0
2015-03-02,278.76,283.15,279.21,282.29,279.0408,632145.0
2015-03-03,275.91,280.94,280.66,279.2,275.9863,403382.0
