Date,Close,High,Volume,Open,Adj Close,Low
2016-03-30,59.61,59.75,969783.0,59.61,56.2486,59.19
2016-03-31,60.07,60.16,2143636.0,59.57,56.6827,59.29
2016-04-01,59.97,60.24,2400797.0,59.85,56.5883,59.27
2016-04-04,60.11,60.32,1810921.0,60.0,56.7204,59.29
2016-04-05,58.98,60.1,3575193.0,60.01,55.6542,58.97
2016-04-06,58.81,59.05,1290417.0,58.78,55.4937,58.41
2016-04-07,58.91,59.24,1425364.0,58.56,55.5881,58.51
2016-04-08,58.93,59.48,1424687.0,58.95,55.607,58.9
2016-04-11,58.73,59.45,1998569.0,59.0,55.4183,58.7
2016-04-12,59.13,59.17,1250052.0,58.82,55.7957,58.62
2016-04-13,58.6,59.18,1613559.0,59.18,55.2956,58.29
2016-04-14,58.38,58.73,1258853.0,58.43,55.088,58.16
2016-04-15,58.79,58.97,1255692.0,58.43,55.4749,58.32
2016-04-18,59.14,59.14,972031.0,58.71,55.8051,58.48
2016-04-19,59.14,59.25,1482343.0,59.13,55.8051,58.71
2016-04-20,57.12,59.44,1992280.0,59.01,53.899,57.09
2016-04-21,55.9,56.97,3131378.0,56.94,52.7478,55.46
2016-04-22,56.65,56.69,1995503.0,56.2,53.4555,56.09
2016-04-25,56.82,56.91,1792960.0,56.58,53.616,56.32
2016-04-26,56.71,57.01,1639239.0,56.73,53.5122,56.6
2016-04-27,57.7,58.12,2098336.0,56.92,54.4463,56.83
2016-04-28,58.08,58.185,1948005.0,57.34,54.8049,57.0
2016-04-29,58.21,58.31,1908065.0,57.85,54.9276,57.16
2016-05-02,58.42,58.7,2011471.0,58.31,55.1257,57.95
2016-05-03,58.95,59.39,2610477.0,58.83,55.6258,58.345
2016-05-04,60.1,60.505,2269554.0,58.92,56.711,58.92
2016-05-05,59.97,60.49,1719359.0,59.91,56.5883,59.66
2016-05-06,59.25,59.99,2492970.0,59.94,55.9089,58.74
2016-05-09,60.08,60.17,2416100.0,59.74,56.6921,59.3
2016-05-10,60.03,60.43,2321270.0,60.1,56.6449,59.79
2016-05-11,60.06,60.13,2011555.0,59.75,57.1403,59.34
2016-05-12,60.18,60.38,2086942.0,59.78,57.2545,59.61
2016-05-13,59.91,60.23,1511298.0,60.15,56.9976,59.51
2016-05-16,60.15,60.17,1544194.0,59.83,57.226,59.29
2016-05-17,58.9,60.16,3201915.0,60.04,56.0367,58.59
2016-05-18,57.89,59.15,2047662.0,58.55,55.0758,57.66
2016-05-19,58.42,58.44,1589250.0,57.65,55.5801,57.25
2016-05-20,58.51,58.68,4449074.0,58.68,55.6657,57.98
2016-05-23,57.99,58.85,1014152.0,58.72,55.171,57.96
2016-05-24,58.87,58.9,1540322.0,58.14,56.0082,57.84
2016-05-25,58.75,58.83,1482762.0,58.55,55.894,58.23
2016-05-26,59.67,59.725,2009219.0,58.75,56.7693,58.705
2016-05-27,59.73,59.87,1102984.0,59.82,56.8264,59.35
2016-05-31,60.14,60.33,2866503.0,59.54,57.2165,59.53
2016-06-01,60.45,60.54,2266762.0,60.11,57.5114,59.97
2016-06-02,60.18,60.47,2060669.0,60.36,57.2545,59.62
2016-06-03,61.52,61.81,1498131.0,60.78,58.5294,60.76
2016-06-06,61.11,61.75,1813059.0,61.39,58.1393,60.95
2016-06-07,60.9,61.5,1861095.0,61.18,57.9395,60.76
2016-06-08,61.65,61.71,1270255.0,60.85,58.653,60.67
2016-06-09,62.32,62.37,1736073.0,61.6,59.2905,61.351
2016-06-10,62.53,62.67,1876168.0,62.19,59.4903,62.1
2016-06-13,62.52,62.88,2020397.0,62.62,59.4808,62.35
2016-06-14,63.19,63.19,2517652.0,62.52,60.1182,62.11
2016-06-15,62.56,63.25,1557146.0,63.19,59.5188,62.18
2016-06-16,63.14,63.26,1697903.0,62.56,60.0706,62.56
2016-06-17,63.3,63.41,2635193.0,62.99,60.2228,62.54
2016-06-20,62.94,63.34,1641179.0,63.3,59.8803,62.25
2016-06-21,62.9,63.36,1624874.0,63.05,59.8423,62.66
2016-06-22,62.88,63.14,1578892.0,63.04,59.8233,62.71
2016-06-23,62.78,62.95,1267442.0,62.95,59.7281,62.36
2016-06-24,63.32,63.96,2872229.0,62.72,60.2419,62.45
2016-06-27,64.48,64.625,5119344.0,63.6,61.3455,63.36
2016-06-28,64.32,64.52,3426624.0,64.52,61.1933,63.44
2016-06-29,64.16,64.81,2644462.0,64.63,61.041,63.785
2016-06-30,65.3,65.3,3201856.0,64.25,62.1256,64.04
2016-07-01,65.05,65.57,1799941.0,65.3,61.8878,64.43
2016-07-05,65.82,66.1032,2495900.0,65.03,62.6203,65.03
2016-07-06,65.65,65.82,2533613.0,65.72,62.4586,65.0
2016-07-07,64.38,65.5,2290982.0,65.5,61.2503,64.18
2016-07-08,65.03,65.05,2005025.0,64.23,61.8687,63.52
2016-07-11,64.91,64.98,1496103.0,64.63,61.7546,63.87
2016-07-12,63.71,64.64,1699574.0,64.51,60.6129,63.64
2016-07-13,64.26,64.28,1882399.0,63.97,61.1362,63.81
2016-07-14,63.99,64.32,1435898.0,63.82,60.8793,63.61
2016-07-15,63.96,64.36,1787005.0,64.05,60.8508,63.64
2016-07-18,64.25,64.53,1169101.0,64.13,61.1267,64.12
2016-07-19,64.17,64.37,858668.0,64.3,61.0505,63.91
2016-07-20,64.02,64.48,1076662.0,64.26,60.9078,63.77
2016-07-21,64.72,64.88,2290036.0,63.86,61.5738,63.59
2016-07-22,65.39,65.52,1529388.0,64.75,62.2112,64.67
2016-07-25,65.45,65.47,1234736.0,65.25,62.2683,64.84
2016-07-26,64.67,65.63,1989439.0,65.56,61.5262,64.45
2016-07-27,63.99,64.82,1593589.0,64.17,60.8793,63.37
2016-07-28,64.17,64.34,1183946.0,63.93,61.0505,63.79
2016-07-29,64.91,65.17,1590146.0,64.31,61.7546,64.195
2016-08-01,65.07,65.24,1750593.0,64.82,61.9068,64.79
2016-08-02,64.62,65.125,1728794.0,64.74,61.4787,64.27
2016-08-03,63.7,64.65,1517892.0,64.65,60.6034,63.4699
2016-08-04,63.85,64.24,1089539.0,63.67,60.7461,63.61
2016-08-05,62.58,63.7,1836827.0,63.66,59.5378,62.43
2016-08-08,62.38,63.11,1578549.0,62.7,59.3476,62.25
2016-08-09,62.48,62.89,962774.0,62.44,59.4427,62.22
2016-08-10,62.29,62.32,1003823.0,62.31,59.7329,61.995
2016-08-11,62.4,62.45,987898.0,62.21,59.8384,62.03
2016-08-12,62.46,62.92,1378225.0,62.66,59.8959,62.29
2016-08-15,61.17,62.67,1807232.0,62.53,58.6589,61.14
