,date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
69,2000-04-11,6991.3501,6991.3501,6991.3501,6991.3501,6991.3501,0.0,0.0,1.0
70,2000-04-12,6917.8599,6917.8599,6917.8599,6917.8599,6917.8599,0.0,0.0,1.0
71,2000-04-13,6815.9302,6815.9302,6815.9302,6815.9302,6815.9302,0.0,0.0,1.0
72,2000-04-14,6465.73,6465.73,6465.73,6465.73,6465.73,0.0,0.0,1.0
73,2000-04-17,6557.9302,6557.9302,6557.9302,6557.9302,6557.9302,0.0,0.0,1.0
74,2000-04-18,6712.3101,6712.3101,6712.3101,6712.3101,6712.3101,0.0,0.0,1.0
75,2000-04-19,6696.0298,6696.0298,6696.0298,6696.0298,6696.0298,0.0,0.0,1.0
76,2000-04-20,6760.9502,6760.9502,6760.9502,6760.9502,6760.9502,0.0,0.0,1.0
77,2000-04-24,6790.2402,6790.2402,6790.2402,6790.2402,6790.2402,0.0,0.0,1.0
78,2000-04-25,6965.6602,6965.6602,6965.6602,6965.6602,6965.6602,0.0,0.0,1.0
79,2000-04-26,6918.5,6918.5,6918.5,6918.5,6918.5,0.0,0.0,1.0
80,2000-04-27,6877.6802,6877.6802,6877.6802,6877.6802,6877.6802,0.0,0.0,1.0
81,2000-04-28,6811.1699,6811.1699,6811.1699,6811.1699,6811.1699,0.0,0.0,1.0
82,2000-05-01,6878.9502,6878.9502,6878.9502,6878.9502,6878.9502,0.0,0.0,1.0
83,2000-05-02,6827.9902,6827.9902,6827.9902,6827.9902,6827.9902,0.0,0.0,1.0
84,2000-05-03,6681.6499,6681.6499,6681.6499,6681.6499,6681.6499,0.0,0.0,1.0
85,2000-05-04,6676.9902,6676.9902,6676.9902,6676.9902,6676.9902,0.0,0.0,1.0
86,2000-05-05,6749.5298,6749.5298,6749.5298,6749.5298,6749.5298,0.0,0.0,1.0
87,2000-05-08,6770.3599,6770.3599,6770.3599,6770.3599,6770.3599,0.0,0.0,1.0
88,2000-05-09,6727.96,6727.96,6727.96,6727.96,6727.96,0.0,0.0,1.0
89,2000-05-10,6644.1099,6644.1099,6644.1099,6644.1099,6644.1099,0.0,0.0,1.0
90,2000-05-11,6734.2998,6734.2998,6734.2998,6734.2998,6734.2998,0.0,0.0,1.0
91,2000-05-12,6797.4302,6797.4302,6797.4302,6797.4302,6797.4302,0.0,0.0,1.0
92,2000-05-15,6934.04,6934.04,6934.04,6934.04,6934.04,0.0,0.0,1.0
93,2000-05-16,6966.29,6966.29,6966.29,6966.29,6966.29,0.0,0.0,1.0
94,2000-05-17,6883.29,6883.29,6883.29,6883.29,6883.29,0.0,0.0,1.0
95,2000-05-18,6868.5898,6868.5898,6868.5898,6868.5898,6868.5898,0.0,0.0,1.0
96,2000-05-19,6762.4302,6762.4302,6762.4302,6762.4302,6762.4302,0.0,0.0,1.0
97,2000-05-22,6713.4702,6713.4702,6713.4702,6713.4702,6713.4702,0.0,0.0,1.0
98,2000-05-23,6664.4102,6664.4102,6664.4102,6664.4102,6664.4102,0.0,0.0,1.0
99,2000-05-24,6716.2202,6716.2202,6716.2202,6716.2202,6716.2202,0.0,0.0,1.0
100,2000-05-25,6659.3398,6659.3398,6659.3398,6659.3398,6659.3398,0.0,0.0,1.0
101,2000-05-26,6649.71,6649.71,6649.71,6649.71,6649.71,0.0,0.0,1.0
102,2000-05-30,6781.7798,6781.7798,6781.7798,6781.7798,6781.7798,0.0,0.0,1.0
103,2000-05-31,6805.25,6805.25,6805.25,6805.25,6805.25,0.0,0.0,1.0
104,2000-06-01,6888.3599,6888.3599,6888.3599,6888.3599,6888.3599,0.0,0.0,1.0
105,2000-06-02,6975.3799,6975.3799,6975.3799,6975.3799,6975.3799,0.0,0.0,1.0
106,2000-06-05,6927.4902,6927.4902,6927.4902,6927.4902,6927.4902,0.0,0.0,1.0
107,2000-06-06,6904.6499,6904.6499,6904.6499,6904.6499,6904.6499,0.0,0.0,1.0
108,2000-06-07,6935.1001,6935.1001,6935.1001,6935.1001,6935.1001,0.0,0.0,1.0
109,2000-06-08,6893.4399,6893.4399,6893.4399,6893.4399,6893.4399,0.0,0.0,1.0
110,2000-06-09,6856.4302,6856.4302,6856.4302,6856.4302,6856.4302,0.0,0.0,1.0
111,2000-06-12,6838.8799,6838.8799,6838.8799,6838.8799,6838.8799,0.0,0.0,1.0
112,2000-06-13,6911.3101,6911.3101,6911.3101,6911.3101,6911.3101,0.0,0.0,1.0
113,2000-06-14,6944.0898,6944.0898,6944.0898,6944.0898,6944.0898,0.0,0.0,1.0
114,2000-06-15,6951.5898,6951.5898,6951.5898,6951.5898,6951.5898,0.0,0.0,1.0
115,2000-06-16,6869.54,6869.54,6869.54,6869.54,6869.54,0.0,0.0,1.0
116,2000-06-19,6918.9199,6918.9199,6918.9199,6918.9199,6918.9199,0.0,0.0,1.0
117,2000-06-20,6865.1001,6865.1001,6865.1001,6865.1001,6865.1001,0.0,0.0,1.0
118,2000-06-21,6862.1401,6862.1401,6862.1401,6862.1401,6862.1401,0.0,0.0,1.0
119,2000-06-22,6783.4702,6783.4702,6783.4702,6783.4702,6783.4702,0.0,0.0,1.0
120,2000-06-23,6766.7598,6766.7598,6766.7598,6766.7598,6766.7598,0.0,0.0,1.0
121,2000-06-26,6808.8501,6808.8501,6808.8501,6808.8501,6808.8501,0.0,0.0,1.0
122,2000-06-27,6806.4199,6806.4199,6806.4199,6806.4199,6806.4199,0.0,0.0,1.0
123,2000-06-28,6811.7002,6811.7002,6811.7002,6811.7002,6811.7002,0.0,0.0,1.0
124,2000-06-29,6796.27,6796.27,6796.27,6796.27,6796.27,0.0,0.0,1.0
125,2000-06-30,6798.1699,6798.1699,6798.1699,6798.1699,6798.1699,0.0,0.0,1.0
126,2000-07-03,6874.9302,6874.9302,6874.9302,6874.9302,6874.9302,0.0,0.0,1.0
127,2000-07-05,6819.0,6819.0,6819.0,6819.0,6819.0,0.0,0.0,1.0
128,2000-07-06,6827.9902,6827.9902,6827.9902,6827.9902,6827.9902,0.0,0.0,1.0
129,2000-07-07,6919.0298,6919.0298,6919.0298,6919.0298,6919.0298,0.0,0.0,1.0
130,2000-07-10,6939.4302,6939.4302,6939.4302,6939.4302,6939.4302,0.0,0.0,1.0
131,2000-07-11,6977.6001,6977.6001,6977.6001,6977.6001,6977.6001,0.0,0.0,1.0
132,2000-07-12,6990.6099,6990.6099,6990.6099,6990.6099,6990.6099,0.0,0.0,1.0
133,2000-07-13,6975.6001,6975.6001,6975.6001,6975.6001,6975.6001,0.0,0.0,1.0
134,2000-07-14,7018.8398,7018.8398,7018.8398,7018.8398,7018.8398,0.0,0.0,1.0
135,2000-07-17,7012.5,7012.5,7012.5,7012.5,7012.5,0.0,0.0,1.0
136,2000-07-18,6959.7402,6959.7402,6959.7402,6959.7402,6959.7402,0.0,0.0,1.0
137,2000-07-19,6946.4102,6946.4102,6946.4102,6946.4102,6946.4102,0.0,0.0,1.0
138,2000-07-20,6980.6699,6980.6699,6980.6699,6980.6699,6980.6699,0.0,0.0,1.0
139,2000-07-21,6929.8101,6929.8101,6929.8101,6929.8101,6929.8101,0.0,0.0,1.0
140,2000-07-24,6883.5,6883.5,6883.5,6883.5,6883.5,0.0,0.0,1.0
141,2000-07-25,6899.9902,6899.9902,6899.9902,6899.9902,6899.9902,0.0,0.0,1.0
142,2000-07-26,6818.0498,6818.0498,6818.0498,6818.0498,6818.0498,0.0,0.0,1.0
143,2000-07-27,6843.3198,6843.3198,6843.3198,6843.3198,6843.3198,0.0,0.0,1.0
144,2000-07-28,6758.3101,6758.3101,6758.3101,6758.3101,6758.3101,0.0,0.0,1.0
145,2000-07-31,6773.8501,6773.8501,6773.8501,6773.8501,6773.8501,0.0,0.0,1.0
146,2000-08-01,6851.3501,6851.3501,6851.3501,6851.3501,6851.3501,0.0,0.0,1.0
147,2000-08-02,6876.2002,6876.2002,6876.2002,6876.2002,6876.2002,0.0,0.0,1.0
148,2000-08-03,6891.0098,6891.0098,6891.0098,6891.0098,6891.0098,0.0,0.0,1.0
149,2000-08-04,6955.29,6955.29,6955.29,6955.29,6955.29,0.0,0.0,1.0
150,2000-08-07,7015.8799,7015.8799,7015.8799,7015.8799,7015.8799,0.0,0.0,1.0
151,2000-08-08,7038.9302,7038.9302,7038.9302,7038.9302,7038.9302,0.0,0.0,1.0
152,2000-08-09,6984.6899,6984.6899,6984.6899,6984.6899,6984.6899,0.0,0.0,1.0
153,2000-08-10,6970.73,6970.73,6970.73,6970.73,6970.73,0.0,0.0,1.0
154,2000-08-11,7028.7798,7028.7798,7028.7798,7028.7798,7028.7798,0.0,0.0,1.0
155,2000-08-14,7106.0801,7106.0801,7106.0801,7106.0801,7106.0801,0.0,0.0,1.0
156,2000-08-15,7063.3599,7063.3599,7063.3599,7063.3599,7063.3599,0.0,0.0,1.0
157,2000-08-16,7044.75,7044.75,7044.75,7044.75,7044.75,0.0,0.0,1.0
158,2000-08-17,7096.98,7096.98,7096.98,7096.98,7096.98,0.0,0.0,1.0
159,2000-08-18,7073.2998,7073.2998,7073.2998,7073.2998,7073.2998,0.0,0.0,1.0
160,2000-08-21,7096.6699,7096.6699,7096.6699,7096.6699,7096.6699,0.0,0.0,1.0
161,2000-08-22,7101.5298,7101.5298,7101.5298,7101.5298,7101.5298,0.0,0.0,1.0
162,2000-08-23,7107.8701,7107.8701,7107.8701,7107.8701,7107.8701,0.0,0.0,1.0
163,2000-08-24,7104.9102,7104.9102,7104.9102,7104.9102,7104.9102,0.0,0.0,1.0
164,2000-08-25,7111.1499,7111.1499,7111.1499,7111.1499,7111.1499,0.0,0.0,1.0
165,2000-08-28,7140.02,7140.02,7140.02,7140.02,7140.02,0.0,0.0,1.0
166,2000-08-29,7120.77,7120.77,7120.77,7120.77,7120.77,0.0,0.0,1.0
167,2000-08-30,7089.2598,7089.2598,7089.2598,7089.2598,7089.2598,0.0,0.0,1.0
168,2000-08-31,7132.2998,7132.2998,7132.2998,7132.2998,7132.2998,0.0,0.0,1.0
169,2000-09-01,7164.5498,7164.5498,7164.5498,7164.5498,7164.5498,0.0,0.0,1.0
170,2000-09-05,7149.96,7149.96,7149.96,7149.96,7149.96,0.0,0.0,1.0
171,2000-09-06,7131.5601,7131.5601,7131.5601,7131.5601,7131.5601,0.0,0.0,1.0
172,2000-09-07,7142.4502,7142.4502,7142.4502,7142.4502,7142.4502,0.0,0.0,1.0
173,2000-09-08,7144.9902,7144.9902,7144.9902,7144.9902,7144.9902,0.0,0.0,1.0
174,2000-09-11,7160.9502,7160.9502,7160.9502,7160.9502,7160.9502,0.0,0.0,1.0
175,2000-09-12,7146.1499,7146.1499,7146.1499,7146.1499,7146.1499,0.0,0.0,1.0
176,2000-09-13,7139.5898,7139.5898,7139.5898,7139.5898,7139.5898,0.0,0.0,1.0
177,2000-09-14,7131.1401,7131.1401,7131.1401,7131.1401,7131.1401,0.0,0.0,1.0
178,2000-09-15,7078.27,7078.27,7078.27,7078.27,7078.27,0.0,0.0,1.0
179,2000-09-18,6976.3398,6976.3398,6976.3398,6976.3398,6976.3398,0.0,0.0,1.0
180,2000-09-19,6990.3999,6990.3999,6990.3999,6990.3999,6990.3999,0.0,0.0,1.0
181,2000-09-20,6913.5298,6913.5298,6913.5298,6913.5298,6913.5298,0.0,0.0,1.0
182,2000-09-21,6917.6499,6917.6499,6917.6499,6917.6499,6917.6499,0.0,0.0,1.0
183,2000-09-22,6971.6802,6971.6802,6971.6802,6971.6802,6971.6802,0.0,0.0,1.0
184,2000-09-25,6973.1602,6973.1602,6973.1602,6973.1602,6973.1602,0.0,0.0,1.0
185,2000-09-26,6924.0,6924.0,6924.0,6924.0,6924.0,0.0,0.0,1.0
186,2000-09-27,6936.8999,6936.8999,6936.8999,6936.8999,6936.8999,0.0,0.0,1.0
187,2000-09-28,7060.6099,7060.6099,7060.6099,7060.6099,7060.6099,0.0,0.0,1.0
188,2000-09-29,7010.8101,7010.8101,7010.8101,7010.8101,7010.8101,0.0,0.0,1.0
189,2000-10-02,7046.02,7046.02,7046.02,7046.02,7046.02,0.0,0.0,1.0
190,2000-10-03,7027.5098,7027.5098,7027.5098,7027.5098,7027.5098,0.0,0.0,1.0
191,2000-10-04,7033.0098,7033.0098,7033.0098,7033.0098,7033.0098,0.0,0.0,1.0
192,2000-10-05,7061.8799,7061.8799,7061.8799,7061.8799,7061.8799,0.0,0.0,1.0
193,2000-10-06,6937.6401,6937.6401,6937.6401,6937.6401,6937.6401,0.0,0.0,1.0
194,2000-10-09,6910.46,6910.46,6910.46,6910.46,6910.46,0.0,0.0,1.0
195,2000-10-10,6876.73,6876.73,6876.73,6876.73,6876.73,0.0,0.0,1.0
196,2000-10-11,6771.6299,6771.6299,6771.6299,6771.6299,6771.6299,0.0,0.0,1.0
197,2000-10-12,6599.2798,6599.2798,6599.2798,6599.2798,6599.2798,0.0,0.0,1.0
198,2000-10-13,6741.9199,6741.9199,6741.9199,6741.9199,6741.9199,0.0,0.0,1.0
199,2000-10-16,6784.8501,6784.8501,6784.8501,6784.8501,6784.8501,0.0,0.0,1.0
200,2000-10-17,6655.7402,6655.7402,6655.7402,6655.7402,6655.7402,0.0,0.0,1.0
201,2000-10-18,6609.7402,6609.7402,6609.7402,6609.7402,6609.7402,0.0,0.0,1.0
202,2000-10-19,6753.02,6753.02,6753.02,6753.02,6753.02,0.0,0.0,1.0
203,2000-10-20,6790.1299,6790.1299,6790.1299,6790.1299,6790.1299,0.0,0.0,1.0
204,2000-10-23,6791.3999,6791.3999,6791.3999,6791.3999,6791.3999,0.0,0.0,1.0
205,2000-10-24,6836.3398,6836.3398,6836.3398,6836.3398,6836.3398,0.0,0.0,1.0
206,2000-10-25,6730.1802,6730.1802,6730.1802,6730.1802,6730.1802,0.0,0.0,1.0
207,2000-10-26,6698.25,6698.25,6698.25,6698.25,6698.25,0.0,0.0,1.0
208,2000-10-27,6777.8701,6777.8701,6777.8701,6777.8701,6777.8701,0.0,0.0,1.0
209,2000-10-30,6920.8198,6920.8198,6920.8198,6920.8198,6920.8198,0.0,0.0,1.0
210,2000-10-31,7042.3198,7042.3198,7042.3198,7042.3198,7042.3198,0.0,0.0,1.0
211,2000-11-01,7026.2402,7026.2402,7026.2402,7026.2402,7026.2402,0.0,0.0,1.0
212,2000-11-02,7012.8198,7012.8198,7012.8198,7012.8198,7012.8198,0.0,0.0,1.0
213,2000-11-03,6992.9399,6992.9399,6992.9399,6992.9399,6992.9399,0.0,0.0,1.0
214,2000-11-06,7035.6499,7035.6499,7035.6499,7035.6499,7035.6499,0.0,0.0,1.0
215,2000-11-07,7026.46,7026.46,7026.46,7026.46,7026.46,0.0,0.0,1.0
216,2000-11-08,6997.6899,6997.6899,6997.6899,6997.6899,6997.6899,0.0,0.0,1.0
217,2000-11-09,6938.48,6938.48,6938.48,6938.48,6938.48,0.0,0.0,1.0
218,2000-11-10,6835.2798,6835.2798,6835.2798,6835.2798,6835.2798,0.0,0.0,1.0
219,2000-11-13,6757.1401,6757.1401,6757.1401,6757.1401,6757.1401,0.0,0.0,1.0
220,2000-11-14,6857.2798,6857.2798,6857.2798,6857.2798,6857.2798,0.0,0.0,1.0
221,2000-11-15,6884.4502,6884.4502,6884.4502,6884.4502,6884.4502,0.0,0.0,1.0
222,2000-11-16,6841.4199,6841.4199,6841.4199,6841.4199,6841.4199,0.0,0.0,1.0
223,2000-11-17,6806.73,6806.73,6806.73,6806.73,6806.73,0.0,0.0,1.0
224,2000-11-20,6707.3398,6707.3398,6707.3398,6707.3398,6707.3398,0.0,0.0,1.0
225,2000-11-21,6716.75,6716.75,6716.75,6716.75,6716.75,0.0,0.0,1.0
226,2000-11-22,6624.02,6624.02,6624.02,6624.02,6624.02,0.0,0.0,1.0
227,2000-11-24,6683.5498,6683.5498,6683.5498,6683.5498,6683.5498,0.0,0.0,1.0
228,2000-11-27,6734.73,6734.73,6734.73,6734.73,6734.73,0.0,0.0,1.0
229,2000-11-28,6707.23,6707.23,6707.23,6707.23,6707.23,0.0,0.0,1.0
230,2000-11-29,6739.9102,6739.9102,6739.9102,6739.9102,6739.9102,0.0,0.0,1.0
231,2000-11-30,6659.1201,6659.1201,6659.1201,6659.1201,6659.1201,0.0,0.0,1.0
232,2000-12-01,6677.21,6677.21,6677.21,6677.21,6677.21,0.0,0.0,1.0
233,2000-12-04,6739.7998,6739.7998,6739.7998,6739.7998,6739.7998,0.0,0.0,1.0
234,2000-12-05,6907.5,6907.5,6907.5,6907.5,6907.5,0.0,0.0,1.0
235,2000-12-06,6827.6699,6827.6699,6827.6699,6827.6699,6827.6699,0.0,0.0,1.0
236,2000-12-07,6817.73,6817.73,6817.73,6817.73,6817.73,0.0,0.0,1.0
237,2000-12-08,6929.71,6929.71,6929.71,6929.71,6929.71,0.0,0.0,1.0
238,2000-12-11,6952.5498,6952.5498,6952.5498,6952.5498,6952.5498,0.0,0.0,1.0
239,2000-12-12,6925.79,6925.79,6925.79,6925.79,6925.79,0.0,0.0,1.0
240,2000-12-13,6907.8198,6907.8198,6907.8198,6907.8198,6907.8198,0.0,0.0,1.0
241,2000-12-14,6826.1899,6826.1899,6826.1899,6826.1899,6826.1899,0.0,0.0,1.0
242,2000-12-15,6723.4102,6723.4102,6723.4102,6723.4102,6723.4102,0.0,0.0,1.0
243,2000-12-18,6801.3398,6801.3398,6801.3398,6801.3398,6801.3398,0.0,0.0,1.0
244,2000-12-19,6765.71,6765.71,6765.71,6765.71,6765.71,0.0,0.0,1.0
245,2000-12-20,6608.2598,6608.2598,6608.2598,6608.2598,6608.2598,0.0,0.0,1.0
246,2000-12-21,6653.8398,6653.8398,6653.8398,6653.8398,6653.8398,0.0,0.0,1.0
247,2000-12-22,6762.4302,6762.4302,6762.4302,6762.4302,6762.4302,0.0,0.0,1.0
248,2000-12-26,6831.5801,6831.5801,6831.5801,6831.5801,6831.5801,0.0,0.0,1.0
249,2000-12-27,6911.6201,6911.6201,6911.6201,6911.6201,6911.6201,0.0,0.0,1.0
250,2000-12-28,6977.6001,6977.6001,6977.6001,6977.6001,6977.6001,0.0,0.0,1.0
251,2000-12-29,6945.5698,6945.5698,6945.5698,6945.5698,6945.5698,0.0,0.0,1.0
252,2001-01-02,6785.6899,6785.6899,6785.6899,6785.6899,6785.6899,0.0,0.0,1.0
253,2001-01-03,6968.8301,6968.8301,6968.8301,6968.8301,6968.8301,1880700000.0,0.0,1.0
254,2001-01-04,6894.8101,6894.8101,6894.8101,6894.8101,6894.8101,2169400000.0,0.0,1.0
255,2001-01-05,6774.0601,6774.0601,6774.0601,6774.0601,6774.0601,1430800000.0,0.0,1.0
256,2001-01-08,6759.0498,6759.0498,6759.0498,6759.0498,6759.0498,1115500000.0,0.0,1.0
257,2001-01-09,6754.8198,6754.8198,6754.8198,6754.8198,6754.8198,1191300000.0,0.0,1.0
258,2001-01-10,6802.3999,6802.3999,6802.3999,6802.3999,6802.3999,1296500000.0,0.0,1.0
259,2001-01-11,6835.4902,6835.4902,6835.4902,6835.4902,6835.4902,1411200000.0,0.0,1.0
260,2001-01-12,6813.29,6813.29,6813.29,6813.29,6813.29,1276000000.0,0.0,1.0
261,2001-01-16,6874.8301,6874.8301,6874.8301,6874.8301,6874.8301,1205700000.0,0.0,1.0
262,2001-01-17,6852.4102,6852.4102,6852.4102,6852.4102,6852.4102,1349100000.0,0.0,1.0
263,2001-01-18,6889.0,6889.0,6889.0,6889.0,6889.0,1445000000.0,0.0,1.0
264,2001-01-19,6836.6602,6836.6602,6836.6602,6836.6602,6836.6602,1407800000.0,0.0,1.0
265,2001-01-22,6853.79,6853.79,6853.79,6853.79,6853.79,1164000000.0,0.0,1.0
266,2001-01-23,6928.1201,6928.1201,6928.1201,6928.1201,6928.1201,1232600000.0,0.0,1.0
267,2001-01-24,6939.1201,6939.1201,6939.1201,6939.1201,6939.1201,1309000000.0,0.0,1.0
268,2001-01-25,6961.4302,6961.4302,6961.4302,6961.4302,6961.4302,1258000000.0,0.0,1.0
269,2001-01-26,6931.1899,6931.1899,6931.1899,6931.1899,6931.1899,1084500000.0,0.0,1.0
270,2001-01-29,6959.4199,6959.4199,6959.4199,6959.4199,6959.4199,1053100000.0,0.0,1.0
271,2001-01-30,7022.9702,7022.9702,7022.9702,7022.9702,7022.9702,1149800000.0,0.0,1.0
272,2001-01-31,7017.1499,7017.1499,7017.1499,7017.1499,7017.1499,1295300000.0,0.0,1.0
273,2001-02-01,7048.1299,7048.1299,7048.1299,7048.1299,7048.1299,1118800000.0,0.0,1.0
274,2001-02-02,6980.9902,6980.9902,6980.9902,6980.9902,6980.9902,1048400000.0,0.0,1.0
275,2001-02-05,7016.73,7016.73,7016.73,7016.73,7016.73,1013000000.0,0.0,1.0
276,2001-02-06,7002.5601,7002.5601,7002.5601,7002.5601,7002.5601,1059600000.0,0.0,1.0
