Date,Low,Close,High,Volume,Open,Adj Close
2015-01-02,142.88,145.43,145.84,1347373.0,143.39,135.12
2015-01-05,139.72,140.78,144.36,1764222.0,144.36,130.7997
2015-01-06,139.71,140.73,142.75,1188269.0,141.49,130.7532
2015-01-07,140.73,142.25,142.65,677102.0,141.83,132.1654
2015-01-08,142.9,145.54,145.9,998517.0,142.9,135.2222
2015-01-09,143.2,143.36,145.88,739512.0,145.88,133.1967
2015-01-12,141.53,142.37,143.34,530427.0,143.25,132.2769
2015-01-13,140.1,141.62,144.285,691361.0,143.27,131.5801
2015-01-14,137.62,139.93,140.22,1023910.0,139.49,130.0099
2015-01-15,139.1,139.46,142.05,921237.0,141.34,129.5732
2015-01-16,137.07,139.71,140.4,1464001.0,139.5,129.8055
2015-01-20,138.98,141.38,141.72,968991.0,140.97,131.3571
2015-01-21,140.63,143.1,143.66,747115.0,141.33,132.9552
2015-01-22,141.63,144.32,144.46,883436.0,143.79,134.0887
2015-01-23,142.21,143.46,144.08,848611.0,144.0,133.2897
2015-01-26,141.68,143.08,143.55,1218343.0,143.06,132.9366
2015-01-27,140.49,141.85,143.17,1240451.0,141.56,131.7938
2015-01-28,138.39,138.83,142.9,1854137.0,142.25,128.9879
2015-01-29,143.0,146.99,148.05,3451023.0,143.0,136.5694
2015-01-30,145.0,145.61,149.0,2650289.0,145.65,135.2872
2015-02-02,141.88,147.68,148.16,1360130.0,144.37,137.2105
2015-02-03,146.56,148.41,149.15,1313913.0,148.49,137.8887
2015-02-04,147.23,148.42,149.5,988181.0,148.06,137.898
2015-02-05,148.95,151.52,151.57,1207696.0,149.28,140.7783
2015-02-06,149.77,150.32,151.78,748607.0,151.27,139.6633
2015-02-09,149.34,149.77,151.095,864493.0,150.2,139.1523
2015-02-10,148.65,150.29,150.86,915605.0,150.02,139.6355
2015-02-11,148.74,150.01,150.54,756028.0,149.89,139.3753
2015-02-12,150.115,152.22,152.57,1440213.0,150.98,141.4286
2015-02-13,151.79,152.81,153.58,727941.0,152.06,141.9768
2015-02-17,152.2,153.46,154.19,827312.0,152.52,142.5807
2015-02-18,152.6,153.87,154.03,715628.0,153.46,142.9617
2015-02-19,154.05,156.08,157.11,960536.0,154.5,145.015
2015-02-20,154.61,157.66,157.73,898430.0,155.81,146.483
2015-02-23,155.84,156.1,157.36,830199.0,156.82,145.0336
2015-02-24,155.95,156.98,157.54,741085.0,156.44,145.8512
2015-02-25,156.81,157.05,157.64,450771.0,156.98,145.9162
2015-02-26,155.85,156.63,157.28,514254.0,156.74,145.526
2015-02-27,155.95,156.14,156.87,648685.0,156.78,145.0707
2015-03-02,156.0,158.13,158.2,882978.0,156.25,146.9197
2015-03-03,155.86,156.06,158.2,686408.0,157.84,144.9964
2015-03-04,154.43,154.74,156.7,1122486.0,155.9,143.77
2015-03-05,154.195,154.86,155.06,611234.0,154.8,143.8815
2015-03-06,152.305,152.61,154.21,993856.0,153.75,141.791
2015-03-09,152.97,153.89,154.25,591439.0,153.27,142.9802
2015-03-10,151.28,152.1,152.75,966726.0,152.46,141.3171
2015-03-11,151.29,151.3,152.79,798900.0,152.65,140.5739
2015-03-12,152.0,153.29,153.47,731497.0,152.12,142.4228
2015-03-13,151.12,152.0,153.135,678401.0,152.69,141.2242
2015-03-16,151.95,152.63,153.44,653563.0,152.9,141.8096
2015-03-17,151.38,152.64,153.24,790839.0,152.31,141.8189
2015-03-18,150.35,154.68,155.79,1189206.0,151.76,143.7142
2015-03-19,151.58,152.24,154.03,779084.0,153.77,141.4472
2015-03-20,150.95,152.71,153.65,1866472.0,151.95,141.8839
2015-03-23,151.89,151.89,153.2,814439.0,152.71,141.122
2015-03-24,151.64,152.18,152.8,632279.0,152.0,141.3915
2015-03-25,150.63,150.66,153.62,831825.0,152.31,139.9792
2015-03-26,148.91,151.16,151.96,843147.0,149.92,140.4438
2015-03-27,150.36,152.75,153.17,1061846.0,151.29,141.9211
2015-03-30,153.01,153.8,154.551,1598928.0,154.01,143.6492
2015-03-31,151.16,151.28,154.11,1620571.0,153.23,141.2955
2015-04-01,149.335,150.09,151.82,1410322.0,150.89,140.1841
2015-04-02,149.605,151.04,151.72,588988.0,149.83,141.0714
2015-04-06,150.62,152.09,152.53,875125.0,151.07,142.0521
2015-04-07,151.12,151.18,153.44,662760.0,151.71,141.2021
2015-04-08,150.22,150.97,152.23,641138.0,151.43,141.006
2015-04-09,150.52,152.05,152.2,541482.0,150.97,142.0147
