,date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
0,2000-01-04,6930.2002,6930.2002,6662.8999,6665.8999,6665.8999,633449000.0,0.0,1.0
1,2000-01-05,6665.8999,6665.8999,6500.3999,6535.8999,6535.8999,670234000.0,0.0,1.0
2,2000-01-06,6535.8999,6547.2998,6424.3999,6447.2002,6447.2002,785532000.0,0.0,1.0
3,2000-01-07,6447.2002,6532.3999,6438.7998,6504.7998,6504.7998,888306000.0,0.0,1.0
4,2000-01-10,6504.7998,6634.2002,6504.7998,6607.7002,6607.7002,735455000.0,0.0,1.0
5,2000-01-11,6607.7002,6638.1001,6510.7998,6518.8999,6518.8999,863011000.0,0.0,1.0
6,2000-01-12,6518.8999,6532.7998,6470.2998,6532.7998,6532.7998,779904000.0,0.0,1.0
7,2000-01-13,6532.7998,6596.5,6509.3999,6531.5,6531.5,865831000.0,0.0,1.0
8,2000-01-14,6531.5,6666.7998,6531.5,6658.2002,6658.2002,1098626000.0,0.0,1.0
9,2000-01-17,6658.2002,6694.2998,6638.2998,6669.5,6669.5,923472000.0,0.0,1.0
10,2000-01-18,6669.5,6695.8999,6491.5,6504.6001,6504.6001,854700000.0,0.0,1.0
11,2000-01-19,6504.6001,6505.8999,6434.3999,6445.5,6445.5,863686000.0,0.0,1.0
12,2000-01-20,6445.3999,6492.7002,6328.2998,6348.7002,6348.7002,1008169000.0,0.0,1.0
13,2000-01-21,6348.7002,6374.7002,6287.1001,6346.2998,6346.2998,1007934000.0,0.0,1.0
14,2000-01-24,6346.2998,6480.3999,6346.2998,6379.7998,6379.7998,672107000.0,0.0,1.0
15,2000-01-25,6379.7998,6379.7998,6262.8999,6274.1001,6274.1001,805330000.0,0.0,1.0
16,2000-01-26,6274.1001,6380.0,6270.3999,6375.6001,6375.6001,1021822000.0,0.0,1.0
17,2000-01-27,6375.6001,6451.6001,6375.6001,6441.0,6441.0,816596000.0,0.0,1.0
18,2000-01-28,6441.0,6475.1001,6354.7998,6375.6001,6375.6001,918227000.0,0.0,1.0
19,2000-01-31,6375.6001,6375.6001,6246.7998,6268.5,6268.5,931453000.0,0.0,1.0
20,2000-02-01,6268.5,6367.1001,6231.8999,6290.8999,6290.8999,1214559000.0,0.0,1.0
21,2000-02-02,6290.8999,6345.2002,6241.6001,6302.7998,6302.7998,1336831000.0,0.0,1.0
22,2000-02-03,6302.7998,6393.5,6251.6001,6324.2998,6324.2998,1865400000.0,0.0,1.0
23,2000-02-04,6324.2998,6364.8999,6171.2002,6185.0,6185.0,2309287000.0,0.0,1.0
24,2000-02-07,6185.0,6232.1001,6100.7002,6118.6001,6118.6001,1230759000.0,0.0,1.0
25,2000-02-08,6118.6001,6295.7002,6117.2998,6285.7998,6285.7998,2217462000.0,0.0,1.0
26,2000-02-09,6285.7998,6450.8999,6271.5,6315.3999,6315.3999,1840149000.0,0.0,1.0
27,2000-02-10,6315.3999,6320.0,6199.7998,6279.7998,6279.7998,2218541000.0,0.0,1.0
28,2000-02-11,6279.7998,6325.7002,6127.3999,6193.2998,6193.2998,3433671000.0,0.0,1.0
29,2000-02-14,6193.2998,6197.5,6027.5,6068.6001,6068.6001,1429935000.0,0.0,1.0
30,2000-02-15,6068.6001,6167.5,5972.7002,6005.2002,6005.2002,1510016000.0,0.0,1.0
31,2000-02-16,6005.2002,6147.3999,6002.5,6147.3999,6147.3999,1614733000.0,0.0,1.0
32,2000-02-17,6147.3999,6262.2002,6102.8999,6209.2998,6209.2998,1522351000.0,0.0,1.0
33,2000-02-18,6209.2998,6264.1001,6151.3999,6165.0,6165.0,1098726000.0,0.0,1.0
34,2000-02-21,6165.0,6193.6001,6029.8999,6081.6001,6081.6001,960304000.0,0.0,1.0
35,2000-02-22,6081.6001,6172.7998,6002.7002,6014.7002,6014.7002,1830338000.0,0.0,1.0
36,2000-02-23,6014.7002,6167.2998,6014.7002,6144.1001,6144.1001,1393864000.0,0.0,1.0
37,2000-02-24,6144.1001,6288.7998,6070.8999,6086.7002,6086.7002,1213197000.0,0.0,1.0
38,2000-02-25,6086.7002,6198.0,6086.7002,6198.0,6198.0,1181230000.0,0.0,1.0
39,2000-02-28,6198.0,6271.1001,6054.1001,6099.6001,6099.6001,925049000.0,0.0,1.0
40,2000-02-29,6099.6001,6245.5,6099.6001,6232.6001,6232.6001,1121708000.0,0.0,1.0
41,2000-03-01,6232.6001,6387.2998,6232.6001,6364.8999,6364.8999,1499256000.0,0.0,1.0
42,2000-03-02,6364.8999,6436.5,6324.2002,6432.1001,6432.1001,1124952000.0,0.0,1.0
43,2000-03-03,6432.1001,6506.2998,6403.0,6487.5,6487.5,1107792000.0,0.0,1.0
44,2000-03-06,6487.5,6593.2998,6457.0,6567.7998,6567.7998,1334247000.0,0.0,1.0
45,2000-03-07,6567.7998,6568.2998,6465.5,6466.5,6466.5,1164979000.0,0.0,1.0
46,2000-03-08,6466.5,6479.7002,6387.2002,6411.2002,6411.2002,1315382000.0,0.0,1.0
47,2000-03-09,6411.2002,6544.2002,6411.2002,6532.1001,6532.1001,983965000.0,0.0,1.0
48,2000-03-10,6532.1001,6642.5,6532.1001,6568.7002,6568.7002,1005534000.0,0.0,1.0
49,2000-03-13,6568.7002,6568.7002,6380.6001,6466.8999,6466.8999,822972000.0,0.0,1.0
50,2000-03-14,6466.8999,6539.7002,6457.1001,6487.1001,6487.1001,753821000.0,0.0,1.0
51,2000-03-15,6487.1001,6487.1001,6396.1001,6447.0,6447.0,1196995000.0,0.0,1.0
52,2000-03-16,6447.0,6618.2002,6447.0,6557.2998,6557.2998,1361503000.0,0.0,1.0
53,2000-03-17,6557.2002,6713.1001,6504.1001,6558.0,6558.0,1309177000.0,0.0,1.0
54,2000-03-20,6558.0,6653.3999,6523.2998,6624.5,6624.5,764551000.0,0.0,1.0
55,2000-03-21,6624.5,6630.6001,6543.3999,6617.8999,6617.8999,1079931000.0,0.0,1.0
56,2000-03-22,6617.8999,6692.2998,6551.7002,6609.6001,6609.6001,1181720000.0,0.0,1.0
57,2000-03-23,6609.6001,6617.7998,6538.7002,6594.6001,6594.6001,856587000.0,0.0,1.0
58,2000-03-24,6594.6001,6755.1001,6594.6001,6738.5,6738.5,1088155000.0,0.0,1.0
59,2000-03-27,6738.5,6770.3999,6654.3999,6687.2002,6687.2002,789449000.0,0.0,1.0
60,2000-03-28,6687.2002,6734.8999,6623.7002,6650.1001,6650.1001,726224000.0,0.0,1.0
